scale_factor,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.5,105,,0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,10,0.05
0.5,105,,0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,10,0.1
0.5,105,,0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,10,0.15
0.5,105,,0.0,,0.0,10,0.2
0.5,105,,0.0,,0.0,10,0.25
0.5,105,,0.0,[RECO ERGR KEM NORE TUN IN ANE),0.07692307692307687,10,0.3
0.5,105,,0.0,[RECO ERGR KEM NORE TUN IN ANE),0.07692307692307687,10,0.35
0.5,105,"VPS CE II OY RISTUVININMP SONI)
VETIVER IAIN HCD RIN YN A",0.0,COE Ere aan ANNA,0.07692307692307687,10,0.4
0.5,105,"VPS CE II OY RISTUVININMP SONI)
VETIVER IAIN HCD RIN YN A",0.0,COE Ere aan ANNA,0.07692307692307687,10,0.45
0.5,105,"HTN, iy I TAAGNINIAD NU) (7) ry ry Su VN Wi) MY Van
TERNS RIV CT ST",0.0,eke ean,0.0,10,0.5
0.5,105,"HTN, iy I TAAGNINIAD NU) (7) ry ry Su VN Wi) MY Van
TERNS RIV CT ST",0.0,eke ean,0.0,10,0.55
0.5,105,TERE A RU TO A,0.11538461538461542,hte aici,0.0,10,0.6
0.5,105,TERE A RU TO A,0.11538461538461542,hte aici,0.0,10,0.65
0.5,105,en UR A,0.038461538461538436,ii iiihictiiatl,0.0,10,0.7
0.5,105,,0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,20,0.05
0.5,105,,0.0,ABCDEFGHIJUKLMNOPQRSTUVWXYZ,0.9615384615384616,20,0.1
0.5,105,,0.0,"ABCD ERGHUKLMN OR ORSTUNINAYA,/",0.42307692307692313,20,0.15
0.5,105,,0.0,RBS B EGHAM SHR TANNA,0.1923076923076923,20,0.2
0.5,105,,0.0,TE RA ST ANNA,0.11538461538461542,20,0.25
0.5,105,,0.0,TAA A SA ANNA,0.038461538461538436,20,0.3
0.5,105,,0.0,TE A SR,0.07692307692307687,20,0.35
0.5,105,/ABUDETGHUSIKLMIN OD PORS HUN \MIXY 2),0.1923076923076923,THEA A,0.038461538461538436,20,0.4
0.5,105,//ABU DET GWA DORR WIN NMIXY 2),0.038461538461538436,TA,0.038461538461538436,20,0.45
0.5,105,LCDI GV AN ANLLIVIIN DP ADIERSS WIN AMINO,0.0,TE,0.038461538461538436,20,0.5
0.5,105,LEONE EVAN ANIMAS KD ADRS IV IN MING,0.0,TRIPE AA,0.07692307692307687,20,0.55
0.5,105,PET MLD,0.07692307692307687,SEE TR,0.07692307692307687,20,0.6
0.5,105,LN MLR,0.11538461538461542,LESTE RRA A,0.07692307692307687,20,0.65
0.5,105,OK,0.038461538461538436,SITE RA,0.07692307692307687,20,0.7
0.5,105,~ABCDEFGHISKLMNOPQRSTUVWXYZ__,0.8461538461538461,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,30,0.05
0.5,105,,0.0,| ABCDEFGHIUKUMNOPORSTUVIIKYZ,0.6923076923076923,30,0.1
0.5,105,,0.0,"[RECO BEGHIKUMN OF ORTH VIAN,",0.23076923076923073,30,0.15
0.5,105,/ABCDEF GHW KUMNOPORSTUVWXYZ /,0.6923076923076923,"[HER ER RHYL OFA HANA,",0.07692307692307687,30,0.2
0.5,105,,0.0,"[REE ERHYINLHN ORAT YAN,",0.1923076923076923,30,0.25
0.5,105,,0.0,"[EER EN TYNAN EA I,",0.07692307692307687,30,0.3
0.5,105,"/ABCOEE GHW KUMNO POR:

STVUVNNAY |Z |",0.23076923076923073,"[ERENT A,",0.11538461538461542,30,0.35
0.5,105,/ABCUEE GHW WMNOPDRST UV Z |,0.46153846153846156,"EIEN EN AHA,",0.11538461538461542,30,0.4
0.5,105,/ABCUEE GAY KUMNO PORST UVM Z|,0.42307692307692313,"FEAST EA,",0.11538461538461542,30,0.45
0.5,105,/ABCORY ATHY WEM NO PDH T YMA,0.15384615384615385,"(FEAL TIEN Ee,",0.07692307692307687,30,0.5
0.5,105,"LACEY NUM OPE EY ey,",0.1923076923076923,"(EAL EH,",0.07692307692307687,30,0.55
0.5,105,IRA EN ATR EY YL,0.15384615384615385,"EASE TREN EH,",0.07692307692307687,30,0.6
0.5,105,"[AA EN ATE LL,",0.11538461538461542,"ASAE EH,",0.11538461538461542,30,0.65
0.5,105,,0.0,"SELENE ATE AH,",0.15384615384615385,30,0.7
0.5,105,,0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,40,0.05
0.5,105,ABCDEFGHIJKLMNOPQRSTUVWXYZ/,0.9615384615384616,"BEDE GAIIKLM NOP ORSTUMIRYZ),",0.5,40,0.1
0.5,105,"ABCDERGHIJKLMNOPQRST

UYWIXYZ/",0.7692307692307692,"[BEDE SAILBOAT TOM M RYE),",0.15384615384615385,40,0.15
0.5,105,,0.0,"BEDE SAIN MH DAT T EMMA,",0.23076923076923073,40,0.2
0.5,105,,0.0,"REDE EAN HY DAT OHA,",0.11538461538461542,40,0.25
0.5,105,,0.0,"EERE EAN R AT RATT PHA,",0.11538461538461542,40,0.3
