scale_factor,line_orientation,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.5,d,30,abadsighiiklinnapyestuvwg ABLDE,0.296875,,0.0,6,0.45
0.5,d,30,,0.0,,0.0,6,0.5
0.5,d,30,,0.0,,0.0,6,0.55
0.5,d,30,,0.0,,0.0,6,0.6
0.5,d,30,,0.0,,0.0,6,0.65
0.5,d,30,SSSssssSsS&S&SESE{EX SSS,0.078125,,0.0,6,0.7
0.5,d,30,"abedefahiikiinnoparstuwioyz ARODERGHIIKL

 

INOPORSTUWWKYZ0129456769",0.59375,,0.0,8,0.05
0.5,d,30,"abedefahiikiinnoparstuwioyz ARODERGHIIKL

 

INOPORSTUWWKYZ0129456769",0.59375,,0.0,8,0.1
0.5,d,30,"abedefahiikiinnoparstuwioyz ARODERGHIIKL

 

INOPORSTUWWKYZ0129456769",0.59375,,0.0,8,0.15
0.5,d,30,"abedefahiikiinnoparstuwioyz ARODERGHIIKL

 

INOPORSTUWWKYZ0129456769",0.59375,,0.0,8,0.2
0.5,d,30,abel fghiiltmnepgiatuvivz ABODERGH luk MNORGRS TUN,0.390625,,0.0,8,0.25
0.5,d,30,abel fghiiltmnepgiatuvivz ABODERGH luk MNORGRS TUN,0.390625,,0.0,8,0.3
0.5,d,30,abel fghiiltmnepgiatuvivz ABODERGH luk MNORGRS TUN,0.390625,,0.0,8,0.35
0.5,d,30,"abedaiahiuienopictu avez ARSDEMGe Hye MAGAGAS TUN

 

ruiz",0.296875,,0.0,8,0.4
0.5,d,30,"abedaiahiuienopictu avez ARSDEMGe Hye MAGAGAS TUN

 

ruiz",0.296875,,0.0,8,0.45
0.5,d,30,,0.0,,0.0,8,0.5
0.5,d,30,,0.0,,0.0,8,0.55
0.5,d,30,,0.0,,0.0,8,0.6
0.5,d,30,,0.0,,0.0,8,0.65
0.5,d,30,,0.0,,0.0,8,0.7
0.5,d,30,abedefghijklmnopgestuwioryz ABCDEFGHIIKLMINOPORS TUVWXYZ 0129468780,0.765625,,0.0,10,0.05
0.5,d,30,abedefghijklmnopgestuwioryz ABCDEFGHIIKLMINOPORS TUVWXYZ 0129468780,0.765625,,0.0,10,0.1
0.5,d,30,abedefghijklmnopgestuwioryz ABCDEFGHIIKLMINOPORS TUVWXYZ 0129468780,0.765625,,0.0,10,0.15
0.5,d,30,"avedetghiitdmmaparstuway? ABCDEFGH IJKLMIOPORS TUN

 

(ye0128458760",0.546875,,0.0,10,0.2
0.5,d,30,"avedetghiitdmmaparstuway? ABCDEFGH IJKLMIOPORS TUN

 

(ye0128458760",0.546875,,0.0,10,0.25
0.5,d,30,avorgighimnapyestuiiys ABCDEEGe I JRLMIVOPORS TuUWXYE 9122480780.,0.484375,,0.0,10,0.3
0.5,d,30,avorgighimnapyestuiiys ABCDEEGe I JRLMIVOPORS TuUWXYE 9122480780.,0.484375,,0.0,10,0.35
0.5,d,30,,0.0,,0.0,10,0.4
0.5,d,30,,0.0,,0.0,10,0.45
0.5,d,30,SS LVI,0.046875,,0.0,10,0.5
0.5,d,30,SS LVI,0.046875,,0.0,10,0.55
0.5,d,30,,0.0,,0.0,10,0.6
0.5,d,30,,0.0,,0.0,10,0.65
0.5,d,30,,0.0,,0.0,10,0.7
0.5,d,30,abode fghilktmnoparstexwinyz ABCDEFGHIdKLMNOPORS TUVWXYZ 0128456780,0.78125,,0.0,12,0.05
0.5,d,30,abode fghilktmnoparstexwinyz ABCDEFGHIdKLMNOPORS TUVWXYZ 0128456780,0.78125,,0.0,12,0.1
0.5,d,30,abode fghilktmnoparstexwinyz ABCDEFGHIdKLMNOPORS TUVWXYZ 0128456780,0.78125,,0.0,12,0.15
0.5,d,30,‘abode fghliktmiopgistenivnyz ABODERGHTeKLMINOPORS TUVWXYZ 0123486700,0.625,,0.0,12,0.2
0.5,d,30,‘ocd ighilktmmupaisio yz ABCDEFGHeMLMNOFORS TUVWHYZ 012848,0.578125,SSeS,0.03125,12,0.25
0.5,d,30,‘ocd ighilktmmupaisio yz ABCDEFGHeMLMNOFORS TUVWHYZ 012848,0.578125,SSeS,0.03125,12,0.3
0.5,d,30,‘wocdighila!mMupaisionaarz ACSDEF aH eC WNOPORS TVUYZ 0128,0.40625,RSs,0.03125,12,0.35
0.5,d,30,‘wocdighila!mMupaisionaarz ACSDEF aH eC WNOPORS TVUYZ 0128,0.40625,RSs,0.03125,12,0.4
0.5,d,30,AALAND AI,0.0625,,0.0,12,0.45
0.5,d,30,ALAIN,0.046875,,0.0,12,0.5
0.5,d,30,ALAIN,0.046875,,0.0,12,0.55
0.5,d,30,~—,0.0,s,0.015625,12,0.6
0.5,d,30,~—,0.0,s,0.015625,12,0.65
0.5,d,30,LLL,0.015625,Ss,0.015625,12,0.7
0.5,d,30,atedetghyklmnopqrstuwnnyz ABODEFGHIJKL MNOPORSTUVWXYZ 0123486788,0.796875,,0.0,14,0.05
0.5,d,30,atedetghyklmnopqrstuwnnyz ABODEFGHIJKL MNOPORSTUVWXYZ 0123486788,0.796875,,0.0,14,0.1
0.5,d,30,‘ved tahiklinnoparetuwonz ABCDEFSHIUK! MNOPORSTUVWXY2 0123408789,0.65625,,0.0,14,0.15
0.5,d,30,‘ved tahiklinnoparetuwonz ABCDEFSHIUK! MNOPORSTUVWXY2 0123408789,0.65625,,0.0,14,0.2
0.5,d,30,‘avefetohiklinnopectuvvaye ABCDEFCHIIK! MNOPORSTUVWXY2 0123408780,0.625,SS,0.015625,14,0.25
0.5,d,30,aerelgiklinnopaiotuonz AETDEFSH Ia MNOPORSTU VWXYZ b*7346978,0.53125,Sess,0.03125,14,0.3
0.5,d,30,aerelgiklinnopaiotuonz AETDEFSH Ia MNOPORSTU VWXYZ b*7346978,0.53125,Sess,0.03125,14,0.35
0.5,d,30,,0.0,RSs,0.03125,14,0.4
0.5,d,30,SRI ANBAR,0.0625,,0.0,14,0.45
0.5,d,30,,0.0,,0.0,14,0.5
0.5,d,30,,0.0,,0.0,14,0.55
0.5,d,30,,0.0,,0.0,14,0.6
0.5,d,30,,0.0,,0.0,14,0.65
0.5,d,30,,0.0,,0.0,14,0.7
0.5,d,30,abedefghiiktinnoparstuwinyz ABCDEFGHIJKLMNOPORSTUVWXY2 0123468789,0.796875,,0.0,16,0.05
0.5,d,30,abedefghiiktinnoparstuwinyz ABCDEFGHIJKLMNOPORSTUVWXY2 0123468789,0.796875,,0.0,16,0.1
0.5,d,30,bed fghiiktimnopeyctuvivyz ABODEFGH IKLMNOPGASTUVWXY2 0129488789,0.6875,,0.0,16,0.15
0.5,d,30,‘abedighuiktinnopeictuvinsyz ABODEFGH I KLMNOPGASTUVWXYZ 123482780,0.625,,0.0,16,0.2
0.5,d,30,shedeshultionopaichuviayz ABODEFGe! IKEIRMOPURSTUVYIKYZU1794N0769,0.4375,,0.0,16,0.25
0.5,d,30,shedeshultionopaichuviayz ABODEFGe! IKEIRMOPURSTUVYIKYZU1794N0769,0.4375,,0.0,16,0.3
0.5,d,30,hodBishyknnoptistvbinr ABLOEFGR! KCueIORUPSTUvENY20*23400788,0.40625,S,0.015625,16,0.35
0.5,d,30,enero ea,0.0625,S,0.015625,16,0.4
0.5,d,30,,0.0,,0.0,16,0.45
0.5,d,30,,0.0,,0.0,16,0.5
0.5,d,30,,0.0,,0.0,16,0.55
0.5,d,30,,0.0,,0.0,16,0.6
0.5,d,30,~—,0.0,=,0.0,16,0.65
0.5,d,30,he,0.015625,=,0.0,16,0.7
