scale_factor,line_orientation,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.5,d,120,MMMM ASSASSINS,0.078125,%,0.0,6,0.55
0.5,d,120,MMMM ASSASSINS,0.078125,%,0.0,6,0.6
0.5,d,120,MMMM ASSASSINS,0.078125,%,0.0,6,0.65
0.5,d,120,"y MM
TESOL as a)",0.078125,,0.0,6,0.7
0.5,d,120,abedefghiNlmriogaistuvwnyy2 ABCDEFGHIsKLMINOPORSTIAWWAYZ012848r,0.625,,0.0,8,0.05
0.5,d,120,abedefghiNlmriogaistuvwnyy2 ABCDEFGHIsKLMINOPORSTIAWWAYZ012848r,0.625,,0.0,8,0.1
0.5,d,120,abedefghiNlmriogaistuvwnyy2 ABCDEFGHIsKLMINOPORSTIAWWAYZ012848r,0.625,,0.0,8,0.15
0.5,d,120,abedefghiNlmriogaistuvwnyy2 ABCDEFGHIsKLMINOPORSTIAWWAYZ012848r,0.625,,0.0,8,0.2
0.5,d,120,Aaticdefahiklniepsisiuniny ABC DEEGIN| ML MINGPORSTIVWVAN? 017246879,0.4375,,0.0,8,0.25
0.5,d,120,Aaticdefahiklniepsisiuniny ABC DEEGIN| ML MINGPORSTIVWVAN? 017246879,0.4375,,0.0,8,0.3
0.5,d,120,Aaticdefahiklniepsisiuniny ABC DEEGIN| ML MINGPORSTIVWVAN? 017246879,0.4375,,0.0,8,0.35
0.5,d,120,,0.0,RELL,0.03125,8,0.4
0.5,d,120,,0.0,RELL,0.03125,8,0.45
0.5,d,120,"MMA MAME SY
SMM ISIS IIRC",0.078125,OHO,0.03125,8,0.5
0.5,d,120,"MMA MAME SY
SMM ISIS IIRC",0.078125,OHO,0.03125,8,0.55
0.5,d,120,"MMA MAME SY
SMM ISIS IIRC",0.078125,OHO,0.03125,8,0.6
0.5,d,120,"OMSL
LINAS SSIS,",0.0625,"y

A",0.03125,8,0.65
0.5,d,120,"OMSL
LINAS SSIS,",0.0625,"y

A",0.03125,8,0.7
0.5,d,120,abodefghiyklinaparstuwenyz ABSDEFSHIKLMINOPORSTU VWXYZ 0123456769,0.765625,,0.0,10,0.05
0.5,d,120,abodefghiyklinaparstuwenyz ABSDEFSHIKLMINOPORSTU VWXYZ 0123456769,0.765625,,0.0,10,0.1
0.5,d,120,abodefghiyklinaparstuwenyz ABSDEFSHIKLMINOPORSTU VWXYZ 0123456769,0.765625,,0.0,10,0.15
0.5,d,120,"‘aNecefahiiMloinspdstuvyd ABSDEFSHI KLMNGRORSTEVWNYE 0173 ,66789",0.5625,"COOL,",0.03125,10,0.2
0.5,d,120,"‘aNecefahiiMloinspdstuvyd ABSDEFSHI KLMNGRORSTEVWNYE 0173 ,66789",0.5625,"COOL,",0.03125,10,0.25
0.5,d,120,"‘aedef@hiNlrindpdrstudn ind ABSDERSH, AUAIGRORSTAVANWE 0173 6875",0.390625,LLL,0.015625,10,0.3
0.5,d,120,"‘aedef@hiNlrindpdrstudn ind ABSDERSH, AUAIGRORSTAVANWE 0173 6875",0.390625,LLL,0.015625,10,0.35
0.5,d,120,,0.0,ROLLIE:,0.015625,10,0.4
0.5,d,120,,0.0,ROLLIE:,0.015625,10,0.45
0.5,d,120,,0.0,"LE,",0.015625,10,0.5
0.5,d,120,,0.0,"LE,",0.015625,10,0.55
0.5,d,120,,0.0,,0.0,10,0.6
0.5,d,120,,0.0,,0.0,10,0.65
0.5,d,120,,0.0,,0.0,10,0.7
0.5,d,120,abedefghiktmniopqrstuwintyz ABSDEFGHLIKLMINOPORSTUVWAYZ 0129456789,0.765625,,0.0,12,0.05
0.5,d,120,abedefghiktmniopqrstuwintyz ABSDEFGHLIKLMINOPORSTUVWAYZ 0129456789,0.765625,,0.0,12,0.1
0.5,d,120,abedefghiktmniopqrstuwintyz ABSDEFGHLIKLMINOPORSTUVWAYZ 0129456789,0.765625,,0.0,12,0.15
0.5,d,120,bedefahiktmrioparstuyim'yz ABSDEFGHYIKLMNGRORSTUMWAYZ 0123458789,0.671875,LLL,0.015625,12,0.2
0.5,d,120,"_tbedefabikemsorgrstuyinyz ABSDEFGH IK MACRORSTUIWAY

 

i2saropsa",0.453125,"(HOY,",0.046875,12,0.25
0.5,d,120,"_tbedefabikemsorgrstuyinyz ABSDEFGH IK MACRORSTUIWAY

 

i2saropsa",0.453125,"(HOY,",0.046875,12,0.3
0.5,d,120,,0.0,"HOOT,",0.046875,12,0.35
0.5,d,120,,0.0,"HOOT,",0.046875,12,0.4
0.5,d,120,,0.0,"HD,",0.015625,12,0.45
0.5,d,120,ASSESS ASSN ton,0.0625,"OL,",0.015625,12,0.5
0.5,d,120,ASSESS ASSN ton,0.0625,"OL,",0.015625,12,0.55
0.5,d,120,SSIS AN OS Ae,0.078125,"LLL,",0.015625,12,0.6
0.5,d,120,SSIS AN OS Ae,0.078125,"LLL,",0.015625,12,0.65
0.5,d,120,"f LILI LLS LS
ISIS OS Aa",0.09375,LL,0.015625,12,0.7
0.5,d,120,abodsfghikimnioparstawny? ABCDEFGHISKLAINOPORSTUVWWXYZ 0123456769,0.75,,0.0,14,0.05
0.5,d,120,abodsfghikimnioparstawny? ABCDEFGHISKLAINOPORSTUVWWXYZ 0123456769,0.75,,0.0,14,0.1
0.5,d,120,"abe

 

hbimsiopitskivwhy: ABCDEFGHISKLSMNOPORSTUYINNYZ0173456739,",0.546875,,0.0,14,0.15
0.5,d,120,"abe

 

hbimsiopitskivwhy: ABCDEFGHISKLSMNOPORSTUYINNYZ0173456739,",0.546875,,0.0,14,0.2
0.5,d,120,"Sijkimiopetstivyixy ARODEFCHL/KLAINOPORSTUY Wy YZ0173456749,",0.5,"LIM,",0.03125,14,0.25
0.5,d,120,"aledte iiMimsopirstayny” APCDLECHI/KLAINSPRRSUWDYZO173416759,",0.46875,"POOLED,",0.015625,14,0.3
0.5,d,120,"aledte iiMimsopirstayny” APCDLECHI/KLAINSPRRSUWDYZO173416759,",0.46875,"POOLED,",0.015625,14,0.35
0.5,d,120,,0.0,"POOH,",0.015625,14,0.4
0.5,d,120,,0.0,"COLL,",0.03125,14,0.45
0.5,d,120,[Sd bulohclehlohl cella ach iso),0.078125,"OLY,",0.03125,14,0.5
0.5,d,120,[Sd bulohclehlohl cella ach iso),0.078125,"OLY,",0.03125,14,0.55
0.5,d,120,[pdb dehbo phlei hia),0.078125,"COOL,",0.03125,14,0.6
0.5,d,120,,0.0,"COLL,",0.03125,14,0.65
0.5,d,120,,0.0,"COLL,",0.03125,14,0.7
0.5,d,120,abedefahitkimnoparstuyyny? ABCDEFGHIJKLMNOPORSTUVWXYZ 0123466789,0.828125,,0.0,16,0.05
0.5,d,120,abedefahitkimnoparstuyyny? ABCDEFGHIJKLMNOPORSTUVWXYZ 0123466789,0.828125,,0.0,16,0.1
0.5,d,120,aNedefahtklsinoparstuwiayy ABSDEFGH IK MNOPORSTUVWXYZ 0128468789,0.6875,,0.0,16,0.15
0.5,d,120,asedfahikisincearstuyny” ABEDECGH II MMOPARSTU\AX2 012946689),0.515625,LLL,0.015625,16,0.2
0.5,d,120,"leds tabiktdinebariuylay” ABLDF-GHiuHE MMOPURS.U\WX""2 0429466) 89)",0.359375,LLL,0.015625,16,0.25
0.5,d,120,"leds tabiktdinebariuylay” ABLDF-GHiuHE MMOPURS.U\WX""2 0429466) 89)",0.359375,LLL,0.015625,16,0.3
0.5,d,120,,0.0,LLL,0.015625,16,0.35
0.5,d,120,,0.0,"HOLLY,",0.046875,16,0.4
0.5,d,120,/Joalofndodnbofohlarhaladeco foreosacal,0.046875,LLL,0.015625,16,0.45
0.5,d,120,(Jololododonbofo filed faladoco) foresocacal,0.046875,LLL,0.015625,16,0.5
0.5,d,120,(Jololododonbofo filed faladoco) foresocacal,0.046875,LLL,0.015625,16,0.55
0.5,d,120,"[fslobolodabofo fe faladeco) foresosalal

WIT)",0.0625,"HOLL,",0.03125,16,0.6
0.5,d,120,plbbdbbpdlbbondsut deuce),0.09375,LLL,0.015625,16,0.65
0.5,d,120,"is

f Sbinhbsnce) SS, +f

TEPIISISIS STS,

i

ie
~
oe",0.09375,LLL LLL,0.03125,16,0.7
