participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text,accuracy,TorF
416,4414.0,50cm,6.0,2.0,135.0,16.0,128.0,4467,4467,1.0,T
416,2744.0,50cm,7.0,3.0,135.0,16.0,128.0,3114,3114,1.0,T
416,2927.0,50cm,8.0,4.0,90.0,16.0,128.0,3122,3112,0.75,F
416,3153.0,50cm,7.0,1.0,45.0,16.0,128.0,4602,4602,1.0,T
416,4142.0,50cm,5.0,1.0,90.0,16.0,128.0,3099,3099,1.0,T
416,2565.0,50cm,0.0,0.0,0.0,16.0,128.0,1156,1156,1.0,T
416,3760.0,50cm,7.0,1.0,90.0,16.0,128.0,8133,8133,1.0,T
416,5335.0,50cm,8.0,3.0,135.0,16.0,128.0,8186,5186,0.75,F
416,3014.0,50cm,8.0,2.0,45.0,16.0,128.0,4454,4454,1.0,T
416,3893.0,50cm,8.0,1.0,135.0,16.0,128.0,4006,4006,1.0,T
416,3131.0,50cm,6.0,2.0,45.0,16.0,128.0,7884,7884,1.0,T
416,3691.0,50cm,0.0,0.0,0.0,16.0,128.0,7505,7505,1.0,T
416,4209.0,50cm,5.0,1.0,135.0,16.0,128.0,8913,8913,1.0,T
416,5919.0,50cm,6.0,1.0,90.0,16.0,128.0,9575,9575,1.0,T
416,2431.0,50cm,0.0,0.0,0.0,16.0,128.0,5063,5063,1.0,T
416,3688.0,50cm,6.0,3.0,135.0,16.0,128.0,2525,2525,1.0,T
416,3919.0,50cm,8.0,3.0,90.0,16.0,128.0,5601,5601,1.0,T
416,4864.0,50cm,5.0,2.0,135.0,16.0,128.0,2684,2684,1.0,T
416,3601.0,50cm,4.0,2.0,90.0,16.0,128.0,4368,4368,1.0,T
416,4412.0,50cm,4.0,2.0,135.0,16.0,128.0,3129,3129,1.0,T
416,3805.0,50cm,3.0,2.0,90.0,16.0,128.0,5589,5589,1.0,T
416,3445.0,50cm,7.0,4.0,90.0,16.0,128.0,3217,3217,1.0,T
