participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text,accuracy,TorF
307,5000.0,75cm,7.0,2.0,135.0,16.0,128.0,6019,4019,0.75,F
307,7832.0,75cm,5.0,2.0,90.0,16.0,128.0,1018,9018,0.75,F
307,4088.0,75cm,8.0,1.0,135.0,16.0,128.0,6477,6477,1.0,T
307,4427.0,75cm,5.0,3.0,135.0,16.0,128.0,5163,7163,0.75,F
307,4709.0,75cm,4.0,3.0,90.0,16.0,128.0,7568,7663,0.5,F
307,5315.0,75cm,7.0,3.0,45.0,16.0,128.0,6849,6843,0.75,F
307,9857.0,75cm,6.0,2.0,45.0,16.0,128.0,2660,2668,0.75,F
307,3426.0,75cm,6.0,1.0,135.0,16.0,128.0,4686,4586,0.75,F
307,8061.0,75cm,5.0,3.0,90.0,16.0,128.0,7188,,0.0,F
307,8086.0,75cm,7.0,3.0,135.0,16.0,128.0,7873,,0.0,F
307,3010.0,75cm,6.0,1.0,90.0,16.0,128.0,7799,7769,0.75,F
307,3122.0,75cm,5.0,1.0,135.0,16.0,128.0,1542,1542,1.0,T
307,1806.0,75cm,7.0,1.0,90.0,16.0,128.0,8855,,0.0,F
307,5864.0,75cm,8.0,3.0,135.0,16.0,128.0,6014,3514,0.5,F
307,6121.0,75cm,8.0,2.0,90.0,16.0,128.0,4122,9523,0.25,F
307,5903.0,75cm,8.0,2.0,135.0,16.0,128.0,6842,,0.0,F
307,4417.0,75cm,6.0,2.0,135.0,16.0,128.0,6032,5554,0.0,F
307,996.0,75cm,7.0,4.0,90.0,16.0,128.0,8788,,0.0,F
307,2710.0,75cm,0.0,0.0,0.0,16.0,128.0,3764,3764,1.0,T
307,3218.0,75cm,7.0,1.0,45.0,16.0,128.0,3719,3719,1.0,T
307,1580.0,75cm,8.0,3.0,90.0,16.0,128.0,8599,,0.0,F
307,2396.0,75cm,7.0,2.0,90.0,16.0,128.0,8814,,0.0,F
307,2014.0,75cm,8.0,2.0,45.0,16.0,128.0,2201,,0.0,F
307,5906.0,75cm,8.0,4.0,90.0,16.0,128.0,4006,6184,0.0,F
307,4410.0,75cm,6.0,3.0,90.0,16.0,128.0,4559,4136,0.25,F
