participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text,accuracy,TorF
409,2586.0,100cm,6.0,1.0,135.0,16.0,128.0,8383,8383,1.0,T
409,2792.0,100cm,5.0,1.0,90.0,16.0,128.0,2686,2686,1.0,T
409,2454.0,100cm,4.0,2.0,135.0,16.0,128.0,7630,7630,1.0,T
409,2634.0,100cm,0.0,0.0,0.0,16.0,128.0,9898,9898,1.0,T
409,4140.0,100cm,5.0,3.0,90.0,16.0,128.0,9882,5282,0.5,F
409,4480.0,100cm,7.0,2.0,90.0,16.0,128.0,5463,5453,0.75,F
409,2474.0,100cm,8.0,1.0,135.0,16.0,128.0,8395,8395,1.0,T
409,2096.0,100cm,8.0,2.0,45.0,16.0,128.0,2987,2987,1.0,T
409,4482.0,100cm,8.0,4.0,90.0,16.0,128.0,1810,0530,0.25,F
409,2271.0,100cm,6.0,1.0,90.0,16.0,128.0,1469,1469,1.0,T
409,1982.0,100cm,0.0,0.0,0.0,16.0,128.0,3037,3037,1.0,T
409,2732.0,100cm,7.0,3.0,45.0,16.0,128.0,1893,1893,1.0,T
409,2130.0,100cm,6.0,3.0,135.0,16.0,128.0,4943,4943,1.0,T
409,4432.0,100cm,7.0,4.0,90.0,16.0,128.0,3833,3873,0.75,F
409,2164.0,100cm,7.0,1.0,45.0,16.0,128.0,4065,4065,1.0,T
409,2032.0,100cm,0.0,0.0,0.0,16.0,128.0,7087,7087,1.0,T
409,1956.0,100cm,5.0,1.0,135.0,16.0,128.0,9154,9154,1.0,T
409,2249.0,100cm,7.0,2.0,135.0,16.0,128.0,6206,6206,1.0,T
409,2072.0,100cm,8.0,3.0,90.0,16.0,128.0,7700,7700,1.0,T
409,2836.0,100cm,8.0,3.0,135.0,16.0,128.0,7444,7384,0.5,F
409,3763.0,100cm,8.0,3.0,45.0,16.0,128.0,2861,2960,0.5,F
409,3058.0,100cm,6.0,2.0,90.0,16.0,128.0,2396,2396,1.0,T
409,2070.0,100cm,7.0,1.0,135.0,16.0,128.0,9527,9527,1.0,T
409,2411.0,100cm,4.0,1.0,90.0,16.0,128.0,6971,6971,1.0,T
409,2566.0,100cm,7.0,1.0,90.0,16.0,128.0,7314,7314,1.0,T
409,3107.0,100cm,8.0,2.0,90.0,16.0,128.0,1771,1721,0.75,F
409,2770.0,100cm,4.0,2.0,90.0,16.0,128.0,9959,9669,0.5,F
409,2862.0,100cm,7.0,3.0,90.0,16.0,128.0,1774,1794,0.75,F
409,3027.0,100cm,5.0,3.0,135.0,16.0,128.0,3356,3468,0.25,F
409,2528.0,100cm,6.0,2.0,135.0,16.0,128.0,6287,6287,1.0,T
409,2702.0,100cm,6.0,3.0,90.0,16.0,128.0,6979,6979,1.0,T
409,2319.0,100cm,6.0,2.0,45.0,16.0,128.0,4221,4221,1.0,T
409,3106.0,100cm,4.0,3.0,90.0,16.0,128.0,6793,5453,0.25,F
409,2476.0,100cm,5.0,2.0,90.0,16.0,128.0,7498,7495,0.75,F
409,3782.0,100cm,8.0,1.0,45.0,16.0,128.0,8720,8720,1.0,T
409,2251.0,100cm,8.0,2.0,135.0,16.0,128.0,7937,7937,1.0,T
409,2456.0,100cm,3.0,2.0,90.0,16.0,128.0,9020,9060,0.75,F
409,1868.0,100cm,7.0,3.0,135.0,16.0,128.0,9448,9448,1.0,T
409,2138.0,100cm,5.0,2.0,135.0,16.0,128.0,8626,3628,0.5,F
409,1724.0,100cm,7.0,2.0,45.0,16.0,128.0,3494,3494,1.0,T
409,1805.0,75cm,7.0,1.0,135.0,16.0,128.0,4491,4491,1.0,T
409,2428.0,75cm,4.0,2.0,135.0,16.0,128.0,5549,8549,0.75,F
409,2500.0,75cm,7.0,2.0,45.0,16.0,128.0,6379,6379,1.0,T
409,1711.0,75cm,8.0,2.0,90.0,16.0,128.0,4882,4882,1.0,T
409,2162.0,75cm,6.0,1.0,135.0,16.0,128.0,9256,9256,1.0,T
409,2099.0,75cm,4.0,3.0,90.0,16.0,128.0,6542,5541,0.5,F
409,2073.0,75cm,5.0,3.0,135.0,16.0,128.0,4602,4692,0.75,F
409,1889.0,75cm,6.0,3.0,90.0,16.0,128.0,7721,7720,0.75,F
409,1843.0,75cm,6.0,2.0,45.0,16.0,128.0,1977,1977,1.0,T
409,1825.0,75cm,5.0,1.0,90.0,16.0,128.0,5018,5018,1.0,T
409,1785.0,75cm,7.0,2.0,135.0,16.0,128.0,3444,3444,1.0,T
409,1975.0,75cm,4.0,2.0,90.0,16.0,128.0,9666,9966,0.75,F
409,1855.0,75cm,6.0,2.0,90.0,16.0,128.0,1541,1541,1.0,T
409,1890.0,75cm,8.0,4.0,90.0,16.0,128.0,7660,7660,1.0,T
409,3708.0,75cm,6.0,3.0,135.0,16.0,128.0,5824,5824,1.0,T
409,2410.0,75cm,4.0,1.0,90.0,16.0,128.0,6039,6039,1.0,T
409,1851.0,75cm,8.0,1.0,135.0,16.0,128.0,5135,5135,1.0,T
409,1556.0,75cm,0.0,0.0,0.0,16.0,128.0,1632,1632,1.0,T
409,1592.0,75cm,8.0,2.0,45.0,16.0,128.0,8226,8226,1.0,T
409,1804.0,75cm,5.0,3.0,90.0,16.0,128.0,8629,8628,0.75,F
409,1689.0,75cm,6.0,1.0,90.0,16.0,128.0,8426,8426,1.0,T
409,4558.0,75cm,7.0,3.0,90.0,16.0,128.0,6392,6332,0.75,F
409,1840.0,75cm,5.0,1.0,135.0,16.0,128.0,1027,1027,1.0,T
409,2651.0,75cm,7.0,2.0,90.0,16.0,128.0,3664,3654,0.75,F
409,1876.0,75cm,8.0,3.0,45.0,16.0,128.0,3393,3393,1.0,T
409,3191.0,75cm,5.0,2.0,90.0,16.0,128.0,1768,1763,0.75,F
409,2677.0,75cm,3.0,2.0,90.0,16.0,128.0,6875,6875,1.0,T
409,2273.0,75cm,7.0,3.0,135.0,16.0,128.0,2846,2846,1.0,T
409,2459.0,75cm,8.0,1.0,45.0,16.0,128.0,9888,9888,1.0,T
409,3109.0,75cm,8.0,3.0,135.0,16.0,128.0,6408,6406,0.75,F
409,2113.0,75cm,6.0,2.0,135.0,16.0,128.0,2883,2883,1.0,T
409,3671.0,75cm,7.0,4.0,90.0,16.0,128.0,9283,9255,0.5,F
409,2161.0,75cm,5.0,2.0,135.0,16.0,128.0,3345,3348,0.75,F
409,2160.0,75cm,7.0,3.0,45.0,16.0,128.0,9182,9182,1.0,T
409,1778.0,75cm,0.0,0.0,0.0,16.0,128.0,9556,9556,1.0,T
409,1897.0,75cm,8.0,3.0,90.0,16.0,128.0,5050,5050,1.0,T
409,1706.0,75cm,0.0,0.0,0.0,16.0,128.0,8505,8505,1.0,T
409,2004.0,75cm,7.0,1.0,90.0,16.0,128.0,2750,2750,1.0,T
409,3493.0,75cm,8.0,2.0,135.0,16.0,128.0,9994,9994,1.0,T
409,1872.0,75cm,7.0,1.0,45.0,16.0,128.0,7654,7654,1.0,T
409,2125.0,50cm,7.0,3.0,135.0,16.0,128.0,9330,9330,1.0,T
409,1904.0,50cm,5.0,3.0,90.0,16.0,128.0,6422,6422,1.0,T
409,2024.0,50cm,8.0,1.0,45.0,16.0,128.0,2375,2375,1.0,T
409,1669.0,50cm,0.0,0.0,0.0,16.0,128.0,1440,1440,1.0,T
409,2183.0,50cm,4.0,1.0,90.0,16.0,128.0,7316,7316,1.0,T
409,1915.0,50cm,0.0,0.0,0.0,16.0,128.0,1556,1556,1.0,T
409,1528.0,50cm,7.0,1.0,135.0,16.0,128.0,1913,1913,1.0,T
409,2522.0,50cm,7.0,2.0,135.0,16.0,128.0,8361,8361,1.0,T
409,1983.0,50cm,6.0,1.0,135.0,16.0,128.0,5617,5617,1.0,T
409,2407.0,50cm,6.0,3.0,135.0,16.0,128.0,3480,3480,1.0,T
409,2566.0,50cm,3.0,2.0,90.0,16.0,128.0,7074,7072,0.75,F
409,2544.0,50cm,7.0,1.0,45.0,16.0,128.0,2853,2853,1.0,T
409,3208.0,50cm,5.0,3.0,135.0,16.0,128.0,9367,9367,1.0,T
409,2272.0,50cm,8.0,2.0,45.0,16.0,128.0,9952,9952,1.0,T
409,2418.0,50cm,7.0,2.0,45.0,16.0,128.0,6393,6393,1.0,T
409,1743.0,50cm,6.0,2.0,45.0,16.0,128.0,7644,7644,1.0,T
409,1488.0,50cm,8.0,3.0,135.0,16.0,128.0,4420,4420,1.0,T
409,1839.0,50cm,5.0,1.0,90.0,16.0,128.0,4091,4091,1.0,T
409,1973.0,50cm,5.0,2.0,90.0,16.0,128.0,8652,8652,1.0,T
409,1964.0,50cm,5.0,1.0,135.0,16.0,128.0,7470,7470,1.0,T
409,2003.0,50cm,8.0,1.0,135.0,16.0,128.0,3170,3170,1.0,T
409,2229.0,50cm,5.0,2.0,135.0,16.0,128.0,6542,6542,1.0,T
409,2454.0,50cm,7.0,3.0,45.0,16.0,128.0,8952,8952,1.0,T
409,2252.0,50cm,6.0,3.0,90.0,16.0,128.0,2403,2403,1.0,T
409,3559.0,50cm,8.0,4.0,90.0,16.0,128.0,5716,5706,0.75,F
409,1866.0,50cm,8.0,3.0,90.0,16.0,128.0,7574,7574,1.0,T
409,2141.0,50cm,8.0,2.0,90.0,16.0,128.0,7543,7543,1.0,T
409,3219.0,50cm,4.0,2.0,135.0,16.0,128.0,8298,8298,1.0,T
409,2452.0,50cm,6.0,2.0,90.0,16.0,128.0,6209,6209,1.0,T
