participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text,accuracy,TorF
414,4312.0,75cm,8.0,3.0,45.0,16.0,128.0,4482,4452,0.75,F
414,3489.0,75cm,6.0,2.0,90.0,16.0,128.0,9934,9934,1.0,T
414,6528.0,75cm,4.0,3.0,90.0,16.0,128.0,5359,5289,0.5,F
414,4885.0,75cm,7.0,2.0,135.0,16.0,128.0,5789,5789,1.0,T
414,6391.0,75cm,5.0,3.0,90.0,16.0,128.0,8751,8753,0.75,F
414,4477.0,75cm,8.0,1.0,45.0,16.0,128.0,6975,6975,1.0,T
414,3941.0,75cm,7.0,1.0,135.0,16.0,128.0,3411,3411,1.0,T
414,3443.0,75cm,8.0,3.0,90.0,16.0,128.0,2177,2177,1.0,T
414,7022.0,75cm,6.0,2.0,45.0,16.0,128.0,6066,6066,1.0,T
414,5358.0,75cm,6.0,3.0,90.0,16.0,128.0,9671,9671,1.0,T
414,3622.0,75cm,7.0,1.0,90.0,16.0,128.0,4931,4931,1.0,T
414,2972.0,75cm,0.0,0.0,0.0,16.0,128.0,2217,2217,1.0,T
414,3174.0,75cm,5.0,1.0,135.0,16.0,128.0,1901,1901,1.0,T
414,4570.0,75cm,5.0,2.0,135.0,16.0,128.0,2996,2996,1.0,T
414,3421.0,75cm,6.0,1.0,135.0,16.0,128.0,6154,6154,1.0,T
414,3241.0,75cm,4.0,2.0,90.0,16.0,128.0,4581,4581,1.0,T
414,3604.0,75cm,5.0,2.0,90.0,16.0,128.0,6027,6027,1.0,T
414,3311.0,75cm,5.0,1.0,90.0,16.0,128.0,7455,7455,1.0,T
414,3760.0,75cm,7.0,2.0,45.0,16.0,128.0,2915,2915,1.0,T
414,4367.0,75cm,7.0,3.0,135.0,16.0,128.0,5325,5325,1.0,T
414,3376.0,75cm,8.0,2.0,90.0,16.0,128.0,7399,7399,1.0,T
414,11342.0,75cm,6.0,3.0,135.0,16.0,128.0,6391,,0.0,F
414,3496.0,75cm,7.0,3.0,45.0,16.0,128.0,5566,5566,1.0,T
414,4526.0,75cm,7.0,4.0,90.0,16.0,128.0,7851,7851,1.0,T
414,3083.0,75cm,8.0,3.0,135.0,16.0,128.0,2156,2156,1.0,T
414,4748.0,75cm,3.0,2.0,90.0,16.0,128.0,9516,9616,0.75,F
414,3040.0,75cm,8.0,1.0,135.0,16.0,128.0,2048,2048,1.0,T
414,3871.0,75cm,6.0,1.0,90.0,16.0,128.0,8709,8709,1.0,T
414,4211.0,75cm,8.0,4.0,90.0,16.0,128.0,9781,9781,1.0,T
414,7965.0,75cm,4.0,2.0,135.0,16.0,128.0,5842,5842,1.0,T
414,3240.0,75cm,7.0,1.0,45.0,16.0,128.0,7496,7496,1.0,T
414,3064.0,75cm,8.0,2.0,135.0,16.0,128.0,9590,9590,1.0,T
414,3897.0,75cm,7.0,3.0,90.0,16.0,128.0,6736,6736,1.0,T
414,3173.0,75cm,0.0,0.0,0.0,16.0,128.0,3940,3940,1.0,T
414,2723.0,75cm,8.0,2.0,45.0,16.0,128.0,9514,9514,1.0,T
