participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text,accuracy,TorF
302,3374.0,50cm,6.0,3.0,135.0,16.0,128.0,8228,8228,1.0,T
302,2973.0,50cm,0.0,0.0,0.0,16.0,128.0,4817,4817,1.0,T
302,3335.0,50cm,6.0,3.0,90.0,16.0,128.0,3113,3013,0.75,F
302,2904.0,50cm,6.0,2.0,45.0,16.0,128.0,9061,9061,1.0,T
302,4612.0,50cm,6.0,2.0,90.0,16.0,128.0,7556,7556,1.0,T
302,2612.0,50cm,5.0,2.0,135.0,16.0,128.0,4579,4579,1.0,T
302,2093.0,50cm,5.0,2.0,90.0,16.0,128.0,1237,1237,1.0,T
302,3042.0,50cm,5.0,3.0,90.0,16.0,128.0,3878,3875,0.75,F
302,2475.0,50cm,8.0,2.0,135.0,16.0,128.0,2527,2527,1.0,T
302,4366.0,50cm,5.0,3.0,135.0,16.0,128.0,9703,8793,0.5,F
302,3672.0,50cm,3.0,2.0,90.0,16.0,128.0,9250,9230,0.75,F
302,4229.0,50cm,7.0,2.0,45.0,16.0,128.0,6378,6378,1.0,T
302,4024.0,50cm,6.0,1.0,135.0,16.0,128.0,6759,6759,1.0,T
302,4843.0,50cm,8.0,4.0,90.0,16.0,128.0,5455,5455,1.0,T
302,3357.0,50cm,8.0,1.0,45.0,16.0,128.0,2474,2474,1.0,T
302,2093.0,50cm,7.0,4.0,90.0,16.0,128.0,4478,4475,0.75,F
302,2948.0,50cm,6.0,2.0,135.0,16.0,128.0,6870,6870,1.0,T
302,3356.0,50cm,7.0,1.0,45.0,16.0,128.0,2398,2398,1.0,T
302,3333.0,50cm,8.0,2.0,45.0,16.0,128.0,8340,8340,1.0,T
302,3445.0,50cm,6.0,1.0,90.0,16.0,128.0,6855,6855,1.0,T
302,4338.0,50cm,7.0,3.0,135.0,16.0,128.0,5278,5278,1.0,T
302,2776.0,50cm,7.0,2.0,135.0,16.0,128.0,5967,5967,1.0,T
302,4501.0,50cm,7.0,3.0,90.0,16.0,128.0,9397,9397,1.0,T
302,2162.0,50cm,8.0,1.0,135.0,16.0,128.0,9913,9913,1.0,T
302,3782.0,50cm,4.0,2.0,135.0,16.0,128.0,2753,2753,1.0,T
302,3785.0,50cm,0.0,0.0,0.0,16.0,128.0,3264,3264,1.0,T
302,3801.0,50cm,4.0,2.0,90.0,16.0,128.0,5952,5952,1.0,T
302,3197.0,50cm,4.0,3.0,90.0,16.0,128.0,2379,2379,1.0,T
302,3129.0,50cm,7.0,3.0,45.0,16.0,128.0,1064,1064,1.0,T
302,1936.0,50cm,8.0,3.0,45.0,16.0,128.0,1189,1189,1.0,T
