participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text,accuracy,TorF
415,4544.0,50cm,7.0,2.0,135.0,16.0,128.0,3764,3764,1.0,T
415,7810.0,50cm,8.0,1.0,135.0,16.0,128.0,4608,4608,1.0,T
415,7610.0,50cm,8.0,3.0,90.0,16.0,128.0,6801,6801,1.0,T
415,6256.0,50cm,5.0,1.0,135.0,16.0,128.0,8125,8125,1.0,T
415,3087.0,50cm,0.0,0.0,0.0,16.0,128.0,9128,9128,1.0,T
415,4565.0,50cm,8.0,4.0,90.0,16.0,128.0,3167,8167,0.75,F
415,3172.0,50cm,4.0,1.0,90.0,16.0,128.0,1746,1746,1.0,T
415,4322.0,50cm,7.0,1.0,135.0,16.0,128.0,3753,3753,1.0,T
415,3444.0,50cm,0.0,0.0,0.0,16.0,128.0,4181,4181,1.0,T
415,13842.0,50cm,6.0,3.0,135.0,16.0,128.0,5818,5818,1.0,T
415,10038.0,50cm,7.0,3.0,135.0,16.0,128.0,6582,6582,1.0,T
415,9653.0,50cm,7.0,2.0,45.0,16.0,128.0,5233,5233,1.0,T
415,5221.0,50cm,7.0,3.0,45.0,16.0,128.0,3905,3905,1.0,T
415,6188.0,50cm,8.0,3.0,45.0,16.0,128.0,7392,7392,1.0,T
415,6098.0,50cm,7.0,1.0,90.0,16.0,128.0,8887,8887,1.0,T
415,3646.0,50cm,6.0,1.0,135.0,16.0,128.0,3576,3576,1.0,T
415,5086.0,50cm,6.0,2.0,45.0,16.0,128.0,9500,9500,1.0,T
415,5311.0,50cm,8.0,1.0,45.0,16.0,128.0,7817,7817,1.0,T
415,2659.0,50cm,8.0,2.0,90.0,16.0,128.0,7547,7547,1.0,T
415,12671.0,50cm,6.0,3.0,90.0,16.0,128.0,2570,2570,1.0,T
415,4206.0,50cm,4.0,2.0,90.0,16.0,128.0,8417,8417,1.0,T
415,7064.0,50cm,7.0,4.0,90.0,16.0,128.0,2991,2931,0.75,F
415,23718.0,50cm,5.0,3.0,135.0,16.0,128.0,9755,9755,1.0,T
415,3174.0,50cm,7.0,1.0,45.0,16.0,128.0,4167,4167,1.0,T
415,17913.0,50cm,5.0,3.0,90.0,16.0,128.0,3033,8038,0.5,F
415,7067.0,50cm,3.0,2.0,90.0,16.0,128.0,3794,3794,1.0,T
415,4612.0,50cm,7.0,2.0,90.0,16.0,128.0,4346,4346,1.0,T
415,4797.0,50cm,7.0,3.0,90.0,16.0,128.0,4402,4402,1.0,T
415,4477.0,50cm,5.0,2.0,135.0,16.0,128.0,4136,4136,1.0,T
415,5740.0,50cm,8.0,2.0,45.0,16.0,128.0,3499,3499,1.0,T
415,5671.0,50cm,6.0,1.0,90.0,16.0,128.0,8444,8444,1.0,T
415,5943.0,50cm,8.0,2.0,135.0,16.0,128.0,9288,9288,1.0,T
415,6705.0,50cm,6.0,2.0,135.0,16.0,128.0,1222,1222,1.0,T
415,3467.0,50cm,6.0,2.0,90.0,16.0,128.0,5148,5148,1.0,T
415,3287.0,50cm,5.0,2.0,90.0,16.0,128.0,8996,8996,1.0,T
415,3579.0,50cm,5.0,1.0,90.0,16.0,128.0,7045,7045,1.0,T
415,3333.0,50cm,8.0,3.0,135.0,16.0,128.0,7290,7290,1.0,T
415,3916.0,50cm,0.0,0.0,0.0,16.0,128.0,2941,2941,1.0,T
415,4051.0,50cm,4.0,2.0,135.0,16.0,128.0,3792,3792,1.0,T
415,21650.0,50cm,4.0,3.0,90.0,16.0,128.0,8650,3680,0.5,F
415,7693.0,100cm,5.0,1.0,90.0,16.0,128.0,9374,9374,1.0,T
415,8891.0,100cm,7.0,4.0,90.0,16.0,128.0,3687,3462,0.25,F
415,15121.0,100cm,7.0,2.0,45.0,16.0,128.0,4198,4198,1.0,T
415,2701.0,100cm,7.0,1.0,135.0,16.0,128.0,2763,2763,1.0,T
415,5695.0,100cm,0.0,0.0,0.0,16.0,128.0,5388,5388,1.0,T
415,3421.0,100cm,6.0,2.0,45.0,16.0,128.0,9535,9575,0.75,F
415,6549.0,100cm,6.0,1.0,135.0,16.0,128.0,6553,6553,1.0,T
415,7473.0,100cm,6.0,3.0,135.0,16.0,128.0,9982,9052,0.5,F
415,3962.0,100cm,8.0,1.0,45.0,16.0,128.0,3126,3126,1.0,T
415,6257.0,100cm,8.0,3.0,135.0,16.0,128.0,5368,5356,0.5,F
415,13550.0,100cm,4.0,2.0,135.0,16.0,128.0,5359,6969,0.25,F
415,6142.0,100cm,8.0,2.0,45.0,16.0,128.0,6159,5169,0.5,F
415,10282.0,100cm,7.0,2.0,90.0,16.0,128.0,2315,2186,0.25,F
415,7833.0,100cm,6.0,2.0,90.0,16.0,128.0,6373,6173,0.75,F
415,10036.0,100cm,7.0,1.0,90.0,16.0,128.0,4635,4685,0.75,F
415,3422.0,100cm,6.0,3.0,90.0,16.0,128.0,9491,,0.0,F
415,4596.0,100cm,6.0,1.0,90.0,16.0,128.0,3911,3911,1.0,T
415,4863.0,100cm,8.0,2.0,135.0,16.0,128.0,1493,1493,1.0,T
415,9498.0,100cm,5.0,2.0,90.0,16.0,128.0,4822,4002,0.5,F
415,6368.0,100cm,5.0,2.0,135.0,16.0,128.0,9716,9716,1.0,T
415,2298.0,100cm,8.0,1.0,135.0,16.0,128.0,2407,2407,1.0,T
415,8308.0,100cm,7.0,3.0,90.0,16.0,128.0,5542,5540,0.75,F
415,4450.0,100cm,8.0,3.0,45.0,16.0,128.0,3752,3707,0.5,F
415,3625.0,100cm,0.0,0.0,0.0,16.0,128.0,1352,1352,1.0,T
415,14405.0,100cm,5.0,3.0,135.0,16.0,128.0,3576,3320,0.25,F
415,2230.0,100cm,4.0,3.0,90.0,16.0,128.0,7142,,0.0,F
415,3068.0,100cm,8.0,3.0,90.0,16.0,128.0,2255,2099,0.25,F
415,5852.0,100cm,6.0,2.0,135.0,16.0,128.0,9686,9885,0.5,F
