participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text,accuracy,TorF
407,3052.0,50cm,7.0,2.0,45.0,16.0,128.0,4707,4707,1.0,T
407,3652.0,50cm,8.0,3.0,45.0,16.0,128.0,4184,4184,1.0,T
407,6503.0,50cm,7.0,4.0,90.0,16.0,128.0,2718,2718,1.0,T
407,4097.0,50cm,6.0,3.0,90.0,16.0,128.0,4122,4122,1.0,T
407,3263.0,50cm,3.0,2.0,90.0,16.0,128.0,5096,5096,1.0,T
407,4885.0,50cm,7.0,3.0,45.0,16.0,128.0,9420,9420,1.0,T
407,4075.0,50cm,8.0,2.0,45.0,16.0,128.0,6296,6296,1.0,T
407,2520.0,50cm,0.0,0.0,0.0,16.0,128.0,9699,9699,1.0,T
407,2944.0,50cm,5.0,1.0,90.0,16.0,128.0,1872,1872,1.0,T
407,3285.0,50cm,4.0,2.0,135.0,16.0,128.0,1727,1727,1.0,T
407,2636.0,50cm,0.0,0.0,0.0,16.0,128.0,4071,4071,1.0,T
407,4312.0,50cm,7.0,1.0,135.0,16.0,128.0,6706,6706,1.0,T
407,4554.0,50cm,4.0,3.0,90.0,16.0,128.0,9089,9089,1.0,T
407,2970.0,50cm,5.0,2.0,90.0,16.0,128.0,2385,2385,1.0,T
407,3355.0,50cm,4.0,2.0,90.0,16.0,128.0,6391,6391,1.0,T
407,2929.0,50cm,8.0,3.0,90.0,16.0,128.0,4533,4533,1.0,T
407,2837.0,50cm,6.0,1.0,135.0,16.0,128.0,9815,9815,1.0,T
407,2607.0,50cm,6.0,1.0,90.0,16.0,128.0,8058,8058,1.0,T
407,2700.0,50cm,8.0,1.0,45.0,16.0,128.0,2634,2634,1.0,T
407,2752.0,50cm,7.0,2.0,135.0,16.0,128.0,8051,8051,1.0,T
407,2296.0,50cm,4.0,1.0,90.0,16.0,128.0,7475,7475,1.0,T
407,2636.0,50cm,6.0,2.0,90.0,16.0,128.0,1661,1661,1.0,T
407,2296.0,50cm,6.0,2.0,45.0,16.0,128.0,9011,9011,1.0,T
407,2320.0,50cm,0.0,0.0,0.0,16.0,128.0,4598,4598,1.0,T
407,2837.0,50cm,7.0,3.0,135.0,16.0,128.0,6621,6621,1.0,T
407,2209.0,50cm,7.0,1.0,45.0,16.0,128.0,2757,2757,1.0,T
407,5888.0,50cm,8.0,3.0,135.0,16.0,128.0,9789,8789,0.75,F
407,2525.0,50cm,7.0,1.0,90.0,16.0,128.0,8948,8948,1.0,T
407,2869.0,50cm,6.0,2.0,135.0,16.0,128.0,9615,9615,1.0,T
407,2860.0,50cm,7.0,3.0,90.0,16.0,128.0,2294,2294,1.0,T
407,2094.0,50cm,5.0,1.0,135.0,16.0,128.0,9549,9549,1.0,T
407,4322.0,50cm,8.0,4.0,90.0,16.0,128.0,1479,1479,1.0,T
407,4368.0,50cm,7.0,2.0,90.0,16.0,128.0,5198,5198,1.0,T
407,3648.0,50cm,5.0,3.0,90.0,16.0,128.0,2186,2186,1.0,T
407,2298.0,50cm,8.0,2.0,90.0,16.0,128.0,4387,4387,1.0,T
407,3400.0,50cm,8.0,1.0,135.0,16.0,128.0,2989,2989,1.0,T
407,3426.0,50cm,5.0,2.0,135.0,16.0,128.0,9934,9934,1.0,T
407,5218.0,50cm,6.0,3.0,135.0,16.0,128.0,2607,2667,0.75,F
407,3807.0,50cm,8.0,2.0,135.0,16.0,128.0,5508,5508,1.0,T
407,4074.0,50cm,5.0,3.0,135.0,16.0,128.0,4424,4424,1.0,T
407,4948.0,100cm,5.0,3.0,135.0,16.0,128.0,2073,2073,1.0,T
407,3741.0,100cm,5.0,1.0,90.0,16.0,128.0,6386,6386,1.0,T
407,4006.0,100cm,6.0,2.0,45.0,16.0,128.0,2537,2527,0.75,F
407,9115.0,100cm,8.0,3.0,135.0,16.0,128.0,9677,2871,0.25,F
407,5874.0,100cm,6.0,3.0,135.0,16.0,128.0,8322,5332,0.5,F
407,5403.0,100cm,8.0,3.0,90.0,16.0,128.0,5818,5636,0.25,F
407,6957.0,100cm,8.0,2.0,135.0,16.0,128.0,7944,7094,0.5,F
407,6527.0,100cm,4.0,2.0,135.0,16.0,128.0,4425,4625,0.75,F
407,6099.0,100cm,6.0,3.0,90.0,16.0,128.0,6241,6283,0.5,F
407,10014.0,100cm,7.0,3.0,90.0,16.0,128.0,5177,5172,0.75,F
407,4257.0,100cm,7.0,4.0,90.0,16.0,128.0,9446,5448,0.5,F
407,9474.0,100cm,6.0,2.0,90.0,16.0,128.0,4408,4408,1.0,T
407,9832.0,100cm,7.0,3.0,135.0,16.0,128.0,3861,6661,0.5,F
407,5068.0,100cm,4.0,3.0,90.0,16.0,128.0,9953,,0.0,F
407,3854.0,100cm,7.0,1.0,90.0,16.0,128.0,3179,3179,1.0,T
407,4974.0,100cm,8.0,1.0,135.0,16.0,128.0,5558,8558,0.75,F
