participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text,accuracy,TorF
301,3083.0,intended,6.0,1.0,135.0,16.0,128.0,9702,9702,1.0,T
301,3645.0,intended,4.0,3.0,90.0,16.0,128.0,2860,2860,1.0,T
301,2883.0,intended,5.0,1.0,90.0,16.0,128.0,9259,9259,1.0,T
301,4205.0,intended,3.0,2.0,90.0,16.0,128.0,5298,5298,1.0,T
301,2725.0,intended,7.0,1.0,90.0,16.0,128.0,9378,9378,1.0,T
301,2387.0,intended,7.0,1.0,135.0,16.0,128.0,9420,9420,1.0,T
301,3086.0,intended,5.0,1.0,135.0,16.0,128.0,5262,5262,1.0,T
301,7537.0,intended,5.0,2.0,135.0,16.0,128.0,3889,3889,1.0,T
301,2996.0,intended,8.0,1.0,45.0,16.0,128.0,9202,9202,1.0,T
301,2881.0,intended,7.0,2.0,90.0,16.0,128.0,6997,6997,1.0,T
301,3669.0,intended,8.0,3.0,135.0,16.0,128.0,8895,8895,1.0,T
301,2751.0,intended,7.0,2.0,135.0,16.0,128.0,4033,4033,1.0,T
301,2993.0,intended,7.0,3.0,90.0,16.0,128.0,9222,9222,1.0,T
301,6616.0,intended,4.0,2.0,90.0,16.0,128.0,9653,9653,1.0,T
301,4456.0,intended,8.0,1.0,135.0,16.0,128.0,5248,5248,1.0,T
301,4685.0,intended,7.0,3.0,135.0,16.0,128.0,5143,5143,1.0,T
301,3420.0,intended,8.0,3.0,45.0,16.0,128.0,8630,8630,1.0,T
301,3223.0,intended,6.0,3.0,135.0,16.0,128.0,4618,4618,1.0,T
301,2968.0,intended,5.0,3.0,90.0,16.0,128.0,5748,5745,0.75,F
301,4638.0,intended,5.0,2.0,90.0,16.0,128.0,1504,1504,1.0,T
301,2769.0,intended,5.0,3.0,135.0,16.0,128.0,3095,3098,0.75,F
301,2570.0,intended,8.0,2.0,45.0,16.0,128.0,5312,5312,1.0,T
301,3369.0,intended,7.0,3.0,45.0,16.0,128.0,2814,2814,1.0,T
