participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text,accuracy,TorF
304,3628.0,intended,6.0,1.0,90.0,16.0,128.0,7470,7470,1.0,T
304,14948.0,intended,5.0,3.0,90.0,16.0,128.0,1433,4433,0.75,F
304,4877.0,intended,8.0,4.0,90.0,16.0,128.0,9990,9990,1.0,T
304,4996.0,intended,8.0,3.0,135.0,16.0,128.0,7199,7199,1.0,T
304,6735.0,intended,6.0,3.0,135.0,16.0,128.0,6095,6095,1.0,T
304,3529.0,intended,6.0,1.0,135.0,16.0,128.0,4921,4921,1.0,T
304,2612.0,intended,0.0,0.0,0.0,16.0,128.0,1070,1070,1.0,T
304,2640.0,intended,4.0,1.0,90.0,16.0,128.0,1020,1020,1.0,T
304,3245.0,intended,8.0,1.0,45.0,16.0,128.0,3191,3191,1.0,T
304,7495.0,intended,3.0,2.0,90.0,16.0,128.0,8827,8827,1.0,T
304,4304.0,intended,8.0,3.0,45.0,16.0,128.0,6261,6261,1.0,T
304,3378.0,intended,7.0,2.0,135.0,16.0,128.0,7379,7379,1.0,T
304,3787.0,intended,0.0,0.0,0.0,16.0,128.0,7768,7768,1.0,T
304,6504.0,intended,5.0,3.0,135.0,16.0,128.0,7833,7833,1.0,T
304,3309.0,intended,7.0,1.0,90.0,16.0,128.0,5785,5785,1.0,T
304,4079.0,intended,8.0,2.0,45.0,16.0,128.0,5161,5161,1.0,T
304,10917.0,intended,4.0,3.0,90.0,16.0,128.0,6891,6891,1.0,T
304,4480.0,intended,5.0,1.0,90.0,16.0,128.0,9298,9298,1.0,T
304,3896.0,intended,8.0,2.0,135.0,16.0,128.0,6348,6348,1.0,T
304,4392.0,intended,8.0,3.0,90.0,16.0,128.0,9593,9593,1.0,T
304,4283.0,intended,7.0,3.0,45.0,16.0,128.0,2053,2053,1.0,T
304,2724.0,intended,5.0,1.0,135.0,16.0,128.0,3718,3718,1.0,T
304,13345.0,intended,7.0,4.0,90.0,16.0,128.0,8361,8361,1.0,T
304,3919.0,intended,4.0,2.0,135.0,16.0,128.0,4529,4529,1.0,T
304,4459.0,intended,7.0,1.0,45.0,16.0,128.0,8436,8436,1.0,T
304,4284.0,intended,7.0,3.0,135.0,16.0,128.0,9942,9942,1.0,T
304,8575.0,intended,7.0,3.0,90.0,16.0,128.0,8704,8704,1.0,T
304,5043.0,intended,6.0,2.0,45.0,16.0,128.0,4371,4371,1.0,T
304,3358.0,intended,0.0,0.0,0.0,16.0,128.0,8504,8504,1.0,T
304,3220.0,intended,7.0,2.0,45.0,16.0,128.0,6892,6892,1.0,T
304,4369.0,intended,8.0,2.0,90.0,16.0,128.0,8172,8172,1.0,T
304,4013.0,intended,5.0,2.0,135.0,16.0,128.0,4508,4508,1.0,T
304,2812.0,intended,8.0,1.0,135.0,16.0,128.0,8732,8732,1.0,T
304,7453.0,intended,7.0,2.0,90.0,16.0,128.0,8480,8430,0.75,F
