participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text,accuracy,TorF
308,2788.0,75cm,4.0,1.0,90.0,16.0,128.0,4523,4523,1.0,T
308,3646.0,75cm,7.0,1.0,45.0,16.0,128.0,5185,5185,1.0,T
308,6076.0,75cm,5.0,2.0,135.0,16.0,128.0,8847,8847,1.0,T
308,2927.0,75cm,0.0,0.0,0.0,16.0,128.0,9419,9419,1.0,T
308,3424.0,75cm,0.0,0.0,0.0,16.0,128.0,1890,1890,1.0,T
308,4971.0,75cm,8.0,3.0,45.0,16.0,128.0,9530,5530,0.75,F
308,5539.0,75cm,7.0,3.0,135.0,16.0,128.0,1309,1505,0.5,F
308,7267.0,75cm,8.0,3.0,90.0,16.0,128.0,1109,1109,1.0,T
308,5404.0,75cm,7.0,3.0,45.0,16.0,128.0,3811,2011,0.5,F
308,4725.0,75cm,5.0,1.0,90.0,16.0,128.0,6365,6365,1.0,T
308,3557.0,75cm,5.0,1.0,135.0,16.0,128.0,6515,6515,1.0,T
308,5738.0,75cm,8.0,2.0,90.0,16.0,128.0,6106,6106,1.0,T
308,2859.0,75cm,7.0,1.0,90.0,16.0,128.0,8452,8452,1.0,T
308,3264.0,75cm,7.0,1.0,135.0,16.0,128.0,7315,7315,1.0,T
308,5510.0,75cm,6.0,2.0,90.0,16.0,128.0,4354,4354,1.0,T
308,3805.0,75cm,4.0,2.0,90.0,16.0,128.0,6822,,0.0,F
308,8804.0,75cm,6.0,3.0,135.0,16.0,128.0,5540,5548,0.75,F
308,3667.0,75cm,6.0,1.0,135.0,16.0,128.0,2501,2501,1.0,T
308,2820.0,75cm,5.0,2.0,90.0,16.0,128.0,8980,,0.0,F
308,7184.0,75cm,7.0,2.0,45.0,16.0,128.0,4230,4230,1.0,T
308,8214.0,75cm,7.0,2.0,90.0,16.0,128.0,7866,7656,0.5,F
308,4368.0,75cm,7.0,3.0,90.0,16.0,128.0,2382,,0.0,F
308,3608.0,75cm,8.0,1.0,45.0,16.0,128.0,3974,3974,1.0,T
308,4121.0,75cm,4.0,2.0,135.0,16.0,128.0,1905,1505,0.75,F
308,9584.0,75cm,8.0,3.0,135.0,16.0,128.0,2795,2795,1.0,T
308,3738.0,75cm,8.0,2.0,45.0,16.0,128.0,2228,2228,1.0,T
308,2567.0,75cm,8.0,4.0,90.0,16.0,128.0,3205,,0.0,F
308,2711.0,75cm,4.0,3.0,90.0,16.0,128.0,5374,,0.0,F
308,6554.0,75cm,3.0,2.0,90.0,16.0,128.0,5867,5867,1.0,T
308,3156.0,75cm,5.0,3.0,135.0,16.0,128.0,6314,,0.0,F
308,3112.0,75cm,8.0,1.0,135.0,16.0,128.0,2932,2932,1.0,T
308,3222.0,75cm,7.0,4.0,90.0,16.0,128.0,1847,,0.0,F
308,3361.0,75cm,0.0,0.0,0.0,16.0,128.0,3872,3872,1.0,T
308,4705.0,75cm,6.0,2.0,45.0,16.0,128.0,9022,5022,0.75,F
308,3040.0,75cm,6.0,3.0,90.0,16.0,128.0,3671,,0.0,F
308,5699.0,75cm,7.0,2.0,135.0,16.0,128.0,6684,665,0.5,F
308,3944.0,75cm,6.0,2.0,135.0,16.0,128.0,3398,,0.0,F
308,3945.0,75cm,8.0,2.0,135.0,16.0,128.0,6519,6519,1.0,T
308,3894.0,75cm,6.0,1.0,90.0,16.0,128.0,5785,5785,1.0,T
308,2430.0,75cm,5.0,3.0,90.0,16.0,128.0,3926,,0.0,F
308,2864.0,intended,7.0,1.0,90.0,16.0,128.0,3521,3512,0.5,F
308,2678.0,intended,6.0,1.0,135.0,16.0,128.0,5949,5949,1.0,T
308,2818.0,intended,8.0,2.0,45.0,16.0,128.0,8393,8397,0.75,F
308,3286.0,intended,6.0,2.0,45.0,16.0,128.0,8394,8394,1.0,T
308,2835.0,intended,8.0,1.0,45.0,16.0,128.0,2771,2771,1.0,T
308,2093.0,intended,5.0,1.0,90.0,16.0,128.0,6662,6662,1.0,T
308,5651.0,intended,6.0,3.0,135.0,16.0,128.0,5169,5169,1.0,T
308,3218.0,intended,6.0,1.0,90.0,16.0,128.0,3525,3525,1.0,T
308,3670.0,intended,7.0,2.0,45.0,16.0,128.0,1978,1978,1.0,T
308,4303.0,intended,7.0,2.0,90.0,16.0,128.0,9565,9565,1.0,T
308,2635.0,intended,6.0,2.0,135.0,16.0,128.0,2993,2993,1.0,T
308,5604.0,intended,4.0,2.0,90.0,16.0,128.0,3670,3670,1.0,T
308,2825.0,intended,8.0,1.0,135.0,16.0,128.0,2071,2071,1.0,T
308,4019.0,intended,0.0,0.0,0.0,16.0,128.0,6381,6381,1.0,T
308,3239.0,intended,4.0,2.0,135.0,16.0,128.0,1486,1486,1.0,T
308,3851.0,intended,8.0,3.0,135.0,16.0,128.0,9123,9123,1.0,T
308,3513.0,intended,8.0,2.0,90.0,16.0,128.0,3794,3794,1.0,T
308,4007.0,intended,5.0,3.0,90.0,16.0,128.0,6115,6116,0.75,F
308,2681.0,intended,8.0,3.0,90.0,16.0,128.0,1024,1024,1.0,T
308,2407.0,intended,7.0,1.0,135.0,16.0,128.0,2777,2777,1.0,T
308,2928.0,intended,3.0,2.0,90.0,16.0,128.0,1965,1965,1.0,T
308,3442.0,intended,5.0,2.0,90.0,16.0,128.0,8945,8945,1.0,T
308,3242.0,intended,8.0,2.0,135.0,16.0,128.0,7167,7167,1.0,T
308,2387.0,intended,0.0,0.0,0.0,16.0,128.0,5509,5509,1.0,T
308,3334.0,intended,7.0,4.0,90.0,16.0,128.0,1070,1070,1.0,T
308,3938.0,intended,6.0,3.0,90.0,16.0,128.0,1523,1523,1.0,T
308,4141.0,intended,8.0,3.0,45.0,16.0,128.0,4737,4737,1.0,T
308,3468.0,intended,5.0,2.0,135.0,16.0,128.0,8709,8709,1.0,T
308,5087.0,intended,7.0,3.0,45.0,16.0,128.0,4916,4916,1.0,T
308,3048.0,intended,7.0,3.0,135.0,16.0,128.0,4344,4344,1.0,T
308,3886.0,intended,7.0,3.0,90.0,16.0,128.0,5237,5237,1.0,T
308,4479.0,intended,5.0,3.0,135.0,16.0,128.0,4238,4238,1.0,T
308,2973.0,intended,4.0,1.0,90.0,16.0,128.0,9784,9784,1.0,T
308,6909.0,intended,4.0,3.0,90.0,16.0,128.0,9179,9179,1.0,T
308,4233.0,intended,8.0,4.0,90.0,16.0,128.0,7584,7584,1.0,T
308,3443.0,intended,7.0,1.0,45.0,16.0,128.0,9718,9718,1.0,T
308,3039.0,intended,0.0,0.0,0.0,16.0,128.0,2050,2050,1.0,T
308,3601.0,intended,7.0,2.0,135.0,16.0,128.0,8681,8681,1.0,T
308,3198.0,intended,5.0,1.0,135.0,16.0,128.0,3427,3427,1.0,T
308,2678.0,intended,6.0,2.0,90.0,16.0,128.0,7519,7519,1.0,T
308,2247.0,50cm,0.0,0.0,0.0,16.0,128.0,7999,7999,1.0,T
308,3401.0,50cm,4.0,1.0,90.0,16.0,128.0,3242,3242,1.0,T
308,3556.0,50cm,8.0,2.0,135.0,16.0,128.0,2568,2568,1.0,T
308,4056.0,50cm,6.0,1.0,135.0,16.0,128.0,6486,6486,1.0,T
308,3734.0,50cm,7.0,2.0,90.0,16.0,128.0,6502,6502,1.0,T
308,2700.0,50cm,7.0,3.0,135.0,16.0,128.0,4021,4023,0.75,F
308,2928.0,50cm,6.0,1.0,90.0,16.0,128.0,2699,2699,1.0,T
308,2907.0,50cm,5.0,1.0,135.0,16.0,128.0,7066,7066,1.0,T
308,5939.0,50cm,8.0,1.0,45.0,16.0,128.0,9184,9184,1.0,T
308,5020.0,50cm,6.0,3.0,90.0,16.0,128.0,6865,6865,1.0,T
308,3105.0,50cm,7.0,3.0,45.0,16.0,128.0,2749,2749,1.0,T
308,3693.0,50cm,7.0,2.0,45.0,16.0,128.0,1422,1422,1.0,T
308,8146.0,50cm,8.0,3.0,135.0,16.0,128.0,6515,6515,1.0,T
308,3197.0,50cm,6.0,2.0,90.0,16.0,128.0,1983,1983,1.0,T
308,4028.0,50cm,5.0,2.0,90.0,16.0,128.0,3491,3491,1.0,T
308,8508.0,50cm,6.0,2.0,135.0,16.0,128.0,7309,7305,0.75,F
308,6549.0,50cm,7.0,2.0,135.0,16.0,128.0,2386,2366,0.75,F
308,2748.0,50cm,7.0,3.0,90.0,16.0,128.0,1062,1052,0.75,F
308,4072.0,50cm,8.0,3.0,90.0,16.0,128.0,1969,1965,0.75,F
