participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text,accuracy,TorF
401,3509.0,75cm,6.0,2.0,90.0,16.0,128.0,3109,3109,1.0,T
401,2906.0,75cm,5.0,3.0,90.0,16.0,128.0,4216,4213,0.75,F
401,5132.0,75cm,8.0,3.0,45.0,16.0,128.0,7516,7576,0.75,F
401,2861.0,75cm,0.0,0.0,0.0,16.0,128.0,7022,7022,1.0,T
401,2566.0,75cm,3.0,2.0,90.0,16.0,128.0,2094,2092,0.75,F
401,2589.0,75cm,4.0,2.0,90.0,16.0,128.0,7580,7580,1.0,T
401,5314.0,75cm,6.0,3.0,135.0,16.0,128.0,5490,5490,1.0,T
401,4321.0,75cm,6.0,2.0,135.0,16.0,128.0,6992,6992,1.0,T
401,2747.0,75cm,8.0,2.0,45.0,16.0,128.0,5657,5667,0.75,F
401,3760.0,75cm,4.0,3.0,90.0,16.0,128.0,4995,4905,0.75,F
401,4412.0,75cm,8.0,3.0,90.0,16.0,128.0,1081,1081,1.0,T
401,3174.0,75cm,7.0,1.0,90.0,16.0,128.0,3340,3840,0.75,F
401,2838.0,75cm,5.0,2.0,135.0,16.0,128.0,1548,3548,0.75,F
401,4577.0,75cm,6.0,1.0,135.0,16.0,128.0,4185,4185,1.0,T
401,3953.0,75cm,7.0,2.0,45.0,16.0,128.0,2692,2692,1.0,T
401,3311.0,75cm,7.0,2.0,135.0,16.0,128.0,6012,6012,1.0,T
401,3421.0,75cm,8.0,2.0,135.0,16.0,128.0,4564,4564,1.0,T
401,2814.0,75cm,6.0,1.0,90.0,16.0,128.0,5695,5695,1.0,T
401,3220.0,75cm,0.0,0.0,0.0,16.0,128.0,3327,3327,1.0,T
401,4460.0,75cm,7.0,2.0,90.0,16.0,128.0,6086,6036,0.75,F
401,2272.0,75cm,8.0,1.0,45.0,16.0,128.0,2557,2557,1.0,T
401,4524.0,75cm,8.0,3.0,135.0,16.0,128.0,6194,8194,0.75,F
401,5943.0,75cm,8.0,2.0,90.0,16.0,128.0,6015,6015,1.0,T
401,4008.0,75cm,0.0,0.0,0.0,16.0,128.0,9967,9967,1.0,T
401,4142.0,75cm,5.0,3.0,135.0,16.0,128.0,2362,2362,1.0,T
401,3646.0,75cm,6.0,3.0,90.0,16.0,128.0,7164,7164,1.0,T
401,2725.0,75cm,5.0,1.0,90.0,16.0,128.0,4645,4645,1.0,T
401,3558.0,75cm,5.0,2.0,90.0,16.0,128.0,6876,6875,0.75,F
401,4478.0,75cm,7.0,4.0,90.0,16.0,128.0,6298,6235,0.5,F
401,3403.0,75cm,7.0,3.0,135.0,16.0,128.0,6776,6778,0.75,F
401,2323.0,75cm,8.0,1.0,135.0,16.0,128.0,1318,1318,1.0,T
401,2786.0,75cm,6.0,2.0,45.0,16.0,128.0,2395,2395,1.0,T
401,3759.0,75cm,7.0,3.0,90.0,16.0,128.0,7439,7485,0.5,F
401,5739.0,75cm,4.0,2.0,135.0,16.0,128.0,6096,6096,1.0,T
401,2612.0,75cm,5.0,1.0,135.0,16.0,128.0,8077,8077,1.0,T
401,5055.0,75cm,8.0,4.0,90.0,16.0,128.0,9585,9585,1.0,T
401,2557.0,75cm,4.0,1.0,90.0,16.0,128.0,7110,7110,1.0,T
401,2023.0,75cm,7.0,1.0,45.0,16.0,128.0,6552,6552,1.0,T
401,4795.0,75cm,7.0,3.0,45.0,16.0,128.0,3504,3594,0.75,F
401,3449.0,75cm,7.0,1.0,135.0,16.0,128.0,3484,3484,1.0,T
401,3916.0,intended,7.0,3.0,90.0,16.0,128.0,1134,1134,1.0,T
401,2681.0,intended,7.0,1.0,90.0,16.0,128.0,9768,9768,1.0,T
401,3624.0,intended,7.0,3.0,45.0,16.0,128.0,2862,2862,1.0,T
401,2455.0,intended,7.0,2.0,135.0,16.0,128.0,3723,3723,1.0,T
401,2660.0,intended,8.0,2.0,90.0,16.0,128.0,4503,4503,1.0,T
401,2925.0,intended,8.0,2.0,45.0,16.0,128.0,8614,8614,1.0,T
401,2951.0,intended,5.0,3.0,135.0,16.0,128.0,6388,5388,0.75,F
401,2388.0,intended,8.0,3.0,90.0,16.0,128.0,8886,8886,1.0,T
401,2973.0,intended,8.0,3.0,135.0,16.0,128.0,4285,4285,1.0,T
401,5561.0,intended,7.0,1.0,135.0,16.0,128.0,6660,6660,1.0,T
401,2454.0,intended,5.0,3.0,90.0,16.0,128.0,2595,2595,1.0,T
401,2319.0,intended,8.0,1.0,45.0,16.0,128.0,8277,8277,1.0,T
401,5042.0,intended,6.0,1.0,90.0,16.0,128.0,3920,3920,1.0,T
401,2931.0,intended,4.0,2.0,90.0,16.0,128.0,1071,1071,1.0,T
401,3152.0,intended,6.0,3.0,90.0,16.0,128.0,5000,5000,1.0,T
401,2747.0,intended,8.0,2.0,135.0,16.0,128.0,5412,5412,1.0,T
401,3129.0,intended,6.0,3.0,135.0,16.0,128.0,1295,1295,1.0,T
401,3918.0,intended,0.0,0.0,0.0,16.0,128.0,4614,4614,1.0,T
401,2864.0,intended,4.0,1.0,90.0,16.0,128.0,2080,2080,1.0,T
401,2607.0,intended,6.0,2.0,45.0,16.0,128.0,8492,8492,1.0,T
401,3560.0,intended,5.0,2.0,135.0,16.0,128.0,9065,9065,1.0,T
401,3084.0,intended,0.0,0.0,0.0,16.0,128.0,6193,6193,1.0,T
401,5179.0,intended,7.0,4.0,90.0,16.0,128.0,8748,8748,1.0,T
401,3019.0,intended,0.0,0.0,0.0,16.0,128.0,2761,2761,1.0,T
401,3464.0,intended,8.0,1.0,135.0,16.0,128.0,4783,4783,1.0,T
401,2545.0,intended,7.0,2.0,45.0,16.0,128.0,8469,8469,1.0,T
401,2633.0,intended,5.0,1.0,135.0,16.0,128.0,8401,8401,1.0,T
401,2725.0,intended,8.0,4.0,90.0,16.0,128.0,4725,4725,1.0,T
401,3491.0,intended,6.0,2.0,135.0,16.0,128.0,5124,5124,1.0,T
401,2770.0,intended,5.0,1.0,90.0,16.0,128.0,4325,4325,1.0,T
401,4098.0,intended,7.0,3.0,135.0,16.0,128.0,8479,8479,1.0,T
401,2678.0,intended,3.0,2.0,90.0,16.0,128.0,4324,4324,1.0,T
401,2995.0,intended,7.0,2.0,90.0,16.0,128.0,3776,3776,1.0,T
401,2588.0,intended,5.0,2.0,90.0,16.0,128.0,9634,9634,1.0,T
401,2592.0,intended,6.0,2.0,90.0,16.0,128.0,7546,7546,1.0,T
401,3557.0,intended,8.0,3.0,45.0,16.0,128.0,6550,6550,1.0,T
401,2412.0,intended,4.0,2.0,135.0,16.0,128.0,7311,7311,1.0,T
401,3082.0,intended,7.0,1.0,45.0,16.0,128.0,4275,4275,1.0,T
401,3288.0,intended,6.0,1.0,135.0,16.0,128.0,3977,3977,1.0,T
401,4008.0,intended,4.0,3.0,90.0,16.0,128.0,9025,9023,0.75,F
401,3198.0,100cm,4.0,2.0,135.0,16.0,128.0,1092,1092,1.0,T
401,4117.0,100cm,8.0,2.0,90.0,16.0,128.0,6826,8526,0.5,F
401,3154.0,100cm,6.0,2.0,90.0,16.0,128.0,8817,8812,0.75,F
401,3218.0,100cm,8.0,2.0,45.0,16.0,128.0,2600,2500,0.75,F
401,2613.0,100cm,8.0,3.0,135.0,16.0,128.0,4699,6594,0.25,F
401,4525.0,100cm,0.0,0.0,0.0,16.0,128.0,2907,2907,1.0,T
401,3085.0,100cm,7.0,1.0,135.0,16.0,128.0,4482,4482,1.0,T
401,6549.0,100cm,7.0,3.0,45.0,16.0,128.0,6917,6917,1.0,T
401,4249.0,100cm,7.0,3.0,90.0,16.0,128.0,4740,4780,0.75,F
401,3317.0,100cm,7.0,1.0,45.0,16.0,128.0,3402,3402,1.0,T
401,3851.0,100cm,8.0,3.0,90.0,16.0,128.0,9458,9456,0.75,F
401,4165.0,100cm,0.0,0.0,0.0,16.0,128.0,9395,9395,1.0,T
401,5674.0,100cm,7.0,2.0,90.0,16.0,128.0,5911,3513,0.25,F
401,3241.0,100cm,4.0,2.0,90.0,16.0,128.0,3541,3541,1.0,T
401,3041.0,100cm,6.0,1.0,135.0,16.0,128.0,5472,5472,1.0,T
401,4368.0,100cm,8.0,4.0,90.0,16.0,128.0,6982,5562,0.25,F
401,3085.0,100cm,4.0,1.0,90.0,16.0,128.0,2702,2702,1.0,T
401,5200.0,100cm,4.0,3.0,90.0,16.0,128.0,8917,9817,0.5,F
401,3084.0,100cm,5.0,2.0,135.0,16.0,128.0,4412,4412,1.0,T
