participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text,accuracy,TorF
404,4161.0,50cm,4.0,2.0,135.0,16.0,128.0,8105,8105,1.0,T
404,4257.0,50cm,8.0,3.0,45.0,16.0,128.0,9106,9106,1.0,T
404,3598.0,50cm,8.0,2.0,90.0,16.0,128.0,4772,4772,1.0,T
404,5088.0,50cm,6.0,3.0,135.0,16.0,128.0,9604,8604,0.75,F
404,5039.0,50cm,1.0,0.0,0.0,16.0,128.0,8736,8736,1.0,T
404,4999.0,50cm,4.0,2.0,90.0,16.0,128.0,1944,1944,1.0,T
404,4516.0,50cm,7.0,2.0,90.0,16.0,128.0,7906,7906,1.0,T
404,3875.0,50cm,7.0,1.0,135.0,16.0,128.0,7321,7321,1.0,T
404,4648.0,50cm,7.0,2.0,45.0,16.0,128.0,5049,5049,1.0,T
404,4366.0,50cm,7.0,1.0,90.0,16.0,128.0,7063,7063,1.0,T
404,3939.0,50cm,5.0,2.0,135.0,16.0,128.0,2778,2778,1.0,T
404,3849.0,50cm,4.0,1.0,90.0,16.0,128.0,4921,4921,1.0,T
404,10771.0,50cm,4.0,3.0,90.0,16.0,128.0,1532,1599,0.5,F
404,5431.0,50cm,3.0,2.0,90.0,16.0,128.0,6440,6440,1.0,T
404,3940.0,50cm,6.0,1.0,135.0,16.0,128.0,2479,2479,1.0,T
404,3940.0,50cm,1.0,0.0,0.0,16.0,128.0,3921,3921,1.0,T
404,3781.0,50cm,8.0,1.0,45.0,16.0,128.0,6111,6111,1.0,T
404,3377.0,50cm,6.0,1.0,90.0,16.0,128.0,3742,3742,1.0,T
404,4007.0,50cm,8.0,2.0,45.0,16.0,128.0,4799,4799,1.0,T
404,4365.0,50cm,8.0,3.0,90.0,16.0,128.0,9955,3955,0.75,F
404,2746.0,50cm,7.0,1.0,45.0,16.0,128.0,4666,4666,1.0,T
404,3603.0,50cm,5.0,1.0,135.0,16.0,128.0,8805,8805,1.0,T
404,3668.0,50cm,7.0,4.0,90.0,16.0,128.0,6571,6571,1.0,T
404,5625.0,50cm,8.0,3.0,135.0,16.0,128.0,8930,8930,1.0,T
404,5022.0,50cm,5.0,3.0,135.0,16.0,128.0,2383,2383,1.0,T
404,6234.0,50cm,5.0,3.0,90.0,16.0,128.0,1139,135,0.5,F
404,2747.0,50cm,8.0,1.0,135.0,16.0,128.0,4301,4301,1.0,T
404,4640.0,50cm,7.0,3.0,90.0,16.0,128.0,6567,6567,1.0,T
404,3441.0,50cm,5.0,1.0,90.0,16.0,128.0,3798,3798,1.0,T
404,3735.0,50cm,6.0,2.0,45.0,16.0,128.0,2913,2913,1.0,T
404,5090.0,50cm,6.0,3.0,45.0,16.0,128.0,8438,8438,1.0,T
404,5827.0,50cm,7.0,3.0,135.0,16.0,128.0,2316,2316,1.0,T
404,4144.0,50cm,7.0,3.0,45.0,16.0,128.0,5262,5262,1.0,T
404,3919.0,50cm,6.0,2.0,90.0,16.0,128.0,4027,4027,1.0,T
404,3850.0,50cm,6.0,1.0,45.0,16.0,128.0,7526,7526,1.0,T
404,4775.0,50cm,7.0,2.0,135.0,16.0,128.0,1848,1848,1.0,T
404,4905.0,50cm,6.0,2.0,135.0,16.0,128.0,3100,3100,1.0,T
404,4233.0,50cm,5.0,2.0,90.0,16.0,128.0,9248,9248,1.0,T
404,3917.0,50cm,8.0,2.0,135.0,16.0,128.0,4388,4388,1.0,T
404,4614.0,50cm,6.0,3.0,90.0,16.0,128.0,5329,5329,1.0,T
404,3422.0,50cm,1.0,0.0,0.0,16.0,128.0,7723,7723,1.0,T
404,7229.0,50cm,8.0,4.0,90.0,16.0,128.0,9267,9267,1.0,T
404,9742.0,100cm,6.0,1.0,45.0,16.0,128.0,8473,5473,0.75,F
404,6686.0,100cm,8.0,1.0,135.0,16.0,128.0,6784,6794,0.75,F
404,2963.0,100cm,4.0,1.0,90.0,16.0,128.0,4322,4322,1.0,T
404,4045.0,100cm,5.0,3.0,135.0,16.0,128.0,7569,1303,0.0,F
404,6572.0,100cm,7.0,2.0,90.0,16.0,128.0,6920,6920,1.0,T
404,3577.0,100cm,3.0,2.0,90.0,16.0,128.0,5338,5336,0.75,F
404,5268.0,100cm,6.0,1.0,90.0,16.0,128.0,9780,9780,1.0,T
404,10352.0,100cm,8.0,2.0,45.0,16.0,128.0,7489,7469,0.75,F
404,5293.0,100cm,1.0,0.0,0.0,16.0,128.0,2976,2976,1.0,T
404,5106.0,100cm,7.0,1.0,45.0,16.0,128.0,6170,6170,1.0,T
404,8394.0,100cm,7.0,3.0,45.0,16.0,128.0,5187,5107,0.75,F
404,7364.0,100cm,7.0,4.0,90.0,16.0,128.0,4065,4032,0.5,F
404,11072.0,100cm,4.0,2.0,90.0,16.0,128.0,9536,9636,0.75,F
404,5262.0,100cm,7.0,2.0,135.0,16.0,128.0,2006,2005,0.75,F
404,4840.0,100cm,1.0,0.0,0.0,16.0,128.0,5027,5027,1.0,T
404,21152.0,100cm,7.0,1.0,90.0,16.0,128.0,2795,2796,0.75,F
404,4905.0,100cm,6.0,3.0,45.0,16.0,128.0,3910,5510,0.5,F
404,4640.0,100cm,6.0,2.0,135.0,16.0,128.0,5793,5793,1.0,T
404,6864.0,100cm,8.0,3.0,90.0,16.0,128.0,3765,9765,0.75,F
404,15909.0,100cm,8.0,2.0,135.0,16.0,128.0,6747,6741,0.75,F
404,7679.0,100cm,6.0,2.0,45.0,16.0,128.0,5244,5744,0.75,F
404,8326.0,100cm,5.0,2.0,135.0,16.0,128.0,7732,7732,1.0,T
404,9025.0,100cm,5.0,3.0,90.0,16.0,128.0,8934,2994,0.5,F
404,3642.0,100cm,5.0,2.0,90.0,16.0,128.0,4099,4009,0.75,F
404,5499.0,100cm,7.0,2.0,45.0,16.0,128.0,9296,2256,0.5,F
404,8659.0,100cm,8.0,2.0,90.0,16.0,128.0,9616,9616,1.0,T
404,8537.0,100cm,7.0,3.0,90.0,16.0,128.0,1912,1902,0.75,F
404,10601.0,100cm,8.0,4.0,90.0,16.0,128.0,4046,1046,0.75,F
404,6866.0,100cm,6.0,3.0,90.0,16.0,128.0,8485,3445,0.5,F
404,5898.0,100cm,7.0,1.0,135.0,16.0,128.0,8561,8561,1.0,T
404,3712.0,100cm,1.0,0.0,0.0,16.0,128.0,6607,6607,1.0,T
404,12514.0,100cm,8.0,3.0,135.0,16.0,128.0,6969,8564,0.25,F
404,8068.0,100cm,6.0,3.0,135.0,16.0,128.0,1529,1825,0.5,F
404,8699.0,100cm,8.0,3.0,45.0,16.0,128.0,1951,1664,0.25,F
404,8170.0,100cm,5.0,1.0,135.0,16.0,128.0,3584,3564,0.75,F
404,4931.0,100cm,6.0,2.0,90.0,16.0,128.0,7791,7291,0.75,F
404,3693.0,100cm,8.0,1.0,45.0,16.0,128.0,9402,9402,1.0,T
404,8057.0,100cm,4.0,3.0,90.0,16.0,128.0,7444,7444,1.0,T
404,5966.0,100cm,4.0,2.0,135.0,16.0,128.0,3816,3816,1.0,T
404,6091.0,100cm,7.0,3.0,135.0,16.0,128.0,6657,6651,0.75,F
404,5097.0,100cm,5.0,1.0,90.0,16.0,128.0,2228,2228,1.0,T
404,2567.0,100cm,6.0,1.0,135.0,16.0,128.0,1577,1577,1.0,T
404,4343.0,75cm,5.0,2.0,90.0,16.0,128.0,5678,5678,1.0,T
404,4293.0,75cm,7.0,2.0,90.0,16.0,128.0,9470,9470,1.0,T
404,2674.0,75cm,8.0,2.0,45.0,16.0,128.0,7765,7765,1.0,T
404,3923.0,75cm,7.0,4.0,90.0,16.0,128.0,9947,9947,1.0,T
404,7028.0,75cm,6.0,2.0,135.0,16.0,128.0,7885,7333,0.25,F
404,3003.0,75cm,6.0,1.0,90.0,16.0,128.0,8897,8897,1.0,T
404,3573.0,75cm,6.0,1.0,135.0,16.0,128.0,8614,8614,1.0,T
404,3579.0,75cm,8.0,3.0,90.0,16.0,128.0,4473,4473,1.0,T
404,3241.0,75cm,8.0,3.0,135.0,16.0,128.0,7145,7145,1.0,T
404,8150.0,75cm,6.0,3.0,135.0,16.0,128.0,8619,8615,0.75,F
404,7159.0,75cm,4.0,3.0,90.0,16.0,128.0,2873,2873,1.0,T
404,3642.0,75cm,3.0,2.0,90.0,16.0,128.0,7977,7977,1.0,T
404,13278.0,75cm,8.0,2.0,135.0,16.0,128.0,9294,8294,0.75,F
404,3558.0,75cm,1.0,0.0,0.0,16.0,128.0,6570,6570,1.0,T
404,5065.0,75cm,7.0,2.0,135.0,16.0,128.0,8139,8139,1.0,T
404,3496.0,75cm,7.0,3.0,90.0,16.0,128.0,1377,7377,0.75,F
404,3530.0,75cm,5.0,1.0,135.0,16.0,128.0,3179,3179,1.0,T
404,2793.0,75cm,8.0,2.0,90.0,16.0,128.0,5733,5733,1.0,T
404,3395.0,75cm,5.0,1.0,90.0,16.0,128.0,8704,8704,1.0,T
404,4456.0,75cm,7.0,1.0,45.0,16.0,128.0,8928,8928,1.0,T
404,6014.0,75cm,7.0,2.0,45.0,16.0,128.0,7954,7954,1.0,T
404,6684.0,75cm,7.0,3.0,135.0,16.0,128.0,1492,1492,1.0,T
404,3558.0,75cm,4.0,2.0,90.0,16.0,128.0,8512,8912,0.75,F
404,4711.0,75cm,8.0,3.0,45.0,16.0,128.0,1554,1564,0.75,F
404,4180.0,75cm,4.0,2.0,135.0,16.0,128.0,5343,6343,0.75,F
404,3649.0,75cm,7.0,1.0,90.0,16.0,128.0,8754,8754,1.0,T
404,4026.0,75cm,7.0,1.0,135.0,16.0,128.0,9469,9469,1.0,T
404,6393.0,75cm,6.0,3.0,90.0,16.0,128.0,5600,5600,1.0,T
404,10646.0,75cm,6.0,2.0,45.0,16.0,128.0,4398,4398,1.0,T
404,4032.0,75cm,5.0,3.0,90.0,16.0,128.0,1601,1600,0.75,F
404,6615.0,75cm,8.0,4.0,90.0,16.0,128.0,7292,7792,0.75,F
404,4868.0,75cm,5.0,3.0,135.0,16.0,128.0,2389,2388,0.75,F
404,2975.0,75cm,6.0,1.0,45.0,16.0,128.0,9307,9307,1.0,T
404,4406.0,75cm,6.0,2.0,90.0,16.0,128.0,5684,5684,1.0,T
404,2942.0,75cm,5.0,2.0,135.0,16.0,128.0,2447,2447,1.0,T
404,3805.0,75cm,8.0,1.0,45.0,16.0,128.0,7525,7525,1.0,T
404,3586.0,75cm,8.0,1.0,135.0,16.0,128.0,9673,9673,1.0,T
404,5425.0,75cm,1.0,0.0,0.0,16.0,128.0,2895,2895,1.0,T
404,2343.0,75cm,1.0,0.0,0.0,16.0,128.0,4733,4773,0.75,F
404,4345.0,75cm,7.0,3.0,45.0,16.0,128.0,6437,6437,1.0,T
404,2860.0,75cm,4.0,1.0,90.0,16.0,128.0,4755,4755,1.0,T
404,3693.0,75cm,6.0,3.0,45.0,16.0,128.0,4731,4731,1.0,T
404,4746.0,intended,8.0,3.0,90.0,16.0,128.0,3874,3874,1.0,T
404,3265.0,intended,7.0,2.0,135.0,16.0,128.0,4156,4156,1.0,T
404,4254.0,intended,4.0,2.0,90.0,16.0,128.0,4598,4598,1.0,T
404,5313.0,intended,5.0,3.0,90.0,16.0,128.0,4445,4446,0.75,F
404,3260.0,intended,6.0,1.0,45.0,16.0,128.0,2342,2342,1.0,T
404,3140.0,intended,8.0,1.0,45.0,16.0,128.0,4100,4100,1.0,T
404,3690.0,intended,5.0,2.0,135.0,16.0,128.0,5870,5870,1.0,T
404,4998.0,intended,7.0,2.0,45.0,16.0,128.0,8758,8758,1.0,T
404,2571.0,intended,6.0,1.0,90.0,16.0,128.0,1186,1186,1.0,T
404,3085.0,intended,7.0,1.0,45.0,16.0,128.0,1525,1525,1.0,T
404,5469.0,intended,4.0,2.0,135.0,16.0,128.0,8302,8302,1.0,T
404,5492.0,intended,6.0,3.0,45.0,16.0,128.0,5586,5586,1.0,T
404,5293.0,intended,1.0,0.0,0.0,16.0,128.0,9853,9853,1.0,T
404,4366.0,intended,7.0,3.0,135.0,16.0,128.0,3150,3150,1.0,T
404,4142.0,intended,8.0,4.0,90.0,16.0,128.0,8716,8716,1.0,T
404,3440.0,intended,5.0,2.0,90.0,16.0,128.0,2513,2513,1.0,T
404,4583.0,intended,8.0,1.0,135.0,16.0,128.0,5807,5807,1.0,T
404,3151.0,intended,7.0,2.0,90.0,16.0,128.0,2636,2636,1.0,T
404,5873.0,intended,6.0,3.0,90.0,16.0,128.0,8891,8891,1.0,T
404,3849.0,intended,6.0,3.0,135.0,16.0,128.0,8452,8452,1.0,T
404,4457.0,intended,4.0,1.0,90.0,16.0,128.0,3906,3906,1.0,T
404,5855.0,intended,7.0,3.0,45.0,16.0,128.0,4864,4864,1.0,T
404,5108.0,intended,5.0,1.0,90.0,16.0,128.0,7087,7087,1.0,T
404,4752.0,intended,7.0,1.0,135.0,16.0,128.0,8628,8628,1.0,T
404,2659.0,intended,6.0,1.0,135.0,16.0,128.0,3305,3305,1.0,T
404,6552.0,intended,6.0,2.0,45.0,16.0,128.0,5631,5631,1.0,T
404,3826.0,intended,6.0,2.0,90.0,16.0,128.0,3853,3853,1.0,T
404,3914.0,intended,7.0,1.0,90.0,16.0,128.0,6080,6080,1.0,T
404,3916.0,intended,8.0,3.0,45.0,16.0,128.0,9242,9242,1.0,T
404,3535.0,intended,1.0,0.0,0.0,16.0,128.0,3932,3932,1.0,T
404,5315.0,intended,7.0,4.0,90.0,16.0,128.0,6146,6146,1.0,T
404,3152.0,intended,6.0,2.0,135.0,16.0,128.0,5556,5556,1.0,T
404,5428.0,intended,1.0,0.0,0.0,16.0,128.0,5318,5318,1.0,T
404,6528.0,intended,8.0,2.0,135.0,16.0,128.0,4969,4969,1.0,T
404,4434.0,intended,8.0,2.0,45.0,16.0,128.0,6012,6012,1.0,T
404,2837.0,intended,5.0,1.0,135.0,16.0,128.0,5374,5374,1.0,T
404,8711.0,intended,5.0,3.0,135.0,16.0,128.0,6167,6167,1.0,T
404,6526.0,intended,4.0,3.0,90.0,16.0,128.0,7240,7240,1.0,T
404,4595.0,intended,3.0,2.0,90.0,16.0,128.0,4561,4561,1.0,T
404,4933.0,intended,7.0,3.0,90.0,16.0,128.0,4305,4305,1.0,T
404,3847.0,intended,8.0,2.0,90.0,16.0,128.0,8766,8766,1.0,T
404,7407.0,intended,8.0,3.0,135.0,16.0,128.0,5909,5909,1.0,T
