participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text,accuracy,TorF
306,2654.0,intended,3.0,2.0,90.0,16.0,128.0,6833,6833,1.0,T
306,2025.0,intended,7.0,2.0,135.0,16.0,128.0,9388,9388,1.0,T
306,3017.0,intended,7.0,1.0,135.0,16.0,128.0,8627,8627,1.0,T
306,2930.0,intended,7.0,1.0,90.0,16.0,128.0,3549,3549,1.0,T
306,2475.0,intended,8.0,3.0,45.0,16.0,128.0,2033,2032,0.75,F
306,2319.0,intended,0.0,0.0,0.0,16.0,128.0,9706,9706,1.0,T
306,4658.0,intended,4.0,3.0,90.0,16.0,128.0,1794,1792,0.75,F
306,3039.0,intended,6.0,2.0,45.0,16.0,128.0,2898,2898,1.0,T
306,2454.0,intended,6.0,3.0,90.0,16.0,128.0,5034,5034,1.0,T
306,2906.0,intended,5.0,2.0,135.0,16.0,128.0,7852,7852,1.0,T
306,1777.0,intended,0.0,0.0,0.0,16.0,128.0,5142,5142,1.0,T
306,2272.0,intended,6.0,2.0,90.0,16.0,128.0,4584,4584,1.0,T
306,1711.0,intended,7.0,3.0,90.0,16.0,128.0,6220,6220,1.0,T
306,1712.0,intended,6.0,1.0,90.0,16.0,128.0,7822,7822,1.0,T
306,2342.0,intended,5.0,1.0,135.0,16.0,128.0,1393,1393,1.0,T
306,2010.0,intended,7.0,4.0,90.0,16.0,128.0,8962,8952,0.75,F
306,2875.0,intended,6.0,2.0,135.0,16.0,128.0,5369,5369,1.0,T
306,2363.0,intended,4.0,2.0,90.0,16.0,128.0,6235,6235,1.0,T
306,2149.0,intended,8.0,2.0,45.0,16.0,128.0,3698,3698,1.0,T
306,3637.0,intended,5.0,2.0,90.0,16.0,128.0,8948,8958,0.75,F
306,1872.0,intended,7.0,2.0,45.0,16.0,128.0,7000,7000,1.0,T
306,2026.0,intended,0.0,0.0,0.0,16.0,128.0,4830,4830,1.0,T
306,2968.0,intended,7.0,1.0,45.0,16.0,128.0,9580,9580,1.0,T
306,2259.0,intended,8.0,1.0,45.0,16.0,128.0,9212,9212,1.0,T
306,1635.0,intended,8.0,1.0,135.0,16.0,128.0,7577,7577,1.0,T
306,2051.0,intended,5.0,1.0,90.0,16.0,128.0,3815,3815,1.0,T
306,2118.0,intended,4.0,2.0,135.0,16.0,128.0,3221,3221,1.0,T
306,3176.0,intended,8.0,4.0,90.0,16.0,128.0,7236,7236,1.0,T
306,3914.0,intended,6.0,3.0,135.0,16.0,128.0,7671,7671,1.0,T
306,2433.0,intended,8.0,2.0,135.0,16.0,128.0,8072,8072,1.0,T
306,1969.0,intended,7.0,3.0,45.0,16.0,128.0,3565,3565,1.0,T
306,2060.0,intended,7.0,2.0,90.0,16.0,128.0,7015,7015,1.0,T
306,1690.0,intended,6.0,1.0,135.0,16.0,128.0,5110,5110,1.0,T
306,2298.0,intended,4.0,1.0,90.0,16.0,128.0,3108,3108,1.0,T
306,2070.0,intended,8.0,3.0,135.0,16.0,128.0,8575,8575,1.0,T
306,1936.0,intended,5.0,3.0,135.0,16.0,128.0,7176,7176,1.0,T
306,2634.0,intended,8.0,2.0,90.0,16.0,128.0,6848,6848,1.0,T
306,2340.0,intended,7.0,3.0,135.0,16.0,128.0,7309,7309,1.0,T
306,2163.0,intended,8.0,3.0,90.0,16.0,128.0,7458,7458,1.0,T
306,3354.0,intended,5.0,3.0,90.0,16.0,128.0,8157,8157,1.0,T
306,2542.0,50cm,7.0,2.0,45.0,16.0,128.0,5217,5217,1.0,T
306,2362.0,50cm,5.0,1.0,135.0,16.0,128.0,4219,4219,1.0,T
306,2724.0,50cm,7.0,1.0,90.0,16.0,128.0,9631,9631,1.0,T
306,1961.0,50cm,8.0,3.0,45.0,16.0,128.0,5127,5127,1.0,T
306,2702.0,50cm,5.0,2.0,90.0,16.0,128.0,8587,8587,1.0,T
306,2274.0,50cm,5.0,2.0,135.0,16.0,128.0,6233,6233,1.0,T
306,1531.0,50cm,0.0,0.0,0.0,16.0,128.0,1187,1187,1.0,T
306,2433.0,50cm,3.0,2.0,90.0,16.0,128.0,3914,3914,1.0,T
306,2902.0,50cm,5.0,3.0,135.0,16.0,128.0,3599,3599,1.0,T
306,2949.0,50cm,6.0,3.0,135.0,16.0,128.0,6125,5125,0.75,F
306,3290.0,50cm,8.0,2.0,45.0,16.0,128.0,1479,1479,1.0,T
306,2159.0,50cm,7.0,2.0,135.0,16.0,128.0,3003,3003,1.0,T
306,2207.0,50cm,7.0,3.0,90.0,16.0,128.0,8013,8013,1.0,T
306,2228.0,50cm,5.0,1.0,90.0,16.0,128.0,2579,2579,1.0,T
306,2206.0,50cm,6.0,1.0,90.0,16.0,128.0,2363,2363,1.0,T
306,2947.0,50cm,6.0,3.0,90.0,16.0,128.0,1582,1582,1.0,T
306,1779.0,50cm,7.0,1.0,45.0,16.0,128.0,2744,2744,1.0,T
306,2139.0,50cm,8.0,4.0,90.0,16.0,128.0,5784,5784,1.0,T
306,1428.0,50cm,4.0,1.0,90.0,16.0,128.0,6631,6631,1.0,T
306,1637.0,50cm,7.0,2.0,90.0,16.0,128.0,9063,9063,1.0,T
306,4254.0,50cm,6.0,1.0,135.0,16.0,128.0,9853,9853,1.0,T
306,1628.0,50cm,8.0,2.0,135.0,16.0,128.0,1287,1287,1.0,T
306,1911.0,50cm,4.0,2.0,90.0,16.0,128.0,8145,8143,0.75,F
306,2047.0,50cm,8.0,1.0,45.0,16.0,128.0,2162,2162,1.0,T
306,2072.0,50cm,6.0,2.0,135.0,16.0,128.0,5953,5953,1.0,T
306,3285.0,50cm,8.0,2.0,90.0,16.0,128.0,6398,6398,1.0,T
306,1768.0,50cm,8.0,1.0,135.0,16.0,128.0,5800,2800,0.75,F
306,2624.0,50cm,5.0,3.0,90.0,16.0,128.0,6942,6942,1.0,T
306,1915.0,50cm,8.0,3.0,135.0,16.0,128.0,5342,5342,1.0,T
306,1961.0,50cm,4.0,3.0,90.0,16.0,128.0,8968,8966,0.75,F
306,1960.0,50cm,7.0,3.0,135.0,16.0,128.0,7294,7294,1.0,T
306,2541.0,50cm,4.0,2.0,135.0,16.0,128.0,4379,4379,1.0,T
306,2543.0,50cm,7.0,3.0,45.0,16.0,128.0,8593,8593,1.0,T
306,2591.0,50cm,6.0,2.0,45.0,16.0,128.0,9359,9359,1.0,T
306,5988.0,50cm,7.0,1.0,135.0,16.0,128.0,9076,9076,1.0,T
306,1866.0,50cm,0.0,0.0,0.0,16.0,128.0,5652,5652,1.0,T
306,2164.0,50cm,6.0,2.0,90.0,16.0,128.0,6608,6608,1.0,T
306,3508.0,50cm,8.0,3.0,90.0,16.0,128.0,2313,2313,1.0,T
306,2029.0,50cm,0.0,0.0,0.0,16.0,128.0,6058,6058,1.0,T
306,2469.0,50cm,7.0,4.0,90.0,16.0,128.0,5259,5259,1.0,T
306,1982.0,75cm,5.0,1.0,90.0,16.0,128.0,8400,8400,1.0,T
306,2360.0,75cm,8.0,3.0,45.0,16.0,128.0,6336,5356,0.5,F
306,3005.0,75cm,5.0,2.0,90.0,16.0,128.0,7898,7895,0.75,F
306,3412.0,75cm,8.0,4.0,90.0,16.0,128.0,4654,4354,0.75,F
306,4571.0,75cm,7.0,2.0,90.0,16.0,128.0,2441,2440,0.75,F
306,2342.0,75cm,6.0,2.0,90.0,16.0,128.0,5350,5350,1.0,T
306,3107.0,75cm,7.0,3.0,45.0,16.0,128.0,9548,9548,1.0,T
306,2374.0,75cm,7.0,1.0,135.0,16.0,128.0,7127,7127,1.0,T
306,2601.0,75cm,6.0,3.0,135.0,16.0,128.0,3793,3753,0.75,F
306,1893.0,75cm,6.0,1.0,135.0,16.0,128.0,5104,5104,1.0,T
306,2068.0,75cm,8.0,3.0,135.0,16.0,128.0,6392,8392,0.75,F
306,2206.0,75cm,7.0,1.0,90.0,16.0,128.0,8127,8127,1.0,T
306,2449.0,75cm,8.0,2.0,90.0,16.0,128.0,4239,4239,1.0,T
306,4888.0,75cm,6.0,3.0,90.0,16.0,128.0,8988,8998,0.75,F
306,2276.0,75cm,7.0,2.0,45.0,16.0,128.0,1108,1108,1.0,T
306,2701.0,75cm,5.0,1.0,135.0,16.0,128.0,6441,5441,0.75,F
306,3269.0,75cm,8.0,2.0,135.0,16.0,128.0,8047,8047,1.0,T
306,1905.0,75cm,7.0,3.0,135.0,16.0,128.0,9066,9055,0.5,F
306,4229.0,75cm,6.0,2.0,135.0,16.0,128.0,6912,8912,0.75,F
