participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text,accuracy,TorF
303,3937.0,100cm,0.0,0.0,0.0,16.0,128.0,9098,9098,1.0,T
303,4047.0,100cm,5.0,3.0,90.0,16.0,128.0,9148,1465,0.25,F
303,2300.0,100cm,0.0,0.0,0.0,16.0,128.0,1200,1200,1.0,T
303,2005.0,100cm,7.0,4.0,90.0,16.0,128.0,8352,,0.0,F
303,5297.0,100cm,6.0,2.0,90.0,16.0,128.0,8947,8547,0.75,F
303,5962.0,100cm,8.0,2.0,90.0,16.0,128.0,6014,9824,0.25,F
303,3446.0,100cm,8.0,1.0,135.0,16.0,128.0,3307,3207,0.75,F
303,4256.0,100cm,7.0,2.0,45.0,16.0,128.0,3866,,0.0,F
303,1133.0,100cm,8.0,4.0,90.0,16.0,128.0,8733,,0.0,F
303,5043.0,100cm,7.0,3.0,135.0,16.0,128.0,5005,5006,0.75,F
303,3850.0,100cm,7.0,3.0,90.0,16.0,128.0,5323,5985,0.25,F
303,5535.0,100cm,7.0,1.0,45.0,16.0,128.0,1807,1807,1.0,T
303,2144.0,100cm,8.0,3.0,90.0,16.0,128.0,2303,,0.0,F
303,2392.0,100cm,7.0,1.0,90.0,16.0,128.0,1970,,0.0,F
303,4461.0,100cm,8.0,3.0,45.0,16.0,128.0,2027,2027,1.0,T
303,4797.0,100cm,6.0,3.0,135.0,16.0,128.0,3684,,0.0,F
303,2730.0,100cm,5.0,3.0,135.0,16.0,128.0,7784,1,0.0,F
303,3928.0,100cm,7.0,1.0,135.0,16.0,128.0,3042,3042,1.0,T
303,4518.0,100cm,5.0,1.0,135.0,16.0,128.0,4331,4332,0.75,F
303,6078.0,100cm,4.0,2.0,135.0,16.0,128.0,7453,7469,0.5,F
303,1128.0,100cm,5.0,2.0,90.0,16.0,128.0,7950,,0.0,F
303,6015.0,100cm,5.0,2.0,135.0,16.0,128.0,4999,4986,0.5,F
303,4163.0,100cm,0.0,0.0,0.0,16.0,128.0,2269,2289,0.75,F
303,6550.0,100cm,8.0,2.0,135.0,16.0,128.0,3275,3275,1.0,T
303,6414.0,100cm,6.0,2.0,45.0,16.0,128.0,6884,6884,1.0,T
303,6208.0,100cm,8.0,2.0,45.0,16.0,128.0,9266,9286,0.75,F
303,4302.0,100cm,8.0,1.0,45.0,16.0,128.0,8894,,0.0,F
303,7590.0,100cm,4.0,2.0,90.0,16.0,128.0,3711,,0.0,F
303,3206.0,100cm,5.0,1.0,90.0,16.0,128.0,3184,3184,1.0,T
303,3486.0,100cm,4.0,1.0,90.0,16.0,128.0,2044,2044,1.0,T
303,2007.0,100cm,3.0,2.0,90.0,16.0,128.0,1873,,0.0,F
303,1649.0,100cm,7.0,2.0,135.0,16.0,128.0,8507,,0.0,F
303,3204.0,100cm,6.0,1.0,135.0,16.0,128.0,4298,4289,0.5,F
303,2682.0,100cm,8.0,3.0,135.0,16.0,128.0,6923,,0.0,F
303,1518.0,100cm,7.0,3.0,45.0,16.0,128.0,9536,,0.0,F
303,3672.0,100cm,7.0,2.0,90.0,16.0,128.0,1644,3664,0.5,F
303,1219.0,100cm,6.0,3.0,90.0,16.0,128.0,9743,,0.0,F
303,3675.0,100cm,6.0,1.0,90.0,16.0,128.0,6399,4689,0.25,F
303,768.0,100cm,4.0,3.0,90.0,16.0,128.0,3594,,0.0,F
303,3071.0,100cm,6.0,2.0,135.0,16.0,128.0,6211,4311,0.5,F
303,3758.0,50cm,8.0,2.0,135.0,16.0,128.0,5388,5386,0.75,F
303,3421.0,50cm,7.0,2.0,90.0,16.0,128.0,8781,8731,0.75,F
303,2858.0,50cm,5.0,3.0,90.0,16.0,128.0,8361,8361,1.0,T
303,3264.0,50cm,8.0,2.0,45.0,16.0,128.0,7804,7804,1.0,T
303,5335.0,50cm,7.0,3.0,135.0,16.0,128.0,4793,4733,0.75,F
303,3155.0,50cm,6.0,1.0,135.0,16.0,128.0,8036,8036,1.0,T
303,3020.0,50cm,5.0,2.0,135.0,16.0,128.0,1721,1721,1.0,T
