participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text
416,4414.0,50cm,6.0,2.0,135.0,16.0,128.0,4467,4467
416,2744.0,50cm,7.0,3.0,135.0,16.0,128.0,3114,3114
416,2927.0,50cm,8.0,4.0,90.0,16.0,128.0,3122,3112
416,3153.0,50cm,7.0,1.0,45.0,16.0,128.0,4602,4602
416,4142.0,50cm,5.0,1.0,90.0,16.0,128.0,3099,3099
416,2565.0,50cm,1.0,0.0,0.0,16.0,128.0,1156,1156
416,3760.0,50cm,7.0,1.0,90.0,16.0,128.0,8133,8133
416,5335.0,50cm,8.0,3.0,135.0,16.0,128.0,8186,5186
416,3014.0,50cm,8.0,2.0,45.0,16.0,128.0,4454,4454
416,3893.0,50cm,8.0,1.0,135.0,16.0,128.0,4006,4006
416,3131.0,50cm,6.0,2.0,45.0,16.0,128.0,7884,7884
416,3691.0,50cm,1.0,0.0,0.0,16.0,128.0,7505,7505
416,4209.0,50cm,5.0,1.0,135.0,16.0,128.0,8913,8913
416,5919.0,50cm,6.0,1.0,90.0,16.0,128.0,9575,9575
416,2431.0,50cm,1.0,0.0,0.0,16.0,128.0,5063,5063
416,3688.0,50cm,6.0,3.0,135.0,16.0,128.0,2525,2525
416,3919.0,50cm,8.0,3.0,90.0,16.0,128.0,5601,5601
416,4864.0,50cm,5.0,2.0,135.0,16.0,128.0,2684,2684
416,3601.0,50cm,4.0,2.0,90.0,16.0,128.0,4368,4368
416,4412.0,50cm,4.0,2.0,135.0,16.0,128.0,3129,3129
416,3805.0,50cm,3.0,2.0,90.0,16.0,128.0,5589,5589
416,3445.0,50cm,7.0,4.0,90.0,16.0,128.0,3217,3217
416,4073.0,50cm,5.0,3.0,135.0,16.0,128.0,7978,7628
416,3467.0,50cm,5.0,2.0,90.0,16.0,128.0,8234,8234
416,3696.0,50cm,7.0,2.0,45.0,16.0,128.0,7049,7049
416,6659.0,50cm,8.0,2.0,90.0,16.0,128.0,6697,6697
416,4140.0,50cm,6.0,3.0,90.0,16.0,128.0,2038,2086
416,5630.0,50cm,7.0,3.0,90.0,16.0,128.0,2854,2854
416,2671.0,50cm,4.0,1.0,90.0,16.0,128.0,8766,8766
416,1918.0,50cm,6.0,1.0,135.0,16.0,128.0,2232,2232
416,4682.0,50cm,6.0,2.0,90.0,16.0,128.0,8408,8408
416,4433.0,50cm,5.0,3.0,90.0,16.0,128.0,3895,8896
416,3715.0,50cm,8.0,3.0,45.0,16.0,128.0,5648,5648
416,2746.0,50cm,7.0,2.0,135.0,16.0,128.0,9910,9910
416,5039.0,50cm,7.0,2.0,90.0,16.0,128.0,4281,4281
416,4076.0,50cm,7.0,3.0,45.0,16.0,128.0,4391,4291
416,3577.0,50cm,8.0,2.0,135.0,16.0,128.0,6056,6056
416,2996.0,50cm,7.0,1.0,135.0,16.0,128.0,3801,3801
416,3601.0,50cm,4.0,3.0,90.0,16.0,128.0,2196,2098
416,2701.0,50cm,8.0,1.0,45.0,16.0,128.0,7005,7005
416,9877.0,100cm,7.0,3.0,135.0,16.0,128.0,7794,1194
416,3330.0,100cm,7.0,4.0,90.0,16.0,128.0,3671,3478
416,4344.0,100cm,5.0,3.0,135.0,16.0,128.0,9600,6002
