participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text
303,3937.0,100cm,1.0,0.0,0.0,16.0,128.0,9098,9098
303,4047.0,100cm,5.0,3.0,90.0,16.0,128.0,9148,1465
303,2300.0,100cm,1.0,0.0,0.0,16.0,128.0,1200,1200
303,2005.0,100cm,7.0,4.0,90.0,16.0,128.0,8352,
303,5297.0,100cm,6.0,2.0,90.0,16.0,128.0,8947,8547
303,5962.0,100cm,8.0,2.0,90.0,16.0,128.0,6014,9824
303,3446.0,100cm,8.0,1.0,135.0,16.0,128.0,3307,3207
303,4256.0,100cm,7.0,2.0,45.0,16.0,128.0,3866,
303,1133.0,100cm,8.0,4.0,90.0,16.0,128.0,8733,
303,5043.0,100cm,7.0,3.0,135.0,16.0,128.0,5005,5006
303,3850.0,100cm,7.0,3.0,90.0,16.0,128.0,5323,5985
303,5535.0,100cm,7.0,1.0,45.0,16.0,128.0,1807,1807
303,2144.0,100cm,8.0,3.0,90.0,16.0,128.0,2303,
303,2392.0,100cm,7.0,1.0,90.0,16.0,128.0,1970,
303,4461.0,100cm,8.0,3.0,45.0,16.0,128.0,2027,2027
303,4797.0,100cm,6.0,3.0,135.0,16.0,128.0,3684,
303,2730.0,100cm,5.0,3.0,135.0,16.0,128.0,7784,1
303,3928.0,100cm,7.0,1.0,135.0,16.0,128.0,3042,3042
303,4518.0,100cm,5.0,1.0,135.0,16.0,128.0,4331,4332
303,6078.0,100cm,4.0,2.0,135.0,16.0,128.0,7453,7469
303,1128.0,100cm,5.0,2.0,90.0,16.0,128.0,7950,
303,6015.0,100cm,5.0,2.0,135.0,16.0,128.0,4999,4986
303,4163.0,100cm,1.0,0.0,0.0,16.0,128.0,2269,2289
303,6550.0,100cm,8.0,2.0,135.0,16.0,128.0,3275,3275
303,6414.0,100cm,6.0,2.0,45.0,16.0,128.0,6884,6884
303,6208.0,100cm,8.0,2.0,45.0,16.0,128.0,9266,9286
303,4302.0,100cm,8.0,1.0,45.0,16.0,128.0,8894,
303,7590.0,100cm,4.0,2.0,90.0,16.0,128.0,3711,
303,3206.0,100cm,5.0,1.0,90.0,16.0,128.0,3184,3184
303,3486.0,100cm,4.0,1.0,90.0,16.0,128.0,2044,2044
303,2007.0,100cm,3.0,2.0,90.0,16.0,128.0,1873,
303,1649.0,100cm,7.0,2.0,135.0,16.0,128.0,8507,
303,3204.0,100cm,6.0,1.0,135.0,16.0,128.0,4298,4289
303,2682.0,100cm,8.0,3.0,135.0,16.0,128.0,6923,
303,1518.0,100cm,7.0,3.0,45.0,16.0,128.0,9536,
303,3672.0,100cm,7.0,2.0,90.0,16.0,128.0,1644,3664
303,1219.0,100cm,6.0,3.0,90.0,16.0,128.0,9743,
303,3675.0,100cm,6.0,1.0,90.0,16.0,128.0,6399,4689
303,768.0,100cm,4.0,3.0,90.0,16.0,128.0,3594,
303,3071.0,100cm,6.0,2.0,135.0,16.0,128.0,6211,4311
303,3758.0,50cm,8.0,2.0,135.0,16.0,128.0,5388,5386
303,3421.0,50cm,7.0,2.0,90.0,16.0,128.0,8781,8731
303,2858.0,50cm,5.0,3.0,90.0,16.0,128.0,8361,8361
303,3264.0,50cm,8.0,2.0,45.0,16.0,128.0,7804,7804
303,5335.0,50cm,7.0,3.0,135.0,16.0,128.0,4793,4733
303,3155.0,50cm,6.0,1.0,135.0,16.0,128.0,8036,8036
303,3020.0,50cm,5.0,2.0,135.0,16.0,128.0,1721,1721
303,3172.0,50cm,7.0,1.0,135.0,16.0,128.0,1817,1817
303,3194.0,50cm,5.0,1.0,135.0,16.0,128.0,3151,3151
303,2678.0,50cm,7.0,1.0,90.0,16.0,128.0,4695,4695
303,2882.0,50cm,8.0,3.0,90.0,16.0,128.0,8815,3815
303,3398.0,50cm,8.0,3.0,45.0,16.0,128.0,4327,4327
303,3129.0,50cm,7.0,3.0,90.0,16.0,128.0,7326,7326
303,3242.0,50cm,7.0,1.0,45.0,16.0,128.0,3494,3494
303,2612.0,50cm,7.0,2.0,135.0,16.0,128.0,7752,7752
303,4434.0,50cm,8.0,3.0,135.0,16.0,128.0,9419,8419
303,3310.0,50cm,6.0,3.0,135.0,16.0,128.0,5633,5633
303,4385.0,50cm,4.0,3.0,90.0,16.0,128.0,6168,5168
303,3940.0,50cm,4.0,2.0,135.0,16.0,128.0,4948,4948
303,5109.0,50cm,6.0,3.0,90.0,16.0,128.0,5975,5976
303,3334.0,50cm,6.0,2.0,45.0,16.0,128.0,5495,5495
303,2654.0,50cm,4.0,1.0,90.0,16.0,128.0,9842,9842
303,2768.0,50cm,6.0,1.0,90.0,16.0,128.0,9897,9897
303,3063.0,50cm,5.0,3.0,135.0,16.0,128.0,1463,1463
303,3130.0,50cm,8.0,4.0,90.0,16.0,128.0,5403,5403
303,2679.0,50cm,1.0,0.0,0.0,16.0,128.0,5169,569
303,6685.0,50cm,8.0,2.0,90.0,16.0,128.0,8445,8445
303,3921.0,50cm,5.0,1.0,90.0,16.0,128.0,4629,4629
303,3933.0,50cm,7.0,2.0,45.0,16.0,128.0,6146,6146
303,2521.0,50cm,5.0,2.0,90.0,16.0,128.0,5677,5677
303,2791.0,50cm,8.0,1.0,135.0,16.0,128.0,5873,5873
303,3287.0,50cm,6.0,2.0,135.0,16.0,128.0,9962,9962
303,2566.0,50cm,1.0,0.0,0.0,16.0,128.0,9495,9495
303,2792.0,50cm,8.0,1.0,45.0,16.0,128.0,7199,7199
303,4073.0,50cm,6.0,2.0,90.0,16.0,128.0,2608,2608
303,3107.0,50cm,7.0,3.0,45.0,16.0,128.0,1517,1517
303,2552.0,50cm,1.0,0.0,0.0,16.0,128.0,2724,2724
303,2626.0,50cm,4.0,2.0,90.0,16.0,128.0,5678,5678
303,3288.0,50cm,7.0,4.0,90.0,16.0,128.0,5742,5742
303,4230.0,50cm,3.0,2.0,90.0,16.0,128.0,1036,1036
303,3582.0,intended,5.0,3.0,90.0,16.0,128.0,7256,7256
303,2183.0,intended,1.0,0.0,0.0,16.0,128.0,4321,4321
303,3400.0,intended,6.0,3.0,90.0,16.0,128.0,4250,4256
303,2415.0,intended,6.0,1.0,135.0,16.0,128.0,2054,2054
303,3144.0,intended,7.0,3.0,90.0,16.0,128.0,2470,2476
303,2974.0,intended,3.0,2.0,90.0,16.0,128.0,9221,9221
303,4636.0,intended,5.0,2.0,90.0,16.0,128.0,7606,7603
303,5221.0,intended,7.0,2.0,90.0,16.0,128.0,5081,5081
303,3196.0,intended,8.0,2.0,90.0,16.0,128.0,5446,5446
303,4186.0,intended,8.0,1.0,135.0,16.0,128.0,5920,5920
303,2994.0,intended,7.0,2.0,45.0,16.0,128.0,8127,8127
303,2295.0,intended,7.0,1.0,45.0,16.0,128.0,3221,3221
303,4076.0,intended,5.0,1.0,90.0,16.0,128.0,1837,1837
