participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text
304,3628.0,intended,6.0,1.0,90.0,16.0,128.0,7470,7470
304,14948.0,intended,5.0,3.0,90.0,16.0,128.0,1433,4433
304,4877.0,intended,8.0,4.0,90.0,16.0,128.0,9990,9990
304,4996.0,intended,8.0,3.0,135.0,16.0,128.0,7199,7199
304,6735.0,intended,6.0,3.0,135.0,16.0,128.0,6095,6095
304,3529.0,intended,6.0,1.0,135.0,16.0,128.0,4921,4921
304,2612.0,intended,1.0,0.0,0.0,16.0,128.0,1070,1070
304,2640.0,intended,4.0,1.0,90.0,16.0,128.0,1020,1020
304,3245.0,intended,8.0,1.0,45.0,16.0,128.0,3191,3191
304,7495.0,intended,3.0,2.0,90.0,16.0,128.0,8827,8827
304,4304.0,intended,8.0,3.0,45.0,16.0,128.0,6261,6261
304,3378.0,intended,7.0,2.0,135.0,16.0,128.0,7379,7379
304,3787.0,intended,1.0,0.0,0.0,16.0,128.0,7768,7768
304,6504.0,intended,5.0,3.0,135.0,16.0,128.0,7833,7833
304,3309.0,intended,7.0,1.0,90.0,16.0,128.0,5785,5785
304,4079.0,intended,8.0,2.0,45.0,16.0,128.0,5161,5161
304,10917.0,intended,4.0,3.0,90.0,16.0,128.0,6891,6891
304,4480.0,intended,5.0,1.0,90.0,16.0,128.0,9298,9298
304,3896.0,intended,8.0,2.0,135.0,16.0,128.0,6348,6348
304,4392.0,intended,8.0,3.0,90.0,16.0,128.0,9593,9593
304,4283.0,intended,7.0,3.0,45.0,16.0,128.0,2053,2053
304,2724.0,intended,5.0,1.0,135.0,16.0,128.0,3718,3718
304,13345.0,intended,7.0,4.0,90.0,16.0,128.0,8361,8361
304,3919.0,intended,4.0,2.0,135.0,16.0,128.0,4529,4529
304,4459.0,intended,7.0,1.0,45.0,16.0,128.0,8436,8436
304,4284.0,intended,7.0,3.0,135.0,16.0,128.0,9942,9942
304,8575.0,intended,7.0,3.0,90.0,16.0,128.0,8704,8704
304,5043.0,intended,6.0,2.0,45.0,16.0,128.0,4371,4371
304,3358.0,intended,1.0,0.0,0.0,16.0,128.0,8504,8504
304,3220.0,intended,7.0,2.0,45.0,16.0,128.0,6892,6892
304,4369.0,intended,8.0,2.0,90.0,16.0,128.0,8172,8172
304,4013.0,intended,5.0,2.0,135.0,16.0,128.0,4508,4508
304,2812.0,intended,8.0,1.0,135.0,16.0,128.0,8732,8732
304,7453.0,intended,7.0,2.0,90.0,16.0,128.0,8480,8430
304,2567.0,intended,5.0,2.0,90.0,16.0,128.0,4406,4406
304,3043.0,intended,6.0,3.0,90.0,16.0,128.0,6629,6629
304,3513.0,intended,7.0,1.0,135.0,16.0,128.0,6298,6298
304,4057.0,intended,6.0,2.0,135.0,16.0,128.0,2287,2287
304,4600.0,intended,4.0,2.0,90.0,16.0,128.0,7288,7288
304,4364.0,intended,6.0,2.0,90.0,16.0,128.0,3747,3747
304,4277.0,50cm,7.0,2.0,45.0,16.0,128.0,4263,4263
304,3153.0,50cm,6.0,1.0,135.0,16.0,128.0,5494,5494
304,8670.0,50cm,8.0,3.0,90.0,16.0,128.0,8784,8784
304,3630.0,50cm,4.0,1.0,90.0,16.0,128.0,6882,6882
304,2613.0,50cm,7.0,3.0,45.0,16.0,128.0,7456,7456
304,4098.0,50cm,6.0,2.0,135.0,16.0,128.0,2654,2654
