participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text
417,3599.0,75cm,4.0,3.0,90.0,16.0,128.0,8064,8064
417,2658.0,75cm,7.0,2.0,45.0,16.0,128.0,2645,2645
417,2408.0,75cm,6.0,2.0,90.0,16.0,128.0,4163,4163
417,3536.0,75cm,5.0,1.0,135.0,16.0,128.0,5086,5086
417,6097.0,75cm,7.0,2.0,135.0,16.0,128.0,5469,5469
417,3468.0,75cm,8.0,2.0,90.0,16.0,128.0,5066,5066
417,3890.0,75cm,1.0,0.0,0.0,16.0,128.0,1938,1938
417,2207.0,75cm,8.0,1.0,45.0,16.0,128.0,6776,6776
417,2881.0,75cm,4.0,2.0,90.0,16.0,128.0,1995,1935
417,2993.0,75cm,4.0,2.0,135.0,16.0,128.0,7046,7046
417,2183.0,75cm,8.0,3.0,45.0,16.0,128.0,4312,4317
417,3893.0,75cm,5.0,3.0,90.0,16.0,128.0,8533,8638
417,2838.0,75cm,6.0,2.0,135.0,16.0,128.0,7685,7685
417,2502.0,75cm,8.0,3.0,135.0,16.0,128.0,5290,5290
417,3329.0,75cm,7.0,1.0,135.0,16.0,128.0,8826,8626
417,2364.0,75cm,7.0,2.0,90.0,16.0,128.0,7498,7496
417,3131.0,75cm,6.0,3.0,135.0,16.0,128.0,5020,5670
417,2386.0,75cm,8.0,3.0,90.0,16.0,128.0,6583,6593
417,2363.0,75cm,5.0,2.0,135.0,16.0,128.0,2981,2981
417,2297.0,75cm,7.0,4.0,90.0,16.0,128.0,6623,6623
417,4325.0,75cm,1.0,0.0,0.0,16.0,128.0,8542,8542
417,3174.0,75cm,6.0,2.0,45.0,16.0,128.0,4831,4831
417,2094.0,75cm,6.0,3.0,45.0,16.0,128.0,2111,2111
417,2843.0,75cm,7.0,3.0,90.0,16.0,128.0,5111,5111
417,4765.0,75cm,5.0,2.0,90.0,16.0,128.0,4347,4347
417,2705.0,75cm,8.0,4.0,90.0,16.0,128.0,2465,2465
417,4905.0,75cm,1.0,0.0,0.0,16.0,128.0,9653,9653
417,1644.0,75cm,6.0,1.0,45.0,16.0,128.0,4144,4344
417,4818.0,75cm,6.0,1.0,90.0,16.0,128.0,6160,6160
417,3582.0,75cm,6.0,3.0,90.0,16.0,128.0,1761,4761
417,3622.0,75cm,5.0,3.0,135.0,16.0,128.0,9553,8553
417,2207.0,75cm,5.0,1.0,90.0,16.0,128.0,3561,3561
417,2183.0,75cm,8.0,2.0,45.0,16.0,128.0,1740,1740
417,2344.0,75cm,6.0,1.0,135.0,16.0,128.0,1138,1138
417,6078.0,75cm,8.0,2.0,135.0,16.0,128.0,6548,6546
417,3378.0,75cm,7.0,1.0,45.0,16.0,128.0,5817,5817
417,3807.0,75cm,7.0,3.0,135.0,16.0,128.0,5106,5105
417,2139.0,75cm,4.0,1.0,90.0,16.0,128.0,1469,1469
417,2163.0,75cm,3.0,2.0,90.0,16.0,128.0,2245,2245
417,3400.0,75cm,8.0,1.0,135.0,16.0,128.0,9359,9359
417,1802.0,75cm,7.0,1.0,90.0,16.0,128.0,4488,4488
417,4639.0,75cm,7.0,3.0,45.0,16.0,128.0,9869,9869
417,4926.0,100cm,1.0,0.0,0.0,16.0,128.0,9103,9103
417,2791.0,100cm,7.0,3.0,135.0,16.0,128.0,1718,0443
417,5561.0,100cm,7.0,2.0,45.0,16.0,128.0,3787,3787
417,4455.0,100cm,7.0,3.0,90.0,16.0,128.0,9213,9213
417,1957.0,100cm,4.0,2.0,135.0,16.0,128.0,6368,6368
417,2299.0,100cm,6.0,1.0,135.0,16.0,128.0,3032,3032
417,2521.0,100cm,8.0,2.0,135.0,16.0,128.0,8579,8579
417,2208.0,100cm,5.0,2.0,135.0,16.0,128.0,7960,7960
417,2117.0,100cm,1.0,0.0,0.0,16.0,128.0,1521,1521
417,2747.0,100cm,8.0,3.0,135.0,16.0,128.0,8247,8297
417,1983.0,100cm,6.0,1.0,90.0,16.0,128.0,1166,1166
417,1938.0,100cm,7.0,2.0,90.0,16.0,128.0,4151,4151
417,2253.0,100cm,8.0,2.0,45.0,16.0,128.0,9817,9917
417,4320.0,100cm,5.0,2.0,90.0,16.0,128.0,2543,2543
417,2793.0,100cm,7.0,1.0,135.0,16.0,128.0,6910,6910
417,1779.0,100cm,6.0,3.0,45.0,16.0,128.0,6566,6566
417,2161.0,100cm,8.0,1.0,45.0,16.0,128.0,8516,8516
417,1937.0,100cm,8.0,1.0,135.0,16.0,128.0,1914,1914
417,2772.0,100cm,3.0,2.0,90.0,16.0,128.0,5218,5216
417,2338.0,100cm,8.0,2.0,90.0,16.0,128.0,8026,9226
417,2500.0,100cm,6.0,2.0,90.0,16.0,128.0,3637,9637
417,2453.0,100cm,1.0,0.0,0.0,16.0,128.0,5460,5460
417,2703.0,100cm,7.0,1.0,90.0,16.0,128.0,9698,9698
417,1937.0,100cm,8.0,3.0,90.0,16.0,128.0,5265,5265
417,2005.0,100cm,6.0,1.0,45.0,16.0,128.0,7490,7490
417,3559.0,100cm,7.0,4.0,90.0,16.0,128.0,5557,6557
417,3669.0,100cm,8.0,3.0,45.0,16.0,128.0,7600,7600
417,2411.0,100cm,5.0,1.0,90.0,16.0,128.0,4859,4859
417,2297.0,100cm,4.0,2.0,90.0,16.0,128.0,5847,5847
417,2906.0,100cm,5.0,3.0,90.0,16.0,128.0,6296,6296
417,3604.0,100cm,6.0,3.0,135.0,16.0,128.0,9083,9883
417,2541.0,100cm,6.0,3.0,90.0,16.0,128.0,9789,9228
417,3738.0,100cm,6.0,2.0,135.0,16.0,128.0,8475,8475
417,4548.0,100cm,5.0,3.0,135.0,16.0,128.0,2946,8946
417,2654.0,100cm,7.0,3.0,45.0,16.0,128.0,9608,9688
417,2973.0,100cm,6.0,2.0,45.0,16.0,128.0,4301,4901
417,1959.0,100cm,4.0,1.0,90.0,16.0,128.0,6152,6152
417,4076.0,100cm,8.0,4.0,90.0,16.0,128.0,9404,9604
417,2657.0,100cm,7.0,2.0,135.0,16.0,128.0,9044,9044
417,3739.0,100cm,4.0,3.0,90.0,16.0,128.0,4910,4500
417,2476.0,100cm,5.0,1.0,135.0,16.0,128.0,9630,9630
417,1849.0,100cm,7.0,1.0,45.0,16.0,128.0,4111,4111
417,4117.0,intended,7.0,2.0,45.0,16.0,128.0,1117,1117
417,2027.0,intended,6.0,1.0,90.0,16.0,128.0,7341,7341
417,1847.0,intended,1.0,0.0,0.0,16.0,128.0,4532,4532
417,2094.0,intended,5.0,3.0,135.0,16.0,128.0,7948,7948
417,1777.0,intended,6.0,2.0,90.0,16.0,128.0,4429,4429
417,1916.0,intended,4.0,3.0,90.0,16.0,128.0,1356,1866
417,1890.0,intended,3.0,2.0,90.0,16.0,128.0,6065,6065
417,2231.0,intended,4.0,2.0,90.0,16.0,128.0,8043,8043
417,2519.0,intended,8.0,2.0,90.0,16.0,128.0,4712,4712
417,1731.0,intended,1.0,0.0,0.0,16.0,128.0,5726,5726
417,1766.0,intended,7.0,1.0,135.0,16.0,128.0,6066,6066
417,5391.0,intended,6.0,2.0,45.0,16.0,128.0,9272,9272
417,2454.0,intended,7.0,4.0,90.0,16.0,128.0,2810,2816
417,3197.0,intended,8.0,1.0,45.0,16.0,128.0,6795,6795
417,1869.0,intended,8.0,2.0,45.0,16.0,128.0,2447,2447
417,2407.0,intended,5.0,2.0,90.0,16.0,128.0,8653,8653
417,1778.0,intended,5.0,1.0,90.0,16.0,128.0,5508,5508
417,1891.0,intended,4.0,2.0,135.0,16.0,128.0,2621,2621
417,3578.0,intended,5.0,3.0,90.0,16.0,128.0,7957,7957
417,4794.0,intended,6.0,1.0,135.0,16.0,128.0,2409,2409
417,1800.0,intended,6.0,3.0,135.0,16.0,128.0,3357,3357
417,3738.0,intended,8.0,3.0,45.0,16.0,128.0,7231,7231
417,2318.0,intended,4.0,1.0,90.0,16.0,128.0,7825,7825
417,2025.0,intended,8.0,2.0,135.0,16.0,128.0,7513,7513
417,2073.0,intended,7.0,3.0,45.0,16.0,128.0,3473,3473
417,4588.0,intended,1.0,0.0,0.0,16.0,128.0,6497,6497
417,2025.0,intended,5.0,1.0,135.0,16.0,128.0,1109,1109
417,2454.0,intended,7.0,3.0,135.0,16.0,128.0,6051,6051
417,2162.0,intended,8.0,3.0,135.0,16.0,128.0,4713,4713
417,1870.0,intended,8.0,1.0,135.0,16.0,128.0,2888,2888
417,2205.0,intended,8.0,3.0,90.0,16.0,128.0,5282,5282
417,2271.0,intended,6.0,1.0,45.0,16.0,128.0,8451,8451
417,2163.0,intended,7.0,1.0,90.0,16.0,128.0,8070,8070
417,3242.0,intended,6.0,3.0,45.0,16.0,128.0,6601,5501
417,2159.0,intended,6.0,3.0,90.0,16.0,128.0,7399,7699
417,2139.0,intended,7.0,2.0,90.0,16.0,128.0,1900,1900
417,2004.0,intended,6.0,2.0,135.0,16.0,128.0,1396,1396
417,4886.0,intended,5.0,2.0,135.0,16.0,128.0,2330,2330
417,2406.0,intended,8.0,4.0,90.0,16.0,128.0,6608,6608
417,1892.0,intended,7.0,1.0,45.0,16.0,128.0,2018,2018
417,1758.0,intended,7.0,2.0,135.0,16.0,128.0,1516,1516
417,3104.0,intended,7.0,3.0,90.0,16.0,128.0,5493,5493
417,3598.0,50cm,8.0,1.0,135.0,16.0,128.0,8523,8523
417,5131.0,50cm,4.0,3.0,90.0,16.0,128.0,9715,9713
417,1665.0,50cm,4.0,2.0,90.0,16.0,128.0,9422,9422
417,2049.0,50cm,1.0,0.0,0.0,16.0,128.0,4916,4916
417,2070.0,50cm,7.0,1.0,90.0,16.0,128.0,5746,5746
417,1980.0,50cm,7.0,3.0,135.0,16.0,128.0,6857,6857
417,3917.0,50cm,7.0,4.0,90.0,16.0,128.0,3014,3014
417,1934.0,50cm,1.0,0.0,0.0,16.0,128.0,6174,6174
417,2118.0,50cm,6.0,3.0,90.0,16.0,128.0,2290,2290
417,4096.0,50cm,6.0,3.0,135.0,16.0,128.0,5050,5050
417,2880.0,50cm,5.0,1.0,135.0,16.0,128.0,4364,4364
417,2516.0,50cm,8.0,4.0,90.0,16.0,128.0,9176,9176
417,2393.0,50cm,6.0,2.0,90.0,16.0,128.0,1900,1900
417,4592.0,50cm,6.0,2.0,45.0,16.0,128.0,3726,3726
417,2654.0,50cm,5.0,3.0,135.0,16.0,128.0,5186,5186
417,2341.0,50cm,5.0,2.0,90.0,16.0,128.0,6647,6647
417,1643.0,50cm,8.0,2.0,45.0,16.0,128.0,1575,1575
417,2747.0,50cm,4.0,2.0,135.0,16.0,128.0,9727,9727
417,1831.0,50cm,6.0,1.0,135.0,16.0,128.0,7666,7666
417,3257.0,50cm,8.0,2.0,135.0,16.0,128.0,2987,2987
417,2590.0,50cm,8.0,3.0,135.0,16.0,128.0,4750,4750
417,2225.0,50cm,5.0,3.0,90.0,16.0,128.0,4042,4042
417,2545.0,50cm,7.0,1.0,135.0,16.0,128.0,9636,9636
417,3375.0,50cm,7.0,3.0,45.0,16.0,128.0,1421,1421
417,2252.0,50cm,5.0,1.0,90.0,16.0,128.0,8681,8681
417,3512.0,50cm,8.0,3.0,45.0,16.0,128.0,2848,2848
417,3354.0,50cm,7.0,2.0,135.0,16.0,128.0,7318,7318
417,2562.0,50cm,6.0,3.0,45.0,16.0,128.0,5263,5263
417,3556.0,50cm,3.0,2.0,90.0,16.0,128.0,8243,8243
417,4161.0,50cm,6.0,2.0,135.0,16.0,128.0,2603,2603
417,1352.0,50cm,7.0,1.0,45.0,16.0,128.0,1166,1166
417,1642.0,50cm,6.0,1.0,45.0,16.0,128.0,4148,4148
417,2051.0,50cm,7.0,3.0,90.0,16.0,128.0,7600,7600
417,1868.0,50cm,8.0,1.0,45.0,16.0,128.0,3114,3114
417,2341.0,50cm,7.0,2.0,90.0,16.0,128.0,5188,5188
417,2434.0,50cm,8.0,3.0,90.0,16.0,128.0,4863,4863
417,1888.0,50cm,8.0,2.0,90.0,16.0,128.0,5922,5922
417,2249.0,50cm,7.0,2.0,45.0,16.0,128.0,3072,3072
417,2207.0,50cm,6.0,1.0,90.0,16.0,128.0,7294,7294
417,2814.0,50cm,4.0,1.0,90.0,16.0,128.0,3979,3979
417,2386.0,50cm,5.0,2.0,135.0,16.0,128.0,7845,7845
417,2139.0,50cm,1.0,0.0,0.0,16.0,128.0,7393,7393
