participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text
407,3052.0,50cm,7.0,2.0,45.0,16.0,128.0,4707,4707
407,3652.0,50cm,8.0,3.0,45.0,16.0,128.0,4184,4184
407,6503.0,50cm,7.0,4.0,90.0,16.0,128.0,2718,2718
407,4097.0,50cm,6.0,3.0,90.0,16.0,128.0,4122,4122
407,3263.0,50cm,3.0,2.0,90.0,16.0,128.0,5096,5096
407,4885.0,50cm,7.0,3.0,45.0,16.0,128.0,9420,9420
407,4075.0,50cm,8.0,2.0,45.0,16.0,128.0,6296,6296
407,2520.0,50cm,1.0,0.0,0.0,16.0,128.0,9699,9699
407,2944.0,50cm,5.0,1.0,90.0,16.0,128.0,1872,1872
407,3285.0,50cm,4.0,2.0,135.0,16.0,128.0,1727,1727
407,2636.0,50cm,1.0,0.0,0.0,16.0,128.0,4071,4071
407,4312.0,50cm,7.0,1.0,135.0,16.0,128.0,6706,6706
407,4554.0,50cm,4.0,3.0,90.0,16.0,128.0,9089,9089
407,2970.0,50cm,5.0,2.0,90.0,16.0,128.0,2385,2385
407,3355.0,50cm,4.0,2.0,90.0,16.0,128.0,6391,6391
407,2929.0,50cm,8.0,3.0,90.0,16.0,128.0,4533,4533
407,2837.0,50cm,6.0,1.0,135.0,16.0,128.0,9815,9815
407,2607.0,50cm,6.0,1.0,90.0,16.0,128.0,8058,8058
407,2700.0,50cm,8.0,1.0,45.0,16.0,128.0,2634,2634
407,2752.0,50cm,7.0,2.0,135.0,16.0,128.0,8051,8051
407,2296.0,50cm,4.0,1.0,90.0,16.0,128.0,7475,7475
407,2636.0,50cm,6.0,2.0,90.0,16.0,128.0,1661,1661
407,2296.0,50cm,6.0,2.0,45.0,16.0,128.0,9011,9011
407,2320.0,50cm,1.0,0.0,0.0,16.0,128.0,4598,4598
407,2837.0,50cm,7.0,3.0,135.0,16.0,128.0,6621,6621
407,2209.0,50cm,7.0,1.0,45.0,16.0,128.0,2757,2757
407,5888.0,50cm,8.0,3.0,135.0,16.0,128.0,9789,8789
407,2525.0,50cm,7.0,1.0,90.0,16.0,128.0,8948,8948
407,2869.0,50cm,6.0,2.0,135.0,16.0,128.0,9615,9615
407,2860.0,50cm,7.0,3.0,90.0,16.0,128.0,2294,2294
407,2094.0,50cm,5.0,1.0,135.0,16.0,128.0,9549,9549
407,4322.0,50cm,8.0,4.0,90.0,16.0,128.0,1479,1479
407,4368.0,50cm,7.0,2.0,90.0,16.0,128.0,5198,5198
407,3648.0,50cm,5.0,3.0,90.0,16.0,128.0,2186,2186
407,2298.0,50cm,8.0,2.0,90.0,16.0,128.0,4387,4387
407,3400.0,50cm,8.0,1.0,135.0,16.0,128.0,2989,2989
407,3426.0,50cm,5.0,2.0,135.0,16.0,128.0,9934,9934
407,5218.0,50cm,6.0,3.0,135.0,16.0,128.0,2607,2667
407,3807.0,50cm,8.0,2.0,135.0,16.0,128.0,5508,5508
407,4074.0,50cm,5.0,3.0,135.0,16.0,128.0,4424,4424
407,4948.0,100cm,5.0,3.0,135.0,16.0,128.0,2073,2073
407,3741.0,100cm,5.0,1.0,90.0,16.0,128.0,6386,6386
407,4006.0,100cm,6.0,2.0,45.0,16.0,128.0,2537,2527
407,9115.0,100cm,8.0,3.0,135.0,16.0,128.0,9677,2871
