participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text
420,3014.0,intended,8.0,2.0,135.0,16.0,128.0,2107,2107
420,3648.0,intended,3.0,2.0,90.0,16.0,128.0,6698,6698
420,3402.0,intended,7.0,2.0,45.0,16.0,128.0,4231,4231
420,3465.0,intended,5.0,1.0,135.0,16.0,128.0,8971,8971
420,3084.0,intended,8.0,2.0,90.0,16.0,128.0,9028,9028
420,5582.0,intended,5.0,2.0,90.0,16.0,128.0,1195,1195
420,3626.0,intended,1.0,0.0,0.0,16.0,128.0,2598,2598
420,2790.0,intended,8.0,1.0,45.0,16.0,128.0,4517,4517
420,3916.0,intended,6.0,2.0,135.0,16.0,128.0,7527,7527
420,3175.0,intended,6.0,2.0,90.0,16.0,128.0,6308,6308
420,6190.0,intended,5.0,3.0,135.0,16.0,128.0,6871,5871
420,3017.0,intended,7.0,3.0,135.0,16.0,128.0,1564,1564
420,3016.0,intended,8.0,2.0,45.0,16.0,128.0,8227,8227
420,3197.0,intended,7.0,1.0,90.0,16.0,128.0,1372,1372
420,4616.0,intended,4.0,3.0,90.0,16.0,128.0,2831,2831
420,3672.0,intended,7.0,4.0,90.0,16.0,128.0,6235,6235
420,3577.0,intended,7.0,3.0,45.0,16.0,128.0,4516,4516
420,3400.0,intended,6.0,1.0,90.0,16.0,128.0,5781,5781
420,3174.0,intended,5.0,3.0,90.0,16.0,128.0,2678,2678
420,3310.0,intended,8.0,4.0,90.0,16.0,128.0,9467,9467
420,3402.0,intended,4.0,2.0,135.0,16.0,128.0,9002,9002
420,2702.0,intended,6.0,3.0,135.0,16.0,128.0,1025,1025
420,2969.0,intended,1.0,0.0,0.0,16.0,128.0,7026,7026
420,3490.0,intended,5.0,1.0,90.0,16.0,128.0,7979,7979
420,3916.0,intended,6.0,3.0,90.0,16.0,128.0,9751,9751
420,3896.0,intended,5.0,2.0,135.0,16.0,128.0,5724,5724
420,3128.0,intended,4.0,1.0,90.0,16.0,128.0,4181,4181
420,2927.0,intended,1.0,0.0,0.0,16.0,128.0,9724,9724
420,3106.0,intended,8.0,3.0,45.0,16.0,128.0,6773,6773
420,2523.0,intended,7.0,3.0,90.0,16.0,128.0,3354,3354
420,2565.0,intended,7.0,1.0,135.0,16.0,128.0,9213,9213
420,3357.0,intended,7.0,2.0,135.0,16.0,128.0,8254,8254
