participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text
408,5018.0,75cm,7.0,1.0,45.0,16.0,128.0,9487,9487
408,5292.0,75cm,8.0,3.0,135.0,16.0,128.0,7414,7414
408,3892.0,75cm,6.0,1.0,90.0,16.0,128.0,5328,5328
408,4728.0,75cm,5.0,2.0,135.0,16.0,128.0,6116,5118
408,9048.0,75cm,8.0,2.0,135.0,16.0,128.0,9924,8924
408,5941.0,75cm,6.0,3.0,90.0,16.0,128.0,2310,2317
408,3466.0,75cm,5.0,2.0,90.0,16.0,128.0,4572,4572
408,5065.0,75cm,8.0,2.0,45.0,16.0,128.0,3970,3970
408,10262.0,75cm,4.0,0.0,0.0,16.0,128.0,5846,5846
408,8844.0,75cm,8.0,3.0,45.0,16.0,128.0,3561,3561
408,4254.0,75cm,8.0,4.0,90.0,16.0,128.0,3909,3309
408,11278.0,75cm,7.0,3.0,45.0,16.0,128.0,5873,73
408,9474.0,75cm,6.0,2.0,90.0,16.0,128.0,5707,5707
408,4075.0,75cm,7.0,3.0,90.0,16.0,128.0,2299,2293
408,4501.0,75cm,4.0,0.0,0.0,16.0,128.0,3275,3275
408,3828.0,75cm,5.0,1.0,135.0,16.0,128.0,4503,4503
408,3961.0,75cm,7.0,3.0,135.0,16.0,128.0,4541,4541
408,4749.0,75cm,5.0,3.0,135.0,16.0,128.0,7476,1428
408,4774.0,75cm,7.0,2.0,135.0,16.0,128.0,8209,8209
408,3566.0,75cm,5.0,1.0,90.0,16.0,128.0,4762,4762
408,3140.0,75cm,7.0,2.0,45.0,16.0,128.0,7824,7824
408,4728.0,75cm,3.0,2.0,90.0,16.0,128.0,9985,9905
408,5900.0,75cm,4.0,2.0,135.0,16.0,128.0,7174,7114
408,8439.0,75cm,4.0,2.0,90.0,16.0,128.0,4217,4217
408,4097.0,75cm,4.0,1.0,90.0,16.0,128.0,8072,8072
408,4997.0,75cm,6.0,3.0,45.0,16.0,128.0,7224,7334
408,6260.0,75cm,7.0,2.0,90.0,16.0,128.0,9174,9174
408,7201.0,75cm,4.0,3.0,90.0,16.0,128.0,5840,5840
408,3038.0,75cm,4.0,0.0,0.0,16.0,128.0,5460,5460
408,4166.0,75cm,6.0,2.0,135.0,16.0,128.0,4252,4252
408,4167.0,75cm,8.0,2.0,90.0,16.0,128.0,7643,7643
408,8843.0,75cm,6.0,3.0,135.0,16.0,128.0,4523,4573
408,7314.0,75cm,5.0,3.0,90.0,16.0,128.0,3824,3824
408,8486.0,75cm,7.0,1.0,135.0,16.0,128.0,6932,6932
408,4524.0,75cm,8.0,1.0,135.0,16.0,128.0,5483,5483
408,8960.0,75cm,7.0,4.0,90.0,16.0,128.0,3532,3582
408,4276.0,75cm,7.0,1.0,90.0,16.0,128.0,3625,3625
408,6776.0,75cm,8.0,1.0,45.0,16.0,128.0,2427,2427
408,2206.0,75cm,6.0,1.0,45.0,16.0,128.0,5587,5587
408,3850.0,75cm,8.0,3.0,90.0,16.0,128.0,8806,3806
408,18203.0,75cm,6.0,2.0,45.0,16.0,128.0,6947,6947
408,8399.0,75cm,6.0,1.0,135.0,16.0,128.0,6509,6509
408,4344.0,intended,8.0,3.0,135.0,16.0,128.0,8022,8022
408,2276.0,intended,6.0,1.0,135.0,16.0,128.0,1544,1544
408,3264.0,intended,7.0,3.0,135.0,16.0,128.0,5838,5838
408,3261.0,intended,4.0,1.0,90.0,16.0,128.0,3657,3657
408,2403.0,intended,7.0,1.0,90.0,16.0,128.0,2809,2809
408,3611.0,intended,5.0,2.0,90.0,16.0,128.0,9348,9348
408,2230.0,intended,8.0,3.0,90.0,16.0,128.0,4556,4556
408,4293.0,intended,4.0,0.0,0.0,16.0,128.0,3148,3148
408,2438.0,intended,3.0,2.0,90.0,16.0,128.0,3119,3119
408,4442.0,intended,8.0,3.0,45.0,16.0,128.0,1974,1974
408,2518.0,intended,7.0,1.0,135.0,16.0,128.0,3220,3220
408,6550.0,intended,6.0,1.0,45.0,16.0,128.0,8317,8317
408,3783.0,intended,7.0,3.0,90.0,16.0,128.0,4437,4437
408,2951.0,intended,8.0,1.0,135.0,16.0,128.0,8665,8665
408,2631.0,intended,8.0,2.0,90.0,16.0,128.0,7829,7829
408,5989.0,intended,7.0,2.0,45.0,16.0,128.0,8205,8205
408,2162.0,intended,8.0,1.0,45.0,16.0,128.0,2155,2155
408,3849.0,intended,7.0,3.0,45.0,16.0,128.0,4874,7874
408,7272.0,intended,6.0,3.0,135.0,16.0,128.0,9244,9244
408,4207.0,intended,6.0,2.0,90.0,16.0,128.0,3700,3700
408,3600.0,intended,7.0,2.0,90.0,16.0,128.0,9301,9301
408,4390.0,intended,7.0,1.0,45.0,16.0,128.0,1867,1867
408,5068.0,intended,5.0,1.0,135.0,16.0,128.0,6696,6696
408,2654.0,intended,8.0,2.0,45.0,16.0,128.0,3112,3112
408,5045.0,intended,8.0,4.0,90.0,16.0,128.0,8313,8313
408,2700.0,intended,7.0,4.0,90.0,16.0,128.0,9800,9800
408,2590.0,intended,4.0,2.0,90.0,16.0,128.0,4618,4618
408,2905.0,intended,5.0,1.0,90.0,16.0,128.0,3982,3982
408,4186.0,intended,6.0,1.0,90.0,16.0,128.0,3537,3537
408,5877.0,intended,5.0,3.0,90.0,16.0,128.0,9497,9497
408,3506.0,intended,4.0,2.0,135.0,16.0,128.0,9825,9825
408,3293.0,intended,4.0,3.0,90.0,16.0,128.0,8993,8998
408,2858.0,intended,7.0,2.0,135.0,16.0,128.0,1031,1031
408,3424.0,intended,5.0,3.0,135.0,16.0,128.0,9864,9864
408,2762.0,intended,6.0,3.0,90.0,16.0,128.0,4632,4632
408,4284.0,intended,4.0,0.0,0.0,16.0,128.0,2308,2308
