participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text
308,2788.0,75cm,4.0,1.0,90.0,16.0,128.0,4523,4523
308,3646.0,75cm,7.0,1.0,45.0,16.0,128.0,5185,5185
308,6076.0,75cm,5.0,2.0,135.0,16.0,128.0,8847,8847
308,2927.0,75cm,1.0,0.0,0.0,16.0,128.0,9419,9419
308,3424.0,75cm,1.0,0.0,0.0,16.0,128.0,1890,1890
308,4971.0,75cm,8.0,3.0,45.0,16.0,128.0,9530,5530
308,5539.0,75cm,7.0,3.0,135.0,16.0,128.0,1309,1505
308,7267.0,75cm,8.0,3.0,90.0,16.0,128.0,1109,1109
308,5404.0,75cm,7.0,3.0,45.0,16.0,128.0,3811,2011
308,4725.0,75cm,5.0,1.0,90.0,16.0,128.0,6365,6365
308,3557.0,75cm,5.0,1.0,135.0,16.0,128.0,6515,6515
308,5738.0,75cm,8.0,2.0,90.0,16.0,128.0,6106,6106
308,2859.0,75cm,7.0,1.0,90.0,16.0,128.0,8452,8452
308,3264.0,75cm,7.0,1.0,135.0,16.0,128.0,7315,7315
308,5510.0,75cm,6.0,2.0,90.0,16.0,128.0,4354,4354
308,3805.0,75cm,4.0,2.0,90.0,16.0,128.0,6822,
308,8804.0,75cm,6.0,3.0,135.0,16.0,128.0,5540,5548
308,3667.0,75cm,6.0,1.0,135.0,16.0,128.0,2501,2501
308,2820.0,75cm,5.0,2.0,90.0,16.0,128.0,8980,
308,7184.0,75cm,7.0,2.0,45.0,16.0,128.0,4230,4230
308,8214.0,75cm,7.0,2.0,90.0,16.0,128.0,7866,7656
308,4368.0,75cm,7.0,3.0,90.0,16.0,128.0,2382,
308,3608.0,75cm,8.0,1.0,45.0,16.0,128.0,3974,3974
308,4121.0,75cm,4.0,2.0,135.0,16.0,128.0,1905,1505
308,9584.0,75cm,8.0,3.0,135.0,16.0,128.0,2795,2795
308,3738.0,75cm,8.0,2.0,45.0,16.0,128.0,2228,2228
308,2567.0,75cm,8.0,4.0,90.0,16.0,128.0,3205,
308,2711.0,75cm,4.0,3.0,90.0,16.0,128.0,5374,
308,6554.0,75cm,3.0,2.0,90.0,16.0,128.0,5867,5867
308,3156.0,75cm,5.0,3.0,135.0,16.0,128.0,6314,
308,3112.0,75cm,8.0,1.0,135.0,16.0,128.0,2932,2932
308,3222.0,75cm,7.0,4.0,90.0,16.0,128.0,1847,
308,3361.0,75cm,1.0,0.0,0.0,16.0,128.0,3872,3872
308,4705.0,75cm,6.0,2.0,45.0,16.0,128.0,9022,5022
308,3040.0,75cm,6.0,3.0,90.0,16.0,128.0,3671,
308,5699.0,75cm,7.0,2.0,135.0,16.0,128.0,6684,665
