participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text
404,4161.0,50cm,4.0,2.0,135.0,16.0,128.0,8105,8105
404,4257.0,50cm,8.0,3.0,45.0,16.0,128.0,9106,9106
404,3598.0,50cm,8.0,2.0,90.0,16.0,128.0,4772,4772
404,5088.0,50cm,6.0,3.0,135.0,16.0,128.0,9604,8604
404,5039.0,50cm,1.0,0.0,0.0,16.0,128.0,8736,8736
404,4999.0,50cm,4.0,2.0,90.0,16.0,128.0,1944,1944
404,4516.0,50cm,7.0,2.0,90.0,16.0,128.0,7906,7906
404,3875.0,50cm,7.0,1.0,135.0,16.0,128.0,7321,7321
404,4648.0,50cm,7.0,2.0,45.0,16.0,128.0,5049,5049
404,4366.0,50cm,7.0,1.0,90.0,16.0,128.0,7063,7063
404,3939.0,50cm,5.0,2.0,135.0,16.0,128.0,2778,2778
404,3849.0,50cm,4.0,1.0,90.0,16.0,128.0,4921,4921
404,10771.0,50cm,4.0,3.0,90.0,16.0,128.0,1532,1599
404,5431.0,50cm,3.0,2.0,90.0,16.0,128.0,6440,6440
404,3940.0,50cm,6.0,1.0,135.0,16.0,128.0,2479,2479
404,3940.0,50cm,1.0,0.0,0.0,16.0,128.0,3921,3921
404,3781.0,50cm,8.0,1.0,45.0,16.0,128.0,6111,6111
404,3377.0,50cm,6.0,1.0,90.0,16.0,128.0,3742,3742
404,4007.0,50cm,8.0,2.0,45.0,16.0,128.0,4799,4799
404,4365.0,50cm,8.0,3.0,90.0,16.0,128.0,9955,3955
404,2746.0,50cm,7.0,1.0,45.0,16.0,128.0,4666,4666
404,3603.0,50cm,5.0,1.0,135.0,16.0,128.0,8805,8805
404,3668.0,50cm,7.0,4.0,90.0,16.0,128.0,6571,6571
404,5625.0,50cm,8.0,3.0,135.0,16.0,128.0,8930,8930
404,5022.0,50cm,5.0,3.0,135.0,16.0,128.0,2383,2383
404,6234.0,50cm,5.0,3.0,90.0,16.0,128.0,1139,0135
404,2747.0,50cm,8.0,1.0,135.0,16.0,128.0,4301,4301
404,4640.0,50cm,7.0,3.0,90.0,16.0,128.0,6567,6567
404,3441.0,50cm,5.0,1.0,90.0,16.0,128.0,3798,3798
404,3735.0,50cm,6.0,2.0,45.0,16.0,128.0,2913,2913
404,5090.0,50cm,6.0,3.0,45.0,16.0,128.0,8438,8438
404,5827.0,50cm,7.0,3.0,135.0,16.0,128.0,2316,2316
404,4144.0,50cm,7.0,3.0,45.0,16.0,128.0,5262,5262
404,3919.0,50cm,6.0,2.0,90.0,16.0,128.0,4027,4027
404,3850.0,50cm,6.0,1.0,45.0,16.0,128.0,7526,7526
404,4775.0,50cm,7.0,2.0,135.0,16.0,128.0,1848,1848
404,4905.0,50cm,6.0,2.0,135.0,16.0,128.0,3100,3100
404,4233.0,50cm,5.0,2.0,90.0,16.0,128.0,9248,9248
404,3917.0,50cm,8.0,2.0,135.0,16.0,128.0,4388,4388
404,4614.0,50cm,6.0,3.0,90.0,16.0,128.0,5329,5329
404,3422.0,50cm,1.0,0.0,0.0,16.0,128.0,7723,7723
404,7229.0,50cm,8.0,4.0,90.0,16.0,128.0,9267,9267
404,9742.0,100cm,6.0,1.0,45.0,16.0,128.0,8473,5473
404,6686.0,100cm,8.0,1.0,135.0,16.0,128.0,6784,6794
404,2963.0,100cm,4.0,1.0,90.0,16.0,128.0,4322,4322
404,4045.0,100cm,5.0,3.0,135.0,16.0,128.0,7569,1303
404,6572.0,100cm,7.0,2.0,90.0,16.0,128.0,6920,6920
404,3577.0,100cm,3.0,2.0,90.0,16.0,128.0,5338,5336
404,5268.0,100cm,6.0,1.0,90.0,16.0,128.0,9780,9780
404,10352.0,100cm,8.0,2.0,45.0,16.0,128.0,7489,7469
404,5293.0,100cm,1.0,0.0,0.0,16.0,128.0,2976,2976
404,5106.0,100cm,7.0,1.0,45.0,16.0,128.0,6170,6170
404,8394.0,100cm,7.0,3.0,45.0,16.0,128.0,5187,5107
404,7364.0,100cm,7.0,4.0,90.0,16.0,128.0,4065,4032
404,11072.0,100cm,4.0,2.0,90.0,16.0,128.0,9536,9636
404,5262.0,100cm,7.0,2.0,135.0,16.0,128.0,2006,2005
404,4840.0,100cm,1.0,0.0,0.0,16.0,128.0,5027,5027
