participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text
601,3490.0,50cm,4.0,2.0,90.0,16.0,128.0,4787,4787
601,3895.0,50cm,6.0,3.0,90.0,16.0,128.0,7978,7978
601,2993.0,50cm,6.0,2.0,135.0,16.0,128.0,5631,5631
601,3221.0,50cm,6.0,1.0,90.0,16.0,128.0,3624,3624
601,3758.0,50cm,8.0,4.0,90.0,16.0,128.0,7878,7578
601,2702.0,50cm,1.0,0.0,0.0,16.0,128.0,3467,3467
601,4009.0,50cm,6.0,2.0,45.0,16.0,128.0,5052,5052
601,3284.0,50cm,4.0,1.0,90.0,16.0,128.0,8543,8543
601,2928.0,50cm,8.0,2.0,135.0,16.0,128.0,7066,7066
601,2950.0,50cm,7.0,1.0,45.0,16.0,128.0,5941,5941
601,4248.0,50cm,5.0,3.0,135.0,16.0,128.0,7655,7658
601,4307.0,50cm,6.0,2.0,90.0,16.0,128.0,3928,3928
601,2971.0,50cm,4.0,3.0,90.0,16.0,128.0,2191,2091
601,2747.0,50cm,1.0,0.0,0.0,16.0,128.0,5985,5985
601,2859.0,50cm,1.0,0.0,0.0,16.0,128.0,9751,9751
601,3039.0,50cm,5.0,1.0,135.0,16.0,128.0,6742,6742
601,2997.0,50cm,5.0,2.0,90.0,16.0,128.0,8777,8777
601,3424.0,50cm,5.0,3.0,90.0,16.0,128.0,8332,8332
601,2857.0,50cm,8.0,3.0,45.0,16.0,128.0,3016,3016
601,2658.0,50cm,8.0,2.0,45.0,16.0,128.0,9803,9803
601,2927.0,50cm,7.0,1.0,90.0,16.0,128.0,4470,4470
601,2840.0,50cm,3.0,2.0,90.0,16.0,128.0,5184,5182
601,3082.0,50cm,8.0,3.0,135.0,16.0,128.0,2097,2097
601,5132.0,50cm,7.0,3.0,135.0,16.0,128.0,5990,5950
601,3241.0,50cm,7.0,3.0,90.0,16.0,128.0,3171,3170
601,2639.0,50cm,6.0,1.0,135.0,16.0,128.0,7085,7085
601,3263.0,50cm,7.0,2.0,45.0,16.0,128.0,5054,5054
601,2432.0,50cm,5.0,1.0,90.0,16.0,128.0,1902,1902
601,3896.0,50cm,7.0,1.0,135.0,16.0,128.0,8327,8372
601,2252.0,50cm,8.0,1.0,135.0,16.0,128.0,2253,2253
601,3557.0,50cm,7.0,2.0,135.0,16.0,128.0,5856,5856
601,2635.0,50cm,4.0,2.0,135.0,16.0,128.0,1923,1923
601,3355.0,50cm,8.0,2.0,90.0,16.0,128.0,9782,9782
601,2319.0,50cm,8.0,1.0,45.0,16.0,128.0,9770,9770
601,2523.0,50cm,7.0,4.0,90.0,16.0,128.0,2356,2356
601,2299.0,50cm,7.0,2.0,90.0,16.0,128.0,2178,2178
601,3080.0,intended,8.0,2.0,135.0,16.0,128.0,3312,3312
601,2492.0,intended,6.0,2.0,45.0,16.0,128.0,5227,5227
601,2713.0,intended,4.0,1.0,90.0,16.0,128.0,9547,9547
601,2544.0,intended,8.0,1.0,45.0,16.0,128.0,2838,2838
601,5043.0,intended,6.0,3.0,90.0,16.0,128.0,1463,4463
601,2544.0,intended,8.0,1.0,135.0,16.0,128.0,7208,7208
601,2952.0,intended,7.0,3.0,90.0,16.0,128.0,3837,3887
601,2654.0,intended,5.0,1.0,90.0,16.0,128.0,6357,6357
601,1915.0,intended,7.0,1.0,90.0,16.0,128.0,8833,8833
601,2096.0,intended,1.0,0.0,0.0,16.0,128.0,7145,7145
601,3803.0,intended,3.0,2.0,90.0,16.0,128.0,3475,3475
601,6077.0,intended,5.0,1.0,135.0,16.0,128.0,7128,7128
601,2612.0,intended,6.0,1.0,135.0,16.0,128.0,5886,5886
601,3084.0,intended,6.0,2.0,90.0,16.0,128.0,8366,8366
601,2905.0,intended,6.0,3.0,135.0,16.0,128.0,2559,2559
601,3064.0,intended,1.0,0.0,0.0,16.0,128.0,9341,9341
601,2791.0,intended,1.0,0.0,0.0,16.0,128.0,6470,6470
601,2542.0,intended,7.0,2.0,45.0,16.0,128.0,9058,9058
601,2929.0,intended,7.0,2.0,90.0,16.0,128.0,4211,4211
601,2771.0,intended,4.0,3.0,90.0,16.0,128.0,2183,2188
601,3308.0,intended,8.0,4.0,90.0,16.0,128.0,5394,5394
601,3085.0,intended,4.0,2.0,135.0,16.0,128.0,9762,9762
601,2589.0,intended,7.0,1.0,45.0,16.0,128.0,3525,3525
601,2817.0,intended,7.0,3.0,45.0,16.0,128.0,4033,4033
601,2590.0,intended,7.0,3.0,135.0,16.0,128.0,5848,5848
601,2969.0,intended,7.0,2.0,135.0,16.0,128.0,6513,6513
601,2678.0,intended,6.0,1.0,90.0,16.0,128.0,8709,8709
601,3400.0,intended,5.0,3.0,135.0,16.0,128.0,4667,4667
601,2950.0,intended,7.0,4.0,90.0,16.0,128.0,2863,2853
601,2658.0,intended,7.0,1.0,135.0,16.0,128.0,8118,8118
601,2656.0,intended,5.0,3.0,90.0,16.0,128.0,1915,1915
601,2184.0,intended,8.0,2.0,90.0,16.0,128.0,4420,4420
601,2545.0,intended,6.0,2.0,135.0,16.0,128.0,2568,2568
601,3465.0,intended,8.0,2.0,45.0,16.0,128.0,6957,6957
601,3335.0,intended,4.0,2.0,90.0,16.0,128.0,1596,1596
601,3600.0,intended,5.0,2.0,135.0,16.0,128.0,9099,5099
601,2432.0,intended,8.0,3.0,90.0,16.0,128.0,4065,4065
601,2297.0,intended,8.0,3.0,45.0,16.0,128.0,1510,1510
601,2455.0,intended,5.0,2.0,90.0,16.0,128.0,1704,1704
601,5674.0,intended,8.0,3.0,135.0,16.0,128.0,8198,8198
601,4655.0,75cm,7.0,1.0,90.0,16.0,128.0,7804,7804
601,4595.0,75cm,7.0,3.0,45.0,16.0,128.0,6172,6172
601,3509.0,75cm,7.0,2.0,90.0,16.0,128.0,2616,2616
601,2229.0,75cm,8.0,1.0,135.0,16.0,128.0,5161,5161
601,2161.0,75cm,5.0,1.0,90.0,16.0,128.0,1779,1779
601,3692.0,75cm,8.0,2.0,135.0,16.0,128.0,8372,8372
601,3151.0,75cm,5.0,2.0,90.0,16.0,128.0,9957,9967
601,2724.0,75cm,6.0,3.0,135.0,16.0,128.0,1734,1734
601,2679.0,75cm,7.0,4.0,90.0,16.0,128.0,5553,5653
601,3895.0,75cm,6.0,3.0,90.0,16.0,128.0,2256,2058
601,3151.0,75cm,1.0,0.0,0.0,16.0,128.0,5321,5321
601,3895.0,75cm,6.0,1.0,135.0,16.0,128.0,5888,5888
601,3714.0,75cm,3.0,2.0,90.0,16.0,128.0,9970,9670
601,3736.0,75cm,5.0,2.0,135.0,16.0,128.0,8342,8342
601,2791.0,75cm,6.0,2.0,45.0,16.0,128.0,9157,8157
601,4885.0,75cm,7.0,2.0,135.0,16.0,128.0,4030,4038
601,3692.0,75cm,6.0,2.0,135.0,16.0,128.0,9949,9949
601,3829.0,75cm,5.0,3.0,135.0,16.0,128.0,5067,5083
601,3510.0,75cm,4.0,2.0,135.0,16.0,128.0,5042,5042
601,3578.0,75cm,5.0,3.0,90.0,16.0,128.0,4478,4478
601,2477.0,75cm,6.0,1.0,90.0,16.0,128.0,1122,1132
601,3400.0,75cm,7.0,1.0,135.0,16.0,128.0,3535,3535
601,2296.0,75cm,1.0,0.0,0.0,16.0,128.0,1464,1464
601,3016.0,75cm,4.0,3.0,90.0,16.0,128.0,2752,2582
601,3782.0,75cm,8.0,2.0,45.0,16.0,128.0,7601,7801
601,3083.0,75cm,6.0,2.0,90.0,16.0,128.0,7687,7637
601,3804.0,75cm,7.0,2.0,45.0,16.0,128.0,6543,6543
601,2591.0,75cm,8.0,1.0,45.0,16.0,128.0,6513,6513
601,2904.0,75cm,8.0,2.0,90.0,16.0,128.0,7830,7830
601,4143.0,75cm,4.0,2.0,90.0,16.0,128.0,3707,3707
601,3308.0,75cm,8.0,3.0,90.0,16.0,128.0,1397,1397
601,2837.0,75cm,5.0,1.0,135.0,16.0,128.0,6092,6092
601,4615.0,75cm,7.0,3.0,135.0,16.0,128.0,8066,6055
601,3780.0,75cm,8.0,3.0,45.0,16.0,128.0,6322,6329
601,2297.0,75cm,7.0,1.0,45.0,16.0,128.0,1514,1514
601,3174.0,75cm,8.0,4.0,90.0,16.0,128.0,6187,5087
601,2724.0,75cm,4.0,1.0,90.0,16.0,128.0,9181,9181
601,5065.0,75cm,7.0,3.0,90.0,16.0,128.0,3612,3612
601,4501.0,75cm,8.0,3.0,135.0,16.0,128.0,5094,8094
601,2478.0,75cm,1.0,0.0,0.0,16.0,128.0,6189,6189
