participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text
401,3509.0,75cm,6.0,2.0,90.0,16.0,128.0,3109,3109
401,2906.0,75cm,5.0,3.0,90.0,16.0,128.0,4216,4213
401,5132.0,75cm,8.0,3.0,45.0,16.0,128.0,7516,7576
401,2861.0,75cm,1.0,0.0,0.0,16.0,128.0,7022,7022
401,2566.0,75cm,3.0,2.0,90.0,16.0,128.0,2094,2092
401,2589.0,75cm,4.0,2.0,90.0,16.0,128.0,7580,7580
401,5314.0,75cm,6.0,3.0,135.0,16.0,128.0,5490,5490
401,4321.0,75cm,6.0,2.0,135.0,16.0,128.0,6992,6992
401,2747.0,75cm,8.0,2.0,45.0,16.0,128.0,5657,5667
401,3760.0,75cm,4.0,3.0,90.0,16.0,128.0,4995,4905
401,4412.0,75cm,8.0,3.0,90.0,16.0,128.0,1081,1081
401,3174.0,75cm,7.0,1.0,90.0,16.0,128.0,3340,3840
401,2838.0,75cm,5.0,2.0,135.0,16.0,128.0,1548,3548
401,4577.0,75cm,6.0,1.0,135.0,16.0,128.0,4185,4185
401,3953.0,75cm,7.0,2.0,45.0,16.0,128.0,2692,2692
401,3311.0,75cm,7.0,2.0,135.0,16.0,128.0,6012,6012
401,3421.0,75cm,8.0,2.0,135.0,16.0,128.0,4564,4564
401,2814.0,75cm,6.0,1.0,90.0,16.0,128.0,5695,5695
401,3220.0,75cm,1.0,0.0,0.0,16.0,128.0,3327,3327
401,4460.0,75cm,7.0,2.0,90.0,16.0,128.0,6086,6036
401,2272.0,75cm,8.0,1.0,45.0,16.0,128.0,2557,2557
401,4524.0,75cm,8.0,3.0,135.0,16.0,128.0,6194,8194
401,5943.0,75cm,8.0,2.0,90.0,16.0,128.0,6015,6015
401,4008.0,75cm,1.0,0.0,0.0,16.0,128.0,9967,9967
401,4142.0,75cm,5.0,3.0,135.0,16.0,128.0,2362,2362
401,3646.0,75cm,6.0,3.0,90.0,16.0,128.0,7164,7164
401,2725.0,75cm,5.0,1.0,90.0,16.0,128.0,4645,4645
401,3558.0,75cm,5.0,2.0,90.0,16.0,128.0,6876,6875
401,4478.0,75cm,7.0,4.0,90.0,16.0,128.0,6298,6235
401,3403.0,75cm,7.0,3.0,135.0,16.0,128.0,6776,6778
401,2323.0,75cm,8.0,1.0,135.0,16.0,128.0,1318,1318
401,2786.0,75cm,6.0,2.0,45.0,16.0,128.0,2395,2395
401,3759.0,75cm,7.0,3.0,90.0,16.0,128.0,7439,7485
401,5739.0,75cm,4.0,2.0,135.0,16.0,128.0,6096,6096
401,2612.0,75cm,5.0,1.0,135.0,16.0,128.0,8077,8077
401,5055.0,75cm,8.0,4.0,90.0,16.0,128.0,9585,9585
401,2557.0,75cm,4.0,1.0,90.0,16.0,128.0,7110,7110
401,2023.0,75cm,7.0,1.0,45.0,16.0,128.0,6552,6552
401,4795.0,75cm,7.0,3.0,45.0,16.0,128.0,3504,3594
