participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text
419,6368.0,100cm,7.0,2.0,45.0,16.0,128.0,4343,4755
419,5763.0,100cm,3.0,2.0,90.0,16.0,128.0,6654,
419,7705.0,100cm,8.0,3.0,90.0,16.0,128.0,8652,
419,8131.0,100cm,6.0,2.0,90.0,16.0,128.0,8515,4515
419,4346.0,100cm,7.0,1.0,90.0,16.0,128.0,8997,2222
419,2050.0,100cm,8.0,4.0,90.0,16.0,128.0,3289,
419,8446.0,100cm,8.0,1.0,45.0,16.0,128.0,5192,5122
419,14510.0,100cm,5.0,2.0,135.0,16.0,128.0,3268,2750
419,5361.0,100cm,7.0,3.0,45.0,16.0,128.0,5006,
419,12521.0,100cm,7.0,2.0,90.0,16.0,128.0,9495,
419,13607.0,100cm,1.0,0.0,0.0,16.0,128.0,9095,5225
419,7406.0,100cm,8.0,2.0,135.0,16.0,128.0,4734,4709
419,4209.0,100cm,7.0,4.0,90.0,16.0,128.0,2694,2447
419,9675.0,100cm,6.0,3.0,135.0,16.0,128.0,4402,1455
419,4302.0,100cm,7.0,3.0,135.0,16.0,128.0,7519,5943
419,6303.0,100cm,1.0,0.0,0.0,16.0,128.0,8731,8721
419,5738.0,100cm,7.0,1.0,135.0,16.0,128.0,2089,2009
419,3355.0,100cm,6.0,1.0,90.0,16.0,128.0,2280,2200
419,5829.0,100cm,6.0,3.0,90.0,16.0,128.0,8924,4744
419,7471.0,100cm,6.0,2.0,45.0,16.0,128.0,9325,4777
419,5426.0,100cm,6.0,1.0,135.0,16.0,128.0,3521,3551
419,2612.0,100cm,8.0,3.0,45.0,16.0,128.0,9271,
419,4780.0,100cm,7.0,2.0,135.0,16.0,128.0,7603,7760
419,4951.0,100cm,8.0,1.0,135.0,16.0,128.0,6712,8712
419,3941.0,100cm,5.0,2.0,90.0,16.0,128.0,8192,
419,5655.0,100cm,1.0,0.0,0.0,16.0,128.0,8637,8637
419,3873.0,100cm,5.0,1.0,135.0,16.0,128.0,3315,3715
419,1193.0,100cm,7.0,3.0,90.0,16.0,128.0,6598,
419,4084.0,100cm,7.0,1.0,45.0,16.0,128.0,3405,3405
419,8258.0,100cm,8.0,2.0,90.0,16.0,128.0,5959,5505
419,8036.0,100cm,8.0,3.0,135.0,16.0,128.0,2638,2755
419,925.0,100cm,4.0,3.0,90.0,16.0,128.0,3549,
419,5047.0,100cm,5.0,1.0,90.0,16.0,128.0,4853,4553
419,926.0,100cm,5.0,3.0,90.0,16.0,128.0,3519,
419,4462.0,100cm,4.0,1.0,90.0,16.0,128.0,9759,3779
419,4119.0,100cm,8.0,2.0,45.0,16.0,128.0,9448,5948
419,5582.0,100cm,6.0,2.0,135.0,16.0,128.0,9898,3000
