participant_id,time,scale,period,angle,font_size,stripe_color,text,input_text
4,2525.0,intended,8.0,135.0,16.0,128.0,7161,
4,1361.0,50cm,8.0,135.0,16.0,128.0,2748,
4,274.0,75cm,8.0,135.0,16.0,128.0,4592,
4,663.0,100cm,8.0,135.0,16.0,128.0,6498,
