participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text
305,3849.0,50cm,7.0,2.0,90.0,16.0,128.0,9867,9857
305,4337.0,50cm,8.0,2.0,135.0,16.0,128.0,3673,3673
305,3445.0,50cm,1.0,0.0,0.0,16.0,128.0,7081,7081
305,7022.0,50cm,7.0,3.0,135.0,16.0,128.0,9506,9506
305,2544.0,50cm,1.0,0.0,0.0,16.0,128.0,5050,5050
305,2770.0,50cm,3.0,2.0,90.0,16.0,128.0,6579,6679
305,2411.0,50cm,7.0,1.0,135.0,16.0,128.0,1154,1154
305,2363.0,50cm,7.0,2.0,135.0,16.0,128.0,6699,6699
305,4591.0,50cm,4.0,1.0,90.0,16.0,128.0,8317,8317
305,3197.0,50cm,4.0,3.0,90.0,16.0,128.0,7298,7298
305,3266.0,50cm,5.0,2.0,90.0,16.0,128.0,2302,2302
305,3350.0,50cm,6.0,2.0,90.0,16.0,128.0,6729,6729
305,2723.0,50cm,8.0,1.0,45.0,16.0,128.0,2480,2480
305,2701.0,50cm,5.0,1.0,135.0,16.0,128.0,7790,7790
305,3534.0,50cm,5.0,3.0,135.0,16.0,128.0,8781,8723
305,2882.0,50cm,1.0,0.0,0.0,16.0,128.0,5986,5986
305,3241.0,50cm,8.0,1.0,135.0,16.0,128.0,4684,4684
305,8961.0,50cm,7.0,4.0,90.0,16.0,128.0,1314,1314
305,2608.0,50cm,7.0,3.0,90.0,16.0,128.0,4474,4474
305,4524.0,50cm,6.0,2.0,135.0,16.0,128.0,5451,5453
305,4324.0,50cm,7.0,1.0,90.0,16.0,128.0,9748,9748
305,3328.0,50cm,4.0,2.0,135.0,16.0,128.0,6778,6778
305,3509.0,50cm,6.0,1.0,90.0,16.0,128.0,2162,2162
305,3084.0,50cm,5.0,2.0,135.0,16.0,128.0,2521,2523
305,4725.0,50cm,8.0,2.0,90.0,16.0,128.0,8738,8738
305,3963.0,50cm,4.0,2.0,90.0,16.0,128.0,7628,7628
305,3646.0,50cm,8.0,3.0,135.0,16.0,128.0,4184,4284
305,5154.0,50cm,7.0,2.0,45.0,16.0,128.0,2857,2857
305,3017.0,50cm,7.0,3.0,45.0,16.0,128.0,4249,4249
305,3992.0,50cm,6.0,1.0,135.0,16.0,128.0,9432,9432
305,3572.0,50cm,6.0,3.0,90.0,16.0,128.0,4162,4062
305,5988.0,50cm,8.0,2.0,45.0,16.0,128.0,9700,9709
