participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text
412,12758.0,100cm,8.0,3.0,135.0,16.0,128.0,6874,6874
412,4617.0,100cm,8.0,1.0,135.0,16.0,128.0,6365,6365
412,3936.0,100cm,1.0,0.0,0.0,16.0,128.0,8201,8201
412,11705.0,100cm,7.0,4.0,90.0,16.0,128.0,9387,6337
412,6325.0,100cm,5.0,3.0,135.0,16.0,128.0,5532,5532
412,4526.0,100cm,7.0,1.0,135.0,16.0,128.0,4614,4614
412,4299.0,100cm,7.0,2.0,90.0,16.0,128.0,6349,6348
412,4479.0,100cm,4.0,1.0,90.0,16.0,128.0,1390,1390
412,12222.0,100cm,8.0,2.0,45.0,16.0,128.0,8054,8064
412,4050.0,100cm,8.0,2.0,90.0,16.0,128.0,5653,5653
412,5201.0,100cm,6.0,3.0,135.0,16.0,128.0,7796,7755
412,7000.0,100cm,7.0,2.0,45.0,16.0,128.0,9124,9124
412,4276.0,100cm,6.0,1.0,45.0,16.0,128.0,5348,5348
412,3037.0,100cm,1.0,0.0,0.0,16.0,128.0,4431,4431
412,9675.0,100cm,7.0,3.0,135.0,16.0,128.0,7223,7823
412,5540.0,100cm,7.0,2.0,135.0,16.0,128.0,2279,2279
412,9675.0,100cm,6.0,2.0,135.0,16.0,128.0,7827,7937
412,3241.0,100cm,7.0,1.0,45.0,16.0,128.0,1250,1250
412,8841.0,100cm,8.0,3.0,90.0,16.0,128.0,9466,3466
412,3876.0,100cm,5.0,1.0,135.0,16.0,128.0,7236,7236
412,4615.0,100cm,1.0,0.0,0.0,16.0,128.0,4295,4295
412,12466.0,100cm,6.0,3.0,90.0,16.0,128.0,6174,6174
412,13212.0,100cm,4.0,2.0,135.0,16.0,128.0,4228,4348
412,11816.0,100cm,8.0,2.0,135.0,16.0,128.0,3062,3962
412,2858.0,100cm,6.0,1.0,135.0,16.0,128.0,9750,9750
412,6955.0,100cm,7.0,3.0,90.0,16.0,128.0,2875,2875
412,4456.0,100cm,6.0,1.0,90.0,16.0,128.0,8474,8474
412,8666.0,100cm,4.0,3.0,90.0,16.0,128.0,6662,5662
412,8349.0,100cm,5.0,3.0,90.0,16.0,128.0,4264,4264
412,3220.0,100cm,5.0,1.0,90.0,16.0,128.0,7464,7464
412,10283.0,100cm,6.0,2.0,45.0,16.0,128.0,4837,4537
412,5849.0,100cm,8.0,3.0,45.0,16.0,128.0,1003,1009
412,3696.0,100cm,3.0,2.0,90.0,16.0,128.0,1215,1215
412,3826.0,100cm,8.0,1.0,45.0,16.0,128.0,1560,1560
412,4995.0,100cm,6.0,2.0,90.0,16.0,128.0,7171,7171
412,13121.0,100cm,5.0,2.0,135.0,16.0,128.0,2720,2720
412,7832.0,100cm,8.0,4.0,90.0,16.0,128.0,7701,7703
412,6818.0,100cm,6.0,3.0,45.0,16.0,128.0,1273,1373
412,7160.0,100cm,7.0,3.0,45.0,16.0,128.0,7746,7746
412,5805.0,100cm,5.0,2.0,90.0,16.0,128.0,1481,1481
412,12650.0,100cm,4.0,2.0,90.0,16.0,128.0,7977,7977
412,3262.0,100cm,7.0,1.0,90.0,16.0,128.0,1943,1943
412,4546.0,75cm,4.0,2.0,135.0,16.0,128.0,6002,6002
412,2862.0,75cm,4.0,1.0,90.0,16.0,128.0,8605,8605
412,2342.0,75cm,6.0,1.0,135.0,16.0,128.0,1715,1715
412,11473.0,75cm,8.0,4.0,90.0,16.0,128.0,5582,5582
412,3379.0,75cm,7.0,1.0,45.0,16.0,128.0,5267,5267
412,2546.0,75cm,8.0,2.0,45.0,16.0,128.0,3320,3320
412,14403.0,75cm,8.0,3.0,135.0,16.0,128.0,5018,2618
412,4160.0,75cm,5.0,3.0,135.0,16.0,128.0,2968,2968
412,2298.0,75cm,8.0,2.0,90.0,16.0,128.0,1609,1609
412,3420.0,75cm,6.0,2.0,90.0,16.0,128.0,8689,8689
412,3148.0,75cm,5.0,3.0,90.0,16.0,128.0,4001,4001
412,2705.0,75cm,7.0,1.0,90.0,16.0,128.0,2787,2787
412,2588.0,75cm,7.0,2.0,45.0,16.0,128.0,2661,2661
412,3939.0,75cm,7.0,4.0,90.0,16.0,128.0,5327,5327
412,3107.0,75cm,5.0,2.0,135.0,16.0,128.0,3598,3598
412,3468.0,75cm,7.0,3.0,90.0,16.0,128.0,9513,9513
412,4434.0,75cm,8.0,1.0,45.0,16.0,128.0,6353,6353
412,3288.0,75cm,6.0,2.0,135.0,16.0,128.0,8775,5775
412,2995.0,75cm,6.0,1.0,45.0,16.0,128.0,2853,2853
412,2431.0,75cm,7.0,1.0,135.0,16.0,128.0,8120,8120
412,4121.0,75cm,7.0,3.0,45.0,16.0,128.0,8879,8879
412,5513.0,75cm,8.0,3.0,90.0,16.0,128.0,8410,8410
412,2523.0,75cm,6.0,1.0,90.0,16.0,128.0,2043,2043
412,2859.0,75cm,6.0,2.0,45.0,16.0,128.0,6267,6267
412,2904.0,75cm,1.0,0.0,0.0,16.0,128.0,4594,4594
412,4525.0,75cm,6.0,3.0,90.0,16.0,128.0,5186,5186
412,2479.0,75cm,8.0,1.0,135.0,16.0,128.0,7517,7517
412,6751.0,75cm,6.0,3.0,45.0,16.0,128.0,1340,1340
