participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text
414,4312.0,75cm,8.0,3.0,45.0,16.0,128.0,4482,4452
414,3489.0,75cm,6.0,2.0,90.0,16.0,128.0,9934,9934
414,6528.0,75cm,4.0,3.0,90.0,16.0,128.0,5359,5289
414,4885.0,75cm,7.0,2.0,135.0,16.0,128.0,5789,5789
414,6391.0,75cm,5.0,3.0,90.0,16.0,128.0,8751,8753
414,4477.0,75cm,8.0,1.0,45.0,16.0,128.0,6975,6975
414,3941.0,75cm,7.0,1.0,135.0,16.0,128.0,3411,3411
414,3443.0,75cm,8.0,3.0,90.0,16.0,128.0,2177,2177
414,7022.0,75cm,6.0,2.0,45.0,16.0,128.0,6066,6066
414,5358.0,75cm,6.0,3.0,90.0,16.0,128.0,9671,9671
414,3622.0,75cm,7.0,1.0,90.0,16.0,128.0,4931,4931
414,2972.0,75cm,1.0,0.0,0.0,16.0,128.0,2217,2217
414,3174.0,75cm,5.0,1.0,135.0,16.0,128.0,1901,1901
414,4570.0,75cm,5.0,2.0,135.0,16.0,128.0,2996,2996
414,3421.0,75cm,6.0,1.0,135.0,16.0,128.0,6154,6154
414,3241.0,75cm,4.0,2.0,90.0,16.0,128.0,4581,4581
414,3604.0,75cm,5.0,2.0,90.0,16.0,128.0,6027,6027
414,3311.0,75cm,5.0,1.0,90.0,16.0,128.0,7455,7455
414,4231.0,75cm,6.0,1.0,45.0,16.0,128.0,3748,3748
414,3760.0,75cm,7.0,2.0,45.0,16.0,128.0,2915,2915
414,4367.0,75cm,7.0,3.0,135.0,16.0,128.0,5325,5325
414,3376.0,75cm,8.0,2.0,90.0,16.0,128.0,7399,7399
414,11342.0,75cm,6.0,3.0,135.0,16.0,128.0,6391,
414,3496.0,75cm,7.0,3.0,45.0,16.0,128.0,5566,5566
414,4526.0,75cm,7.0,4.0,90.0,16.0,128.0,7851,7851
414,3083.0,75cm,8.0,3.0,135.0,16.0,128.0,2156,2156
414,4748.0,75cm,3.0,2.0,90.0,16.0,128.0,9516,9616
414,3040.0,75cm,8.0,1.0,135.0,16.0,128.0,2048,2048
414,3871.0,75cm,6.0,1.0,90.0,16.0,128.0,8709,8709
414,4211.0,75cm,8.0,4.0,90.0,16.0,128.0,9781,9781
414,7965.0,75cm,4.0,2.0,135.0,16.0,128.0,5842,5842
414,3240.0,75cm,7.0,1.0,45.0,16.0,128.0,7496,7496
414,3064.0,75cm,8.0,2.0,135.0,16.0,128.0,9590,9590
414,3897.0,75cm,7.0,3.0,90.0,16.0,128.0,6736,6736
414,3173.0,75cm,1.0,0.0,0.0,16.0,128.0,3940,3940
414,2723.0,75cm,8.0,2.0,45.0,16.0,128.0,9514,9514
414,2546.0,75cm,7.0,2.0,90.0,16.0,128.0,6711,6711
414,4570.0,75cm,6.0,3.0,45.0,16.0,128.0,6075,6075
414,2974.0,75cm,1.0,0.0,0.0,16.0,128.0,5243,5243
414,3174.0,75cm,5.0,3.0,135.0,16.0,128.0,4872,4822
414,2790.0,75cm,4.0,1.0,90.0,16.0,128.0,3237,3237
414,2813.0,75cm,6.0,2.0,135.0,16.0,128.0,7414,7414
414,2700.0,50cm,1.0,0.0,0.0,16.0,128.0,4541,4541
414,3538.0,50cm,6.0,2.0,45.0,16.0,128.0,5878,5878
414,3847.0,50cm,4.0,1.0,90.0,16.0,128.0,4917,4917
414,2048.0,50cm,8.0,1.0,45.0,16.0,128.0,1112,1112
414,3239.0,50cm,8.0,1.0,135.0,16.0,128.0,7690,7690
414,2907.0,50cm,8.0,2.0,45.0,16.0,128.0,7306,7306
414,3196.0,50cm,5.0,3.0,90.0,16.0,128.0,9270,9270
414,2745.0,50cm,6.0,1.0,135.0,16.0,128.0,8649,8649
414,2793.0,50cm,6.0,3.0,45.0,16.0,128.0,6845,5845
414,3105.0,50cm,7.0,3.0,135.0,16.0,128.0,8850,8850
414,3222.0,50cm,8.0,4.0,90.0,16.0,128.0,5106,5106
414,2927.0,50cm,7.0,2.0,45.0,16.0,128.0,3893,3893
414,3147.0,50cm,5.0,2.0,135.0,16.0,128.0,4661,4661
414,2680.0,50cm,5.0,3.0,135.0,16.0,128.0,6097,5097
414,2789.0,50cm,8.0,2.0,90.0,16.0,128.0,3891,3891
414,2499.0,50cm,7.0,1.0,45.0,16.0,128.0,6331,6331
414,3243.0,50cm,4.0,2.0,135.0,16.0,128.0,2605,2605
414,2793.0,50cm,7.0,3.0,90.0,16.0,128.0,3611,3611
414,3325.0,50cm,8.0,3.0,45.0,16.0,128.0,8815,8815
414,2391.0,50cm,5.0,2.0,90.0,16.0,128.0,6100,6100
414,2882.0,50cm,8.0,3.0,135.0,16.0,128.0,5261,5261
414,2499.0,50cm,7.0,1.0,135.0,16.0,128.0,5505,5505
414,3041.0,50cm,6.0,1.0,90.0,16.0,128.0,8911,8911
414,2611.0,50cm,8.0,3.0,90.0,16.0,128.0,1525,1525
414,3626.0,50cm,6.0,3.0,90.0,16.0,128.0,8920,8920
414,4636.0,50cm,1.0,0.0,0.0,16.0,128.0,1759,1759
414,3179.0,50cm,7.0,4.0,90.0,16.0,128.0,8742,8742
414,2229.0,50cm,5.0,1.0,90.0,16.0,128.0,1042,1042
414,3444.0,50cm,4.0,3.0,90.0,16.0,128.0,2933,2933
414,4323.0,50cm,4.0,2.0,90.0,16.0,128.0,9295,9293
414,3197.0,50cm,7.0,1.0,90.0,16.0,128.0,4209,4209
414,4006.0,50cm,7.0,3.0,45.0,16.0,128.0,6153,6153
414,2927.0,50cm,7.0,2.0,135.0,16.0,128.0,9630,9630
414,2860.0,50cm,8.0,2.0,135.0,16.0,128.0,2323,2323
414,3000.0,50cm,5.0,1.0,135.0,16.0,128.0,4800,4800
414,3664.0,50cm,3.0,2.0,90.0,16.0,128.0,5625,5625
414,3874.0,50cm,6.0,2.0,135.0,16.0,128.0,5936,5936
414,3199.0,50cm,7.0,2.0,90.0,16.0,128.0,1469,1469
414,3308.0,50cm,6.0,3.0,135.0,16.0,128.0,4922,4922
414,3289.0,50cm,6.0,1.0,45.0,16.0,128.0,3075,3075
414,2567.0,50cm,6.0,2.0,90.0,16.0,128.0,6024,6024
414,2613.0,50cm,1.0,0.0,0.0,16.0,128.0,3354,3354
414,3867.0,intended,4.0,2.0,135.0,16.0,128.0,5346,5346
414,3717.0,intended,8.0,2.0,135.0,16.0,128.0,3795,3795
414,3509.0,intended,6.0,2.0,90.0,16.0,128.0,9471,9471
414,3487.0,intended,6.0,3.0,135.0,16.0,128.0,6546,6546
414,4255.0,intended,4.0,3.0,90.0,16.0,128.0,2405,2406
414,4299.0,intended,7.0,3.0,45.0,16.0,128.0,1718,1718
414,2183.0,intended,8.0,1.0,135.0,16.0,128.0,2211,2211
414,2950.0,intended,7.0,2.0,90.0,16.0,128.0,4910,4910
414,3916.0,intended,3.0,2.0,90.0,16.0,128.0,1935,1935
414,3668.0,intended,7.0,3.0,135.0,16.0,128.0,8226,8226
414,4460.0,intended,8.0,3.0,45.0,16.0,128.0,2374,2374
414,3850.0,intended,1.0,0.0,0.0,16.0,128.0,7074,7074
414,3263.0,intended,8.0,4.0,90.0,16.0,128.0,5444,5444
414,3287.0,intended,6.0,3.0,45.0,16.0,128.0,9680,9680
414,3198.0,intended,7.0,1.0,45.0,16.0,128.0,1989,1989
414,2994.0,intended,1.0,0.0,0.0,16.0,128.0,1095,1095
414,2973.0,intended,7.0,4.0,90.0,16.0,128.0,7911,7911
414,3083.0,intended,6.0,3.0,90.0,16.0,128.0,9222,9222
414,2567.0,intended,5.0,1.0,135.0,16.0,128.0,8896,8896
414,2341.0,intended,8.0,1.0,45.0,16.0,128.0,9003,9003
414,3559.0,intended,5.0,1.0,90.0,16.0,128.0,6856,6856
414,2944.0,intended,1.0,0.0,0.0,16.0,128.0,6563,6563
414,3153.0,intended,4.0,1.0,90.0,16.0,128.0,4894,4894
414,2971.0,intended,6.0,1.0,135.0,16.0,128.0,7559,7559
414,3197.0,intended,8.0,3.0,90.0,16.0,128.0,1382,1382
414,2815.0,intended,7.0,3.0,90.0,16.0,128.0,6095,6095
414,3039.0,intended,5.0,2.0,90.0,16.0,128.0,3544,3544
414,2950.0,intended,7.0,1.0,90.0,16.0,128.0,8043,8043
414,2589.0,intended,8.0,2.0,45.0,16.0,128.0,3534,3534
414,3420.0,intended,5.0,3.0,135.0,16.0,128.0,9130,9130
414,2951.0,intended,6.0,2.0,45.0,16.0,128.0,5893,5893
414,2790.0,intended,5.0,2.0,135.0,16.0,128.0,3489,3489
414,2839.0,intended,4.0,2.0,90.0,16.0,128.0,3963,3963
414,2682.0,intended,8.0,2.0,90.0,16.0,128.0,9044,9044
414,3439.0,intended,8.0,3.0,135.0,16.0,128.0,8824,8824
414,2725.0,intended,7.0,2.0,45.0,16.0,128.0,3038,3038
414,2928.0,intended,6.0,1.0,90.0,16.0,128.0,3547,3547
414,2363.0,intended,6.0,1.0,45.0,16.0,128.0,1952,1952
414,5763.0,intended,5.0,3.0,90.0,16.0,128.0,1330,4330
414,2838.0,intended,7.0,1.0,135.0,16.0,128.0,9758,9758
414,3353.0,intended,7.0,2.0,135.0,16.0,128.0,9208,9208
414,2728.0,intended,6.0,2.0,135.0,16.0,128.0,2144,2144
414,5399.0,100cm,8.0,2.0,135.0,16.0,128.0,4177,4177
414,3828.0,100cm,8.0,2.0,90.0,16.0,128.0,3652,3962
414,3085.0,100cm,7.0,1.0,90.0,16.0,128.0,2961,2961
414,3490.0,100cm,5.0,3.0,135.0,16.0,128.0,5062,5062
414,3443.0,100cm,7.0,1.0,45.0,16.0,128.0,7531,7531
414,4523.0,100cm,7.0,2.0,90.0,16.0,128.0,2842,2042
414,6035.0,100cm,5.0,3.0,90.0,16.0,128.0,2309,3006
414,3397.0,100cm,6.0,2.0,135.0,16.0,128.0,4755,4755
414,2859.0,100cm,7.0,3.0,45.0,16.0,128.0,5831,5031
414,9295.0,100cm,4.0,2.0,135.0,16.0,128.0,3963,3963
414,3447.0,100cm,3.0,2.0,90.0,16.0,128.0,8300,8300
414,4341.0,100cm,7.0,4.0,90.0,16.0,128.0,9808,6903
414,3536.0,100cm,8.0,2.0,45.0,16.0,128.0,4878,4978
414,3871.0,100cm,5.0,2.0,90.0,16.0,128.0,6629,6029
414,3062.0,100cm,6.0,3.0,45.0,16.0,128.0,5681,5031
414,3445.0,100cm,5.0,1.0,90.0,16.0,128.0,9434,9434
414,3174.0,100cm,6.0,1.0,135.0,16.0,128.0,9674,9674
414,3002.0,100cm,1.0,0.0,0.0,16.0,128.0,5086,5086
414,3032.0,100cm,8.0,1.0,45.0,16.0,128.0,9186,9186
414,3759.0,100cm,8.0,3.0,45.0,16.0,128.0,9943,9943
414,4592.0,100cm,1.0,0.0,0.0,16.0,128.0,7418,7418
414,2954.0,100cm,7.0,1.0,135.0,16.0,128.0,4544,4544
414,3218.0,100cm,5.0,1.0,135.0,16.0,128.0,6693,6693
414,3085.0,100cm,7.0,2.0,45.0,16.0,128.0,8822,8822
414,2473.0,100cm,6.0,1.0,45.0,16.0,128.0,1129,1129
414,4841.0,100cm,4.0,2.0,90.0,16.0,128.0,1713,2718
414,5536.0,100cm,7.0,3.0,90.0,16.0,128.0,3810,3480
414,2814.0,100cm,4.0,1.0,90.0,16.0,128.0,3307,3307
414,6706.0,100cm,6.0,3.0,90.0,16.0,128.0,7961,7620
414,3134.0,100cm,8.0,4.0,90.0,16.0,128.0,5321,3322
414,5512.0,100cm,4.0,3.0,90.0,16.0,128.0,4731,4721
414,2925.0,100cm,1.0,0.0,0.0,16.0,128.0,2243,2243
414,2904.0,100cm,6.0,2.0,90.0,16.0,128.0,4074,4074
414,3466.0,100cm,7.0,3.0,135.0,16.0,128.0,4608,4608
414,3804.0,100cm,6.0,3.0,135.0,16.0,128.0,3987,3087
414,3288.0,100cm,6.0,2.0,45.0,16.0,128.0,1214,1214
414,3089.0,100cm,7.0,2.0,135.0,16.0,128.0,2348,2348
414,3959.0,100cm,8.0,3.0,90.0,16.0,128.0,3336,3336
414,2520.0,100cm,8.0,1.0,135.0,16.0,128.0,7324,7324
414,3400.0,100cm,6.0,1.0,90.0,16.0,128.0,8113,8113
414,3934.0,100cm,5.0,2.0,135.0,16.0,128.0,9177,8177
414,7275.0,100cm,8.0,3.0,135.0,16.0,128.0,3915,3915
