participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text
307,5000.0,75cm,7.0,2.0,135.0,16.0,128.0,6019,4019
307,7832.0,75cm,5.0,2.0,90.0,16.0,128.0,1018,9018
307,4088.0,75cm,8.0,1.0,135.0,16.0,128.0,6477,6477
307,4427.0,75cm,5.0,3.0,135.0,16.0,128.0,5163,7163
307,4709.0,75cm,4.0,3.0,90.0,16.0,128.0,7568,7663
307,5315.0,75cm,7.0,3.0,45.0,16.0,128.0,6849,6843
307,9857.0,75cm,6.0,2.0,45.0,16.0,128.0,2660,2668
307,3426.0,75cm,6.0,1.0,135.0,16.0,128.0,4686,4586
307,8061.0,75cm,5.0,3.0,90.0,16.0,128.0,7188,
307,8086.0,75cm,7.0,3.0,135.0,16.0,128.0,7873,
307,3010.0,75cm,6.0,1.0,90.0,16.0,128.0,7799,7769
307,3122.0,75cm,5.0,1.0,135.0,16.0,128.0,1542,1542
307,1806.0,75cm,7.0,1.0,90.0,16.0,128.0,8855,
307,5864.0,75cm,8.0,3.0,135.0,16.0,128.0,6014,3514
307,6121.0,75cm,8.0,2.0,90.0,16.0,128.0,4122,9523
307,5903.0,75cm,8.0,2.0,135.0,16.0,128.0,6842,
307,4417.0,75cm,6.0,2.0,135.0,16.0,128.0,6032,5554
307,996.0,75cm,7.0,4.0,90.0,16.0,128.0,8788,
307,2710.0,75cm,1.0,0.0,0.0,16.0,128.0,3764,3764
307,3218.0,75cm,7.0,1.0,45.0,16.0,128.0,3719,3719
307,1580.0,75cm,8.0,3.0,90.0,16.0,128.0,8599,
307,2396.0,75cm,7.0,2.0,90.0,16.0,128.0,8814,
307,2014.0,75cm,8.0,2.0,45.0,16.0,128.0,2201,
307,5906.0,75cm,8.0,4.0,90.0,16.0,128.0,4006,6184
307,4410.0,75cm,6.0,3.0,90.0,16.0,128.0,4559,4136
307,2976.0,75cm,7.0,2.0,45.0,16.0,128.0,7164,7164
307,4291.0,75cm,8.0,1.0,45.0,16.0,128.0,5105,5165
307,5324.0,75cm,1.0,0.0,0.0,16.0,128.0,2782,2782
307,3662.0,75cm,5.0,1.0,90.0,16.0,128.0,2558,2568
307,3258.0,75cm,4.0,1.0,90.0,16.0,128.0,7444,7444
307,5111.0,75cm,5.0,2.0,135.0,16.0,128.0,2161,2161
307,3476.0,75cm,7.0,1.0,135.0,16.0,128.0,5161,5161
307,3125.0,75cm,8.0,3.0,45.0,16.0,128.0,6866,
307,3093.0,75cm,4.0,2.0,90.0,16.0,128.0,3564,
307,4692.0,75cm,7.0,3.0,90.0,16.0,128.0,7671,
307,4695.0,75cm,4.0,2.0,135.0,16.0,128.0,3254,3264
307,3166.0,75cm,6.0,3.0,135.0,16.0,128.0,9235,5716
307,2862.0,75cm,1.0,0.0,0.0,16.0,128.0,4023,4023
