participant_id,time,scale,period,line_width,angle,font_size,stripe_color,text,input_text
306,2654.0,intended,3.0,2.0,90.0,16.0,128.0,6833,6833
306,2025.0,intended,7.0,2.0,135.0,16.0,128.0,9388,9388
306,3017.0,intended,7.0,1.0,135.0,16.0,128.0,8627,8627
306,2930.0,intended,7.0,1.0,90.0,16.0,128.0,3549,3549
306,2475.0,intended,8.0,3.0,45.0,16.0,128.0,2033,2032
306,2319.0,intended,1.0,0.0,0.0,16.0,128.0,9706,9706
306,4658.0,intended,4.0,3.0,90.0,16.0,128.0,1794,1792
306,3039.0,intended,6.0,2.0,45.0,16.0,128.0,2898,2898
306,2454.0,intended,6.0,3.0,90.0,16.0,128.0,5034,5034
306,2906.0,intended,5.0,2.0,135.0,16.0,128.0,7852,7852
306,1777.0,intended,1.0,0.0,0.0,16.0,128.0,5142,5142
306,2272.0,intended,6.0,2.0,90.0,16.0,128.0,4584,4584
306,1711.0,intended,7.0,3.0,90.0,16.0,128.0,6220,6220
306,1712.0,intended,6.0,1.0,90.0,16.0,128.0,7822,7822
306,2342.0,intended,5.0,1.0,135.0,16.0,128.0,1393,1393
306,2010.0,intended,7.0,4.0,90.0,16.0,128.0,8962,8952
306,2875.0,intended,6.0,2.0,135.0,16.0,128.0,5369,5369
306,2363.0,intended,4.0,2.0,90.0,16.0,128.0,6235,6235
306,2149.0,intended,8.0,2.0,45.0,16.0,128.0,3698,3698
306,3637.0,intended,5.0,2.0,90.0,16.0,128.0,8948,8958
306,1872.0,intended,7.0,2.0,45.0,16.0,128.0,7000,7000
306,2026.0,intended,1.0,0.0,0.0,16.0,128.0,4830,4830
306,2968.0,intended,7.0,1.0,45.0,16.0,128.0,9580,9580
306,2259.0,intended,8.0,1.0,45.0,16.0,128.0,9212,9212
306,1635.0,intended,8.0,1.0,135.0,16.0,128.0,7577,7577
306,2051.0,intended,5.0,1.0,90.0,16.0,128.0,3815,3815
306,2118.0,intended,4.0,2.0,135.0,16.0,128.0,3221,3221
306,3176.0,intended,8.0,4.0,90.0,16.0,128.0,7236,7236
