scale_factor,line_orientation,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.75,d,15,,0.0,,0.0,4,0.6
0.75,d,15,,0.0,,0.0,4,0.65
0.75,d,15,,0.0,,0.0,4,0.7
0.75,d,15,bodetghikimnenaet,0.15625,_steelnnenarem NCORFGURLNTIORCRSNDYZ 25769,0.28125,6,0.05
0.75,d,15,bodetghikimnenaet,0.15625,_steelnnenarem NCORFGURLNTIORCRSNDYZ 25769,0.28125,6,0.1
0.75,d,15,bodetghikimnenaet,0.15625,_steelnnenarem NCORFGURLNTIORCRSNDYZ 25769,0.28125,6,0.15
0.75,d,15,bodetghikimnenaet,0.15625,_steelnnenarem NCORFGURLNTIORCRSNDYZ 25769,0.28125,6,0.2
0.75,d,15,bodetghikimnenaet,0.15625,_steelnnenarem NCORFGURLNTIORCRSNDYZ 25769,0.28125,6,0.25
0.75,d,15,bodetghikimnenaet,0.15625,_steelnnenarem NCORFGURLNTIORCRSNDYZ 25769,0.28125,6,0.3
0.75,d,15,"bedotghijtamnenaretuvaeve

 

 

HORS FU VW",0.265625,_sbethineerarriny CORPO LIAL NNHOAS UATE 2408/80,0.25,6,0.35
0.75,d,15,"bedotghijtamnenaretuvaeve

 

 

HORS FU VW",0.265625,_sbethineerarriny CORPO LIAL NNHOAS UATE 2408/80,0.25,6,0.4
0.75,d,15,"bedotghijtamnenaretuvaeve

 

 

HORS FU VW",0.265625,_sbethineerarriny CORPO LIAL NNHOAS UATE 2408/80,0.25,6,0.45
0.75,d,15,,0.0,,0.0,6,0.5
0.75,d,15,,0.0,,0.0,6,0.55
0.75,d,15,,0.0,,0.0,6,0.6
0.75,d,15,,0.0,,0.0,6,0.65
0.75,d,15,,0.0,,0.0,6,0.7
0.75,d,15,abedetghillammoparstenwvay ARODEFL,0.3125,abethiinnorasssiny NCORFONHLMROPASTUWNYZOAE87RE,0.359375,8,0.05
0.75,d,15,abedetghillammoparstenwvay ARODEFL,0.3125,abethiinnorasssiny NCORFONHLMROPASTUWNYZOAE87RE,0.359375,8,0.1
0.75,d,15,abedetghillammoparstenwvay ARODEFL,0.3125,abethiinnorasssiny NCORFONHLMROPASTUWNYZOAE87RE,0.359375,8,0.15
0.75,d,15,abedetghillammoparstenwvay ARODEFL,0.3125,abethiinnorasssiny NCORFONHLMROPASTUWNYZOAE87RE,0.359375,8,0.2
0.75,d,15,"ea MNlOPORETUVWKYZ O12
stung? ABCDEF NOPORETU
aabodefyhijktnnapqistenwnny ABODEFE",0.0,_sbeoiknsaratuewy CORPO ML ANCHGASTURYZE2SA28706,0.296875,8,0.25
0.75,d,15,"ea MNlOPORETUVWKYZ O12
stung? ABCDEF NOPORETU
aabodefyhijktnnapqistenwnny ABODEFE",0.0,_sbeoiknsaratuewy CORPO ML ANCHGASTURYZE2SA28706,0.296875,8,0.3
0.75,d,15,"ea MNlOPORETUVWKYZ O12
stung? ABCDEF NOPORETU
aabodefyhijktnnapqistenwnny ABODEFE",0.0,_sbeoiknsaratuewy CORPO ML ANCHGASTURYZE2SA28706,0.296875,8,0.35
0.75,d,15,_gbodety he nuns stenaney2 ARODEFGH IIE MNORORETINVWIYZ 01D 4AG8 7A,0.359375,,0.0,8,0.4
0.75,d,15,_gbodety he nuns stenaney2 ARODEFGH IIE MNORORETINVWIYZ 01D 4AG8 7A,0.359375,,0.0,8,0.45
0.75,d,15,,0.0,,0.0,8,0.5
0.75,d,15,,0.0,,0.0,8,0.55
0.75,d,15,,0.0,,0.0,8,0.6
0.75,d,15,,0.0,,0.0,8,0.65
0.75,d,15,,0.0,,0.0,8,0.7
0.75,d,15,de fghijklmnopa stuvwwy2 ABCDEFGHIWKLMNOPORSTUVWRYZ 0128456789,0.8125,_sbeothiincpatuniny2 ABCORFCNGKLMNOPORSTUAIYZ 0125488780,0.5,10,0.05
0.75,d,15,de fghijklmnopa stuvwwy2 ABCDEFGHIWKLMNOPORSTUVWRYZ 0128456789,0.8125,_sbeothiincpatuniny2 ABCORFCNGKLMNOPORSTUAIYZ 0125488780,0.5,10,0.1
0.75,d,15,de fghijklmnopa stuvwwy2 ABCDEFGHIWKLMNOPORSTUVWRYZ 0128456789,0.8125,_sbeothiincpatuniny2 ABCORFCNGKLMNOPORSTUAIYZ 0125488780,0.5,10,0.15
0.75,d,15,iklmnopaistuveay? ABCDEFE,0.296875,_sbeotiklmcpnturiny BCOMFORLMNSPORSTOAIYZO 125408780,0.421875,10,0.2
0.75,d,15,iklmnopaistuveay? ABCDEFE,0.296875,_sbeotiklmcpnturiny BCOMFORLMNSPORSTOAIYZO 125408780,0.421875,10,0.25
0.75,d,15,rdetgh/limopatuvieeyg ABODEFGHIIEL MOPORS' Race 7AS,0.40625,,0.0,10,0.3
0.75,d,15,rdetgh/limopatuvieeyg ABODEFGHIIEL MOPORS' Race 7AS,0.40625,,0.0,10,0.35
0.75,d,15,,0.0,,0.0,10,0.4
0.75,d,15,,0.0,,0.0,10,0.45
0.75,d,15,,0.0,,0.0,10,0.5
0.75,d,15,,0.0,,0.0,10,0.55
0.75,d,15,Se IA,0.046875,,0.0,10,0.6
0.75,d,15,Se IA,0.046875,,0.0,10,0.65
0.75,d,15,Sa,0.015625,,0.0,10,0.7
0.75,d,15,abedlefghilkinmoparstuveonz ARCDEFGHIUKLMNOPORSTUVWAXYZ 0128468789,0.734375,akeetiknneratuniny NCORFCHURLMNOROASTUWITZ 125466790,0.4375,12,0.05
0.75,d,15,abedlefghilkinmoparstuveonz ARCDEFGHIUKLMNOPORSTUVWAXYZ 0128468789,0.734375,akeetiknneratuniny NCORFCHURLMNOROASTUWITZ 125466790,0.4375,12,0.1
0.75,d,15,abedlefghilkinmoparstuveonz ARCDEFGHIUKLMNOPORSTUVWAXYZ 0128468789,0.734375,akeetiknneratuniny NCORFCHURLMNOROASTUWITZ 125466790,0.4375,12,0.15
0.75,d,15,abedofghijktnnnapgiatuvenyz ABCOEFGHIUKLMNOPORSTUVWAYZ0125,0.65625,“steotiknnorarurnya ARCORFG UA NOOR EOE,0.265625,12,0.2
0.75,d,15,abexiofghilktinriapaiatuvsoy2 ARCDEFGHIaKLMNOPURETIIVWAY2N12S4G87A9,0.53125,STANT,0.046875,12,0.25
0.75,d,15,abexiofghilktinriapaiatuvsoy2 ARCDEFGHIaKLMNOPURETIIVWAY2N12S4G87A9,0.53125,STANT,0.046875,12,0.3
0.75,d,15,abiiofahijktnnesnaistuveon/2 ABSOEEGH,0.25,=,0.0,12,0.35
0.75,d,15,abiiofahijktnnesnaistuveon/2 ABSOEEGH,0.25,=,0.0,12,0.4
0.75,d,15,,0.0,"=

—",0.0,12,0.45
0.75,d,15,,0.0,"—e

—=",0.015625,12,0.5
0.75,d,15,,0.0,"—e

—=",0.015625,12,0.55
0.75,d,15,"a a
<i oie AS",0.09375,"—e

—",0.015625,12,0.6
0.75,d,15,"a a
<i oie AS",0.09375,"—e

—",0.015625,12,0.65
0.75,d,15,,0.0,"ee

—",0.015625,12,0.7
0.75,d,15,"abodefghi

 

19parstuveyz ABCDEFGHIJKLMINOPORS TUVWXYZ 0123456789",0.78125,ateighikinneiturinyz BCOCFONIKLNOFORS UAYZO125 88780,0.453125,14,0.05
0.75,d,15,"abodefghi

 

19parstuveyz ABCDEFGHIJKLMINOPORS TUVWXYZ 0123456789",0.78125,ateighikinneiturinyz BCOCFONIKLNOFORS UAYZO125 88780,0.453125,14,0.1
0.75,d,15,abode fghilkimnopaiatuvenyz ABCDCFGHIUKLMNOPORS TUVWXYZ 0128456788,0.765625,_tseihikinceturiny BCOCERLNOPOAS UAYZO 2888780,0.34375,14,0.15
0.75,d,15,abode fghilkimnopaiatuvenyz ABCDCFGHIUKLMNOPORS TUVWXYZ 0128456788,0.765625,_tseihikinceturiny BCOCERLNOPOAS UAYZO 2888780,0.34375,14,0.2
0.75,d,15,‘avedafahilkimnnegiatuvsoyz ABCOEPAHIUKLMNOPORS TUVWXYZ 0120 456780,0.640625,_Sheimee RARE,0.078125,14,0.25
0.75,d,15,‘abetafahilkimonegiatavsoy2 ABCEETAHIURLMMOPORS Tu UKVE U12e “56780,0.4375,le,0.015625,14,0.3
0.75,d,15,‘abetafahilkimonegiatavsoy2 ABCEETAHIURLMMOPORS Tu UKVE U12e “56780,0.4375,le,0.015625,14,0.35
0.75,d,15,,0.0,—,0.0,14,0.4
0.75,d,15,,0.0,=,0.0,14,0.45
0.75,d,15,,0.0,—,0.0,14,0.5
0.75,d,15,,0.0,—,0.0,14,0.55
0.75,d,15,,0.0,——,0.0,14,0.6
0.75,d,15,,0.0,SSS,0.015625,14,0.65
0.75,d,15,,0.0,SSS,0.015625,14,0.7
0.75,d,15,aabedefghilkimmoparstu wy ABCDEFGHIdKLMNOPORSTUVWXY2 0123466789,0.796875,atesihiknnerasueiny: ABCOEFGHLNNOROASTUVIYZ 0123488780,0.53125,16,0.05
0.75,d,15,aabedefghilkimmoparstu wy ABCDEFGHIdKLMNOPORSTUVWXY2 0123466789,0.796875,atesihiknnerasueiny: ABCOEFGHLNNOROASTUVIYZ 0123488780,0.53125,16,0.1
0.75,d,15,aabedefghilktinnapqrstuvtnsy2 ABCDEFGHIJKLMNOPOASTUVWXYZ 6123468785,0.734375,_teseihikneratutiny: BCOEFGHOMLNNOHOASTURIYZC 12588766,0.421875,16,0.15
0.75,d,15,‘abodefghijktinropnrstuiiy \MNOPURETIIVWXY2 012346878,0.53125,Steen,0.03125,16,0.2
0.75,d,15,"PODEP Get MINOPSF

 

‘abotefghifktiueararstuiy TI \Wik¥20228 458788",0.0625,SShheeenee RTI,0.078125,16,0.25
0.75,d,15,"PODEP Get MINOPSF

 

‘abotefghifktiueararstuiy TI \Wik¥20228 458788",0.0625,SShheeenee RTI,0.078125,16,0.3
0.75,d,15,‘ibetefahiiklinesnorstu Way 480 DEFG in. MNOPGRSTUIVWRYE 0123466780,0.53125,=,0.0,16,0.35
0.75,d,15,,0.0,"_—

—",0.0,16,0.4
0.75,d,15,,0.0,"ee

_",0.015625,16,0.45
0.75,d,15,,0.0,"me

_—",0.015625,16,0.5
0.75,d,15,,0.0,"me

_—",0.015625,16,0.55
0.75,d,15,,0.0,"—e

=",0.015625,16,0.6
0.75,d,15,,0.0,"——e

=",0.015625,16,0.65
0.75,d,15,,0.0,——,0.0,16,0.7
