scale_factor,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.5,15,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,10,0.05
0.5,15,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,10,0.1
0.5,15,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,10,0.15
0.5,15,,0.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,10,0.2
0.5,15,,0.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,10,0.25
0.5,15,"of
ri
ens! !

Todeon
dedoud

pany
(.. H",0.0,ABCDEFGHISKLMNOPORS TUVWXYZ,0.8846153846153846,10,0.3
0.5,15,"of
ri
ens! !

Todeon
dedoud

pany
(.. H",0.0,ABCDEFGHISKLMNOPORS TUVWXYZ,0.8846153846153846,10,0.35
0.5,15,,0.0,,0.0,10,0.4
0.5,15,,0.0,,0.0,10,0.45
0.5,15,,0.0,,0.0,10,0.5
0.5,15,,0.0,,0.0,10,0.55
0.5,15,,0.0,,0.0,10,0.6
0.5,15,,0.0,,0.0,10,0.65
0.5,15,"suena

a

Ah,
Ld
Ide
Hh,
f 1",0.0,,0.0,10,0.7
0.5,15,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,20,0.05
0.5,15,"<=""

omen

7

7
(mH
LJ.
Lid
CQ
O
ca

<
=",0.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,20,0.1
0.5,15,"mes

<=",0.0,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,20,0.15
0.5,15,"tomas

=

=a

mien",0.0,,0.0,20,0.2
0.5,15,,0.0,,0.0,20,0.25
0.5,15,"ss

==7

os:
fom

aad

NZ

mies

77)

‘T-
LJ.
LLJ
(2)
()
ch)

.",0.0,,0.0,20,0.3
0.5,15,,0.0,,0.0,20,0.35
0.5,15,,0.0,,0.0,20,0.4
0.5,15,,0.0,,0.0,20,0.45
0.5,15,"TR

wu
a)
Je.
wld
(7)

U))
Eh",0.0,,0.0,20,0.5
0.5,15,"mr A
a
fom

.
r 4
“sy
«

 

TR

ni",0.0,,0.0,20,0.55
0.5,15,,0.0,,0.0,20,0.6
0.5,15,,0.0,,0.0,20,0.65
0.5,15,,0.0,,0.0,20,0.7
0.5,15,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,30,0.05
0.5,15,,0.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,30,0.1
