scale_factor,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.5,120,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,10,0.05
0.5,120,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,10,0.1
0.5,120,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,10,0.15
0.5,120,,0.0,ABCDEFGHISKLMNOPORSTUVWXYZ,0.9230769230769231,10,0.2
0.5,120,,0.0,ABCDEFGHISKLMNOPORSTUVWXYZ,0.9230769230769231,10,0.25
0.5,120,,0.0,ABCDEFGHISKLMN,0.5,10,0.3
0.5,120,,0.0,ABCDEFGHISKLMN,0.5,10,0.35
0.5,120,,0.0,,0.0,10,0.4
0.5,120,,0.0,,0.0,10,0.45
0.5,120,,0.0,,0.0,10,0.5
0.5,120,,0.0,,0.0,10,0.55
0.5,120,,0.0,Mh,0.038461538461538436,10,0.6
0.5,120,,0.0,Mh,0.038461538461538436,10,0.65
0.5,120,,0.0,,0.0,10,0.7
0.5,120,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,20,0.05
0.5,120,"UVWXYZ

d 3

at ei
IRS

c",0.0,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,20,0.1
0.5,120,,0.0,ABCDEFGHISJKLMNOPQRSTUVWKYZ,0.9230769230769231,20,0.15
0.5,120,,0.0,,0.0,20,0.2
0.5,120,,0.0,"NO

»)

Q

y

nr
R

S
2

WY

q)

VWXYZ,",0.0,20,0.25
0.5,120,,0.0,"ABCDEFGHIIKLMNOPORS TUVWHYZ,",0.8076923076923077,20,0.3
0.5,120,,0.0,"ROTM WAY 7,",0.07692307692307687,20,0.35
0.5,120,,0.0,,0.0,20,0.4
0.5,120,"rey
Rat

aed

NAY 2.",0.0,,0.0,20,0.45
0.5,120,,0.0,PECIEEGNIOLM NOP ORS TIM YIO/ 7.,0.1923076923076923,20,0.5
0.5,120,"Lr 41 a es et I y ah
DRCOG KUM IO PA ORE IV IOU",0.0,ABCDEERGCHIOLM NOP ORT IIIOT |,0.34615384615384615,20,0.55
0.5,120,"Ly tSC
ie t- Gy ty
CMW KM MOM POR SI
pee Jt VUKTY} ; a",0.0,"MME
OIE GW
TSAI a
HIM NODS
Vey As
De 7
1 ' YY
y",0.0,20,0.6
0.5,120,"* x
=

VIAN J
LEY Vy hry
DITA",0.0,,0.0,20,0.65
0.5,120,"LVI:
/ Up OMI) rr
; GOAN pel
SOW)
( ss tps
WHY",0.0,,0.0,20,0.7
0.5,120,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,30,0.05
0.5,120,ABCDEFGHISJKLMNOPORSTUVWXYZ,0.9230769230769231,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,30,0.1
0.5,120,ABCDEFGHISKLMNOPORSTUVWXYZ,0.9230769230769231,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,30,0.15
0.5,120,ABCDEFGHIJKLMNOPORS TUVWXYZ,0.9230769230769231,ABCDEFGHISKLMNOPORSTIVWXYZ,0.8846153846153846,30,0.2
0.5,120,ABCDEFGHIJKALMNOPORSTIVWXYZ,0.8846153846153846,ABCDEFGHIJKLMNOPORSTIVWXYZ,0.9230769230769231,30,0.25
0.5,120,ABCDEFGHISALMNOPORSTIVWXYZ,0.8461538461538461,ABCDEFGHISKLMNOPORSTIVWXYZ,0.8846153846153846,30,0.3
0.5,120,ABCDEEGHISALMNOPORSTIIVWXYZ,0.7692307692307692,ABCDEFGHISKLMNOPORSTISVWXYZ,0.8461538461538461,30,0.35
0.5,120,ABCDEEGHISALMNOPORSTISVW XYZ,0.7307692307692308,ABCDEEGHISALMNOPORSTISVWXAYZ,0.7307692307692308,30,0.4
0.5,120,ABODE GHISELM NOPORS TIS Z,0.5384615384615384,ABCDEEGHISEALM NOP ORSTISVWANZ,0.5769230769230769,30,0.45
0.5,120,AB CORE GH ISALM NOP ORS TIS YZ,0.42307692307692313,"ROMER CW 4 Doe
AECOREGHIISALM NOD ORS TIS NZ,",0.0,30,0.5
0.5,120,"- om I fs | AN ~

MW) ( ~ —

4 4 \ ‘ { ry 4 / ie iL.
~ y i",0.0,"AECORE GH IALI NOD ORS TIS Z,",0.2692307692307693,30,0.55
0.5,120,NE CUEE CMAN NOC OR STD NN 7,0.15384615384615385,AE CORE SI IAL MNO POR STII 7.,0.23076923076923073,30,0.6
0.5,120,"- - y* i r - * iy a v / ”
PEEVE SV AIM OAV IV SO.",0.0,"OL LILLIA,",0.07692307692307687,30,0.65
0.5,120,"as =” es

Oe a Zi
4 phen VAP TENE
V. ‘ r ee hh Oy
Uva ele PIP So
- - ,
, f TE,",0.0,"LM IIH,",0.07692307692307687,30,0.7
0.5,120,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,40,0.05
0.5,120,ABCDEFGHIJKLIMNOPQRS TUVWXYZ,0.9230769230769231,ABCDEFGHISKLIMNOPQRS TUVWXYZ,0.8846153846153846,40,0.1
0.5,120,ABCDEFGHISKLIMNOPQRS TUVWXYZ,0.8846153846153846,"ABCDEFGHISKLIMNOPQRS TUVWXYZ,",0.8461538461538461,40,0.15
0.5,120,ABCDEFGHIIKLMNOPQRS TUVWXYZ,0.9230769230769231,"ABCDEFGHISKLIMNOPQRS TUVWXYZ,",0.8461538461538461,40,0.2
0.5,120,ABCODEFGEIIKLMNOPQRS TUVWXYZ,0.8461538461538461,"ABCDEFGHIIKLM NOPQRSTUVWXYZ,",0.8846153846153846,40,0.25
0.5,120,ABCOEFEGHIIKCLMNOPQRS TVW XYZ,0.7307692307692308,"ABCOEFGHIWIKLIMNOPQRS! UV WXYZ,",0.6923076923076923,40,0.3
0.5,120,ABC OEE GHC LMNOPORS TVW XYZ,0.5769230769230769,ABCOEEGEUIELMNOPORSTIMWXYZ.,0.6153846153846154,40,0.35
0.5,120,ABC OEP GhIIKLMNOP ORS IW XYZ,0.5384615384615384,ABC OEE GHIIKUMNOP ORS TW XYZ.,0.5,40,0.4
0.5,120,ABO rE Gr IK UMNOP CRS TUN YYZ,0.42307692307692313,MBC OE ablIKuMNOPGRS TOW AYZ,0.42307692307692313,40,0.45
0.5,120,AB CO rr ob ALM NOP CES IDL AYZ,0.23076923076923073,ABO ero b Au M NOP ORS IV AYZ,0.3076923076923077,40,0.5
0.5,120,NSO ere bl TAM NOP CRS SPV AYZ,0.1923076923076923,"Lai >
SUD orb IA UM MOP CEST IN ANZ",0.0,40,0.55
0.5,120,"CPL, ra
Soe rb A UM NOP S
UMNO? CES TIPE YT",0.0,SOD Ee IA UM NOP CES IDEN YZ,0.23076923076923073,40,0.6
