scale_factor,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.5,150,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,10,0.05
0.5,150,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,10,0.1
0.5,150,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,10,0.15
0.5,150,",

   

©
Lt.
Lit
©
ao

ss
xt
hy",0.0,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,10,0.2
0.5,150,",

   

©
Lt.
Lit
©
ao

ss
xt
hy",0.0,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,10,0.25
0.5,150,"bayess

akss

RY

At.
LAs
{2
wy

yet

RY",0.0,,0.0,10,0.3
0.5,150,"bayess

akss

RY

At.
LAs
{2
wy

yet

RY",0.0,,0.0,10,0.35
0.5,150,,0.0,,0.0,10,0.4
0.5,150,,0.0,,0.0,10,0.45
0.5,150,,0.0,,0.0,10,0.5
0.5,150,,0.0,,0.0,10,0.55
0.5,150,"awn

waaay
‘
aaa

sys

akan
aA wER
aT
‘
NAYS
aN
Akan
\
WN
sy
val
. \
WN
Aw

ty
AN",0.0,,0.0,10,0.6
0.5,150,"awn

waaay
‘
aaa

sys

akan
aA wER
aT
‘
NAYS
aN
Akan
\
WN
sy
val
. \
WN
Aw

ty
AN",0.0,,0.0,10,0.65
0.5,150,"aye

shan
yay

yy
‘",0.0,,0.0,10,0.7
0.5,150,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,20,0.05
0.5,150,"an

ee
co

menel
We

~

—
©
Lis
Lid
C
)
mM
<I

~",0.0,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,20,0.1
0.5,150,,0.0,,0.0,20,0.15
0.5,150,"eae
ie
>

an
@
Lin
bit
Q
)

New

mM",0.0,,0.0,20,0.2
0.5,150,,0.0,,0.0,20,0.25
0.5,150,,0.0,,0.0,20,0.3
0.5,150,,0.0,,0.0,20,0.35
0.5,150,,0.0,,0.0,20,0.4
0.5,150,,0.0,,0.0,20,0.45
0.5,150,ary,0.0,"ary
haw",0.0,20,0.5
0.5,150,ary,0.0,"ay
kas

ert",0.0,20,0.55
0.5,150,"ane

aw
a)

NA

ely
=e

hue

ay
a)
«ANY
~e
ary
kaw
-f

.",0.0,,0.0,20,0.6
0.5,150,,0.0,,0.0,20,0.65
0.5,150,"“VN

ut

hae",0.038461538461538436,,0.0,20,0.7
0.5,150,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,30,0.05
0.5,150,,0.0,"ABCD

EF

GHISKLMNOPORSI",0.5,30,0.1
0.5,150,,0.0,,0.0,30,0.15
0.5,150,,0.0,,0.0,30,0.2
0.5,150,,0.0,,0.0,30,0.25
0.5,150,,0.0,,0.0,30,0.3
0.5,150,,0.0,,0.0,30,0.35
0.5,150,,0.0,,0.0,30,0.4
0.5,150,,0.0,,0.0,30,0.45
0.5,150,,0.0,,0.0,30,0.5
0.5,150,,0.0,,0.0,30,0.55
0.5,150,"rip ra
‘ Vy
v wy ‘ ZL

1%",0.0,,0.0,30,0.6
0.5,150,,0.0,,0.0,30,0.65
0.5,150,7,0.0,,0.0,30,0.7
0.5,150,,0.0,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,40,0.05
