scale_factor,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.6,90,GHIJKLMNOE UVANXY Z,0.46153846153846156,ABCDEFGHUKLMSIOPORSTUVEREYZ,0.6923076923076923,4,0.05
0.6,90,GHIJKLMNOE UVANXY Z,0.46153846153846156,ABCDEFGHUKLMSIOPORSTUVEREYZ,0.6923076923076923,4,0.1
0.6,90,GHIJKLMNOE UVANXY Z,0.46153846153846156,ABCDEFGHUKLMSIOPORSTUVEREYZ,0.6923076923076923,4,0.15
0.6,90,GHIJKLMNOE UVANXY Z,0.46153846153846156,ABCDEFGHUKLMSIOPORSTUVEREYZ,0.6923076923076923,4,0.2
0.6,90,GHIJKLMNOE UVANXY Z,0.46153846153846156,ABCDEFGHUKLMSIOPORSTUVEREYZ,0.6923076923076923,4,0.25
0.6,90,GHIJKLMNOE UVANXY Z,0.46153846153846156,ABCDEFGHUKLMSIOPORSTUVEREYZ,0.6923076923076923,4,0.3
0.6,90,GHIJKLMNOE UVANXY Z,0.46153846153846156,ABCDEFGHUKLMSIOPORSTUVEREYZ,0.6923076923076923,4,0.35
0.6,90,GHIJKLMNOE UVANXY Z,0.46153846153846156,ABCDEFGHUKLMSIOPORSTUVEREYZ,0.6923076923076923,4,0.4
0.6,90,GHIJKLMNOE UVANXY Z,0.46153846153846156,ABCDEFGHUKLMSIOPORSTUVEREYZ,0.6923076923076923,4,0.45
0.6,90,ASCDERGHIICLMINCPORS TLV AVS,0.5,ie,0.0,4,0.5
0.6,90,ASCDERGHIICLMINCPORS TLV AVS,0.5,ie,0.0,4,0.55
0.6,90,ASCDERGHIICLMINCPORS TLV AVS,0.5,ie,0.0,4,0.6
0.6,90,ASCDERGHIICLMINCPORS TLV AVS,0.5,ie,0.0,4,0.65
0.6,90,ASCDERGHIICLMINCPORS TLV AVS,0.5,ie,0.0,4,0.7
0.6,90,HIIKLMNCPQRS TUVWXYZ,0.6153846153846154,ABCOEFSHUKLMNOPQRSTUWWHYZ,0.7692307692307692,6,0.05
0.6,90,HIIKLMNCPQRS TUVWXYZ,0.6153846153846154,ABCOEFSHUKLMNOPQRSTUWWHYZ,0.7692307692307692,6,0.1
0.6,90,HIIKLMNCPQRS TUVWXYZ,0.6153846153846154,ABCOEFSHUKLMNOPQRSTUWWHYZ,0.7692307692307692,6,0.15
0.6,90,HIIKLMNCPQRS TUVWXYZ,0.6153846153846154,ABCOEFSHUKLMNOPQRSTUWWHYZ,0.7692307692307692,6,0.2
0.6,90,HIIKLMNCPQRS TUVWXYZ,0.6153846153846154,ABCOEFSHUKLMNOPQRSTUWWHYZ,0.7692307692307692,6,0.25
0.6,90,HIIKLMNCPQRS TUVWXYZ,0.6153846153846154,ABCOEFSHUKLMNOPQRSTUWWHYZ,0.7692307692307692,6,0.3
0.6,90,"CE

 

SAKLMNCPORS TUVAVXY 2.",0.3076923076923077,il a,0.0,6,0.35
0.6,90,"CE

 

SAKLMNCPORS TUVAVXY 2.",0.3076923076923077,il a,0.0,6,0.4
0.6,90,"CE

 

SAKLMNCPORS TUVAVXY 2.",0.3076923076923077,il a,0.0,6,0.45
0.6,90,2CKEFS,0.15384615384615385,ht,0.0,6,0.5
0.6,90,2CKEFS,0.15384615384615385,ht,0.0,6,0.55
0.6,90,2CKEFS,0.15384615384615385,ht,0.0,6,0.6
0.6,90,2CKEFS,0.15384615384615385,ht,0.0,6,0.65
0.6,90,2ChERS,0.15384615384615385,,0.0,6,0.7
0.6,90,"ABCDEFGHISKLMNOPQRS TUVWXYZ,",0.8846153846153846,[ABCDEFGHUKLMMOPGRSTUVYINYZ,0.6923076923076923,8,0.05
0.6,90,"ABCDEFGHISKLMNOPQRS TUVWXYZ,",0.8846153846153846,[ABCDEFGHUKLMMOPGRSTUVYINYZ,0.6923076923076923,8,0.1
0.6,90,"ABCDEFGHISKLMNOPQRS TUVWXYZ,",0.8846153846153846,[ABCDEFGHUKLMMOPGRSTUVYINYZ,0.6923076923076923,8,0.15
0.6,90,"ABCDEFGHISKLMNOPQRS TUVWXYZ,",0.8846153846153846,[ABCDEFGHUKLMMOPGRSTUVYINYZ,0.6923076923076923,8,0.2
0.6,90,"ABCDEFGHIIKLMINCPQRS TLV WXYZ,",0.7307692307692308,A,0.038461538461538436,8,0.25
0.6,90,"ABCDEFGHIIKLMINCPQRS TLV WXYZ,",0.7307692307692308,A,0.038461538461538436,8,0.3
0.6,90,"ABCDEFGHIIKLMINCPQRS TLV WXYZ,",0.7307692307692308,A,0.038461538461538436,8,0.35
0.6,90,ABCDERGHISK LIM CPQR STUY IXY,0.5769230769230769,A,0.038461538461538436,8,0.4
