scale_factor,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.75,120,-ABCDEFGHIJKLMNOPORSTLAWIYZ,0.8076923076923077,pecoeroiascumceorsnsnnn,0.0,4,0.05
0.75,120,-ABCDEFGHIJKLMNOPORSTLAWIYZ,0.8076923076923077,pecoeroiascumceorsnsnnn,0.0,4,0.1
0.75,120,-ABCDEFGHIJKLMNOPORSTLAWIYZ,0.8076923076923077,pecoeroiascumceorsnsnnn,0.0,4,0.15
0.75,120,-ABCDEFGHIJKLMNOPORSTLAWIYZ,0.8076923076923077,pecoeroiascumceorsnsnnn,0.0,4,0.2
0.75,120,-ABCDEFGHIJKLMNOPORSTLAWIYZ,0.8076923076923077,pecoeroiascumceorsnsnnn,0.0,4,0.25
0.75,120,-ABCDEFGHIJKLMNOPORSTLAWIYZ,0.8076923076923077,pecoeroiascumceorsnsnnn,0.0,4,0.3
0.75,120,-ABCDEFGHIJKLMNOPORSTLAWIYZ,0.8076923076923077,pecoeroiascumceorsnsnnn,0.0,4,0.35
0.75,120,-ABCDEFGHIJKLMNOPORSTLAWIYZ,0.8076923076923077,pecoeroiascumceorsnsnnn,0.0,4,0.4
0.75,120,-ABCDEFGHIJKLMNOPORSTLAWIYZ,0.8076923076923077,pecoeroiascumceorsnsnnn,0.0,4,0.45
0.75,120,"ows

yy
iy",0.0,lomo),0.0,4,0.5
0.75,120,"ows

yy
iy",0.0,lomo),0.0,4,0.55
0.75,120,"ows

yy
iy",0.0,lomo),0.0,4,0.6
0.75,120,"ows

yy
iy",0.0,lomo),0.0,4,0.65
0.75,120,"ows

yy
iy",0.0,lomo),0.0,4,0.7
0.75,120,ABCDEFSHISKLMNOPORSTUWWCYZ,0.8076923076923077,‘psocercensaamoronsre,0.0,6,0.05
0.75,120,ABCDEFSHISKLMNOPORSTUWWCYZ,0.8076923076923077,‘psocercensaamoronsre,0.0,6,0.1
0.75,120,ABCDEFSHISKLMNOPORSTUWWCYZ,0.8076923076923077,‘psocercensaamoronsre,0.0,6,0.15
0.75,120,ABCDEFSHISKLMNOPORSTUWWCYZ,0.8076923076923077,‘psocercensaamoronsre,0.0,6,0.2
0.75,120,ABCDEFSHISKLMNOPORSTUWWCYZ,0.8076923076923077,‘psocercensaamoronsre,0.0,6,0.25
0.75,120,ABCDEFSHISKLMNOPORSTUWWCYZ,0.8076923076923077,‘psocercensaamoronsre,0.0,6,0.3
0.75,120,,0.0,,0.0,6,0.35
0.75,120,,0.0,,0.0,6,0.4
0.75,120,,0.0,,0.0,6,0.45
0.75,120,,0.0,YY,0.038461538461538436,6,0.5
0.75,120,,0.0,YY,0.038461538461538436,6,0.55
0.75,120,,0.0,YY,0.038461538461538436,6,0.6
0.75,120,,0.0,YY,0.038461538461538436,6,0.65
0.75,120,,0.0,,0.0,6,0.7
0.75,120,ABCDEFGHIJKLMNOPORSTUNWXYZ,0.9230769230769231,Aapocroannuunrorsruvne,0.038461538461538436,8,0.05
0.75,120,ABCDEFGHIJKLMNOPORSTUNWXYZ,0.9230769230769231,Aapocroannuunrorsruvne,0.038461538461538436,8,0.1
0.75,120,ABCDEFGHIJKLMNOPORSTUNWXYZ,0.9230769230769231,Aapocroannuunrorsruvne,0.038461538461538436,8,0.15
0.75,120,ABCDEFGHIJKLMNOPORSTUNWXYZ,0.9230769230769231,Aapocroannuunrorsruvne,0.038461538461538436,8,0.2
0.75,120,"ASCDEFSMIIKLIANOPORSTUNWNNE,",0.5384615384615384,([ppsosessesoiosd,0.0,8,0.25
0.75,120,"ASCDEFSMIIKLIANOPORSTUNWNNE,",0.5384615384615384,([ppsosessesoiosd,0.0,8,0.3
0.75,120,"ASCDEFSMIIKLIANOPORSTUNWNNE,",0.5384615384615384,([ppsosessesoiosd,0.0,8,0.35
0.75,120,[sEssswCossoiai,0.038461538461538436,,0.0,8,0.4
0.75,120,[sEssswCossoiai,0.038461538461538436,,0.0,8,0.45
0.75,120,"YAM SAMY)
SSS usssnig|",0.0,,0.0,8,0.5
0.75,120,"YAM SAMY)
SSS usssnig|",0.0,,0.0,8,0.55
0.75,120,"YAM SAMY)
SSS usssnig|",0.0,,0.0,8,0.6
0.75,120,,0.0,Ls,0.038461538461538436,8,0.65
0.75,120,,0.0,Ls,0.038461538461538436,8,0.7
0.75,120,ABCDEFGHIJKLMINOPORSTUNWHYZ,0.8461538461538461,AaCoRsoANCAMNSFCRSTUNIN,0.3076923076923077,10,0.05
0.75,120,ABCDEFGHIJKLMINOPORSTUNWHYZ,0.8461538461538461,AaCoRsoANCAMNSFCRSTUNIN,0.3076923076923077,10,0.1
0.75,120,ABCDEFGHIJKLMINOPORSTUNWHYZ,0.8461538461538461,AaCoRsoANCAMNSFCRSTUNIN,0.3076923076923077,10,0.15
0.75,120,ABSOEPGHIUKLIMNORORSTUNWICYZ,0.6153846153846154,,0.0,10,0.2
0.75,120,ABSOEPGHIUKLIMNORORSTUNWICYZ,0.6153846153846154,,0.0,10,0.25
0.75,120,APSUEGHIUKCANOrons UWE Z,0.42307692307692313,,0.0,10,0.3
0.75,120,APSUEGHIUKCANOrons UWE Z,0.42307692307692313,,0.0,10,0.35
0.75,120,[sesshsvsisousa),0.0,,0.0,10,0.4
0.75,120,[sesshsvsisousa),0.0,,0.0,10,0.45
0.75,120,"[eecssienatssauey,",0.0,,0.0,10,0.5
0.75,120,"[eecssienatssauey,",0.0,,0.0,10,0.55
0.75,120,,0.0,"Uh,",0.038461538461538436,10,0.6
0.75,120,,0.0,"Uh,",0.038461538461538436,10,0.65
0.75,120,,0.0,MA,0.038461538461538436,10,0.7
0.75,120,-ABCDEFGHISKLMNOPORSTUWWXYZ,0.8461538461538461,pacceFoansanorersruwin,0.038461538461538436,12,0.05
0.75,120,-ABCDEFGHISKLMNOPORSTUWWXYZ,0.8461538461538461,pacceFoansanorersruwin,0.038461538461538436,12,0.1
0.75,120,-ABCDEFGHISKLMNOPORSTUWWXYZ,0.8461538461538461,pacceFoansanorersruwin,0.038461538461538436,12,0.15
0.75,120,-ABODEFGHISKLMINONOFS TOYZ,0.5384615384615384,,0.0,12,0.2
0.75,120,ABQORFGAL JKutaNovOrS toMy?,0.23076923076923073,,0.0,12,0.25
