scale_factor,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.75,60,"FGMLINLTINOP

 

TUMWAYE",0.2692307692307693,ARTEMIS,0.15384615384615385,4,0.05
0.75,60,"FGMLINLTINOP

 

TUMWAYE",0.2692307692307693,ARTEMIS,0.15384615384615385,4,0.1
0.75,60,"FGMLINLTINOP

 

TUMWAYE",0.2692307692307693,ARTEMIS,0.15384615384615385,4,0.15
0.75,60,"FGMLINLTINOP

 

TUMWAYE",0.2692307692307693,ARTEMIS,0.15384615384615385,4,0.2
0.75,60,"FGMLINLTINOP

 

TUMWAYE",0.2692307692307693,ARTEMIS,0.15384615384615385,4,0.25
0.75,60,"FGMLINLTINOP

 

TUMWAYE",0.2692307692307693,ARTEMIS,0.15384615384615385,4,0.3
0.75,60,"FGMLINLTINOP

 

TUMWAYE",0.2692307692307693,ARTEMIS,0.15384615384615385,4,0.35
0.75,60,"FGMLINLTINOP

 

TUMWAYE",0.2692307692307693,ARTEMIS,0.15384615384615385,4,0.4
0.75,60,"FGMLINLTINOP

 

TUMWAYE",0.2692307692307693,ARTEMIS,0.15384615384615385,4,0.45
0.75,60,"eRe.
eR",0.038461538461538436,\\,0.0,4,0.5
0.75,60,"eRe.
eR",0.038461538461538436,\\,0.0,4,0.55
0.75,60,"eRe.
eR",0.038461538461538436,\\,0.0,4,0.6
0.75,60,"eRe.
eR",0.038461538461538436,\\,0.0,4,0.65
0.75,60,"eRe.
eR",0.038461538461538436,\\,0.0,4,0.7
0.75,60,ABCDEFGHIJFLMNOPORSTUWWHYZ,0.8461538461538461,AROEFORLIMUNECRETINATZ,0.2692307692307693,6,0.05
0.75,60,ABCDEFGHIJFLMNOPORSTUWWHYZ,0.8461538461538461,AROEFORLIMUNECRETINATZ,0.2692307692307693,6,0.1
0.75,60,ABCDEFGHIJFLMNOPORSTUWWHYZ,0.8461538461538461,AROEFORLIMUNECRETINATZ,0.2692307692307693,6,0.15
0.75,60,ABCDEFGHIJFLMNOPORSTUWWHYZ,0.8461538461538461,AROEFORLIMUNECRETINATZ,0.2692307692307693,6,0.2
0.75,60,ABCDEFGHIJFLMNOPORSTUWWHYZ,0.8461538461538461,AROEFORLIMUNECRETINATZ,0.2692307692307693,6,0.25
0.75,60,ABCDEFGHIJFLMNOPORSTUWWHYZ,0.8461538461538461,AROEFORLIMUNECRETINATZ,0.2692307692307693,6,0.3
0.75,60,ean,0.0,,0.0,6,0.35
0.75,60,ean,0.0,,0.0,6,0.4
0.75,60,ean,0.0,,0.0,6,0.45
0.75,60,,0.0,,0.0,6,0.5
0.75,60,,0.0,,0.0,6,0.55
0.75,60,,0.0,,0.0,6,0.6
0.75,60,,0.0,,0.0,6,0.65
0.75,60,SeLee ae ae,0.038461538461538436,XN,0.038461538461538436,6,0.7
0.75,60,ARCDEFGHIAKLMNOPORSTUVWAVZ,0.8076923076923077,Coren UNOROESTUNWA,0.2692307692307693,8,0.05
0.75,60,ARCDEFGHIAKLMNOPORSTUVWAVZ,0.8076923076923077,Coren UNOROESTUNWA,0.2692307692307693,8,0.1
0.75,60,ARCDEFGHIAKLMNOPORSTUVWAVZ,0.8076923076923077,Coren UNOROESTUNWA,0.2692307692307693,8,0.15
0.75,60,ARCDEFGHIAKLMNOPORSTUVWAVZ,0.8076923076923077,Coren UNOROESTUNWA,0.2692307692307693,8,0.2
0.75,60,ARODEFGMRALNINGPORS TUM?,0.3846153846153846,RRR,0.038461538461538436,8,0.25
0.75,60,ARODEFGMRALNINGPORS TUM?,0.3846153846153846,RRR,0.038461538461538436,8,0.3
0.75,60,ARODEFGMRALNINGPORS TUM?,0.3846153846153846,RRR,0.038461538461538436,8,0.35
0.75,60,,0.0,,0.0,8,0.4
0.75,60,,0.0,,0.0,8,0.45
0.75,60,"VS
VEER",0.07692307692307687,,0.0,8,0.5
0.75,60,"VS
VEER",0.07692307692307687,,0.0,8,0.55
0.75,60,"VS
VEER",0.07692307692307687,,0.0,8,0.6
0.75,60,,0.0,,0.0,8,0.65
0.75,60,,0.0,,0.0,8,0.7
0.75,60,ABCDEFGHIJKILMNOPORSTUYWXY2,0.8461538461538461,ACE MLNONCRSTUNON,0.3846153846153846,10,0.05
0.75,60,ABCDEFGHIJKILMNOPORSTUYWXY2,0.8461538461538461,ACE MLNONCRSTUNON,0.3846153846153846,10,0.1
0.75,60,ABCDEFGHIJKILMNOPORSTUYWXY2,0.8461538461538461,ACE MLNONCRSTUNON,0.3846153846153846,10,0.15
0.75,60,ABCOESGHiJRUMUNOARSTUMIRYZ,0.5769230769230769,Rca,0.038461538461538436,10,0.2
0.75,60,ABCOESGHiJRUMUNOARSTUMIRYZ,0.5769230769230769,Rca,0.038461538461538436,10,0.25
0.75,60,ABCOETGHURLMROAPSTUMN YE,0.5,,0.0,10,0.3
0.75,60,ABCOETGHURLMROAPSTUMN YE,0.5,,0.0,10,0.35
0.75,60,\SRewN HOG IDNRE,0.11538461538461542,,0.0,10,0.4
0.75,60,\SRewN HOG IDNRE,0.11538461538461542,,0.0,10,0.45
0.75,60,,0.0,,0.0,10,0.5
