scale_factor,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.75,165,,0.0,AO FOMLLINOSURSTINWERYL,0.34615384615384615,4,0.05
0.75,165,,0.0,AO FOMLLINOSURSTINWERYL,0.34615384615384615,4,0.1
0.75,165,,0.0,AO FOMLLINOSURSTINWERYL,0.34615384615384615,4,0.15
0.75,165,,0.0,AO FOMLLINOSURSTINWERYL,0.34615384615384615,4,0.2
0.75,165,,0.0,AO FOMLLINOSURSTINWERYL,0.34615384615384615,4,0.25
0.75,165,,0.0,AO FOMLLINOSURSTINWERYL,0.34615384615384615,4,0.3
0.75,165,,0.0,AO FOMLLINOSURSTINWERYL,0.34615384615384615,4,0.35
0.75,165,,0.0,AO FOMLLINOSURSTINWERYL,0.34615384615384615,4,0.4
0.75,165,,0.0,AO FOMLLINOSURSTINWERYL,0.34615384615384615,4,0.45
0.75,165,,0.0,,0.0,4,0.5
0.75,165,,0.0,,0.0,4,0.55
0.75,165,,0.0,,0.0,4,0.6
0.75,165,,0.0,,0.0,4,0.65
0.75,165,,0.0,,0.0,4,0.7
0.75,165,,0.0,-aCEFCHLNFERETULHENE,0.34615384615384615,6,0.05
0.75,165,,0.0,-aCEFCHLNFERETULHENE,0.34615384615384615,6,0.1
0.75,165,,0.0,-aCEFCHLNFERETULHENE,0.34615384615384615,6,0.15
0.75,165,,0.0,-aCEFCHLNFERETULHENE,0.34615384615384615,6,0.2
0.75,165,,0.0,-aCEFCHLNFERETULHENE,0.34615384615384615,6,0.25
0.75,165,,0.0,-aCEFCHLNFERETULHENE,0.34615384615384615,6,0.3
0.75,165,,0.0,‘OC OhuMNSERSTULHONE,0.2692307692307693,6,0.35
0.75,165,,0.0,‘OC OhuMNSERSTULHONE,0.2692307692307693,6,0.4
0.75,165,,0.0,‘OC OhuMNSERSTULHONE,0.2692307692307693,6,0.45
0.75,165,,0.0,,0.0,6,0.5
0.75,165,,0.0,,0.0,6,0.55
0.75,165,,0.0,,0.0,6,0.6
0.75,165,,0.0,,0.0,6,0.65
0.75,165,,0.0,,0.0,6,0.7
0.75,165,‘ABODEFGHIJKLMINOPORSTUWWXVZ,0.7692307692307692,AGO FGHLMLNOECRSTUNHTNE,0.42307692307692313,8,0.05
0.75,165,‘ABODEFGHIJKLMINOPORSTUWWXVZ,0.7692307692307692,AGO FGHLMLNOECRSTUNHTNE,0.42307692307692313,8,0.1
0.75,165,‘ABODEFGHIJKLMINOPORSTUWWXVZ,0.7692307692307692,AGO FGHLMLNOECRSTUNHTNE,0.42307692307692313,8,0.15
0.75,165,‘ABODEFGHIJKLMINOPORSTUWWXVZ,0.7692307692307692,AGO FGHLMLNOECRSTUNHTNE,0.42307692307692313,8,0.2
0.75,165,ABCDEFOHIJKLMINOPORSTUVWXYZ,0.8846153846153846,SSCA URLNCRRSTOWIONE,0.23076923076923073,8,0.25
0.75,165,ABCDEFOHIJKLMINOPORSTUVWXYZ,0.8846153846153846,SSCA URLNCRRSTOWIONE,0.23076923076923073,8,0.3
0.75,165,ABCDEFOHIJKLMINOPORSTUVWXYZ,0.8846153846153846,SSCA URLNCRRSTOWIONE,0.23076923076923073,8,0.35
0.75,165,SODEFGHiuKLMNOBORS MIVXVZ,0.5384615384615384,,0.0,8,0.4
0.75,165,SODEFGHiuKLMNOBORS MIVXVZ,0.5384615384615384,,0.0,8,0.45
0.75,165,"een

ero",0.0,,0.0,8,0.5
0.75,165,"een

ero",0.0,,0.0,8,0.55
0.75,165,"een

ero",0.0,,0.0,8,0.6
0.75,165,,0.0,=,0.0,8,0.65
0.75,165,,0.0,=,0.0,8,0.7
0.75,165,-ABCOCFGHILKLMINOPORSTUVWRYZ,0.7307692307692308,-AROCFONLNOECASTINNDNN,0.23076923076923073,10,0.05
0.75,165,-ABCOCFGHILKLMINOPORSTUVWRYZ,0.7307692307692308,-AROCFONLNOECASTINNDNN,0.23076923076923073,10,0.1
0.75,165,-ABCOCFGHILKLMINOPORSTUVWRYZ,0.7307692307692308,-AROCFONLNOECASTINNDNN,0.23076923076923073,10,0.15
0.75,165,HIJKLAINOPORSTLIVWAYZ,0.5,RC ScFaML NC EERSTINNE,0.1923076923076923,10,0.2
0.75,165,HIJKLAINOPORSTLIVWAYZ,0.5,RC ScFaML NC EERSTINNE,0.1923076923076923,10,0.25
0.75,165,-ABCOCRSHLIKAaRNOPORS TWAYZ,0.42307692307692313,,0.0,10,0.3
0.75,165,-ABCOCRSHLIKAaRNOPORS TWAYZ,0.42307692307692313,,0.0,10,0.35
0.75,165,,0.0,,0.0,10,0.4
0.75,165,,0.0,,0.0,10,0.45
0.75,165,,0.0,,0.0,10,0.5
0.75,165,,0.0,,0.0,10,0.55
0.75,165,,0.0,sooner,0.0,10,0.6
0.75,165,,0.0,sooner,0.0,10,0.65
0.75,165,,0.0,ae,0.0,10,0.7
0.75,165,"CDE

FGHIJKLMNOPGRSTUVWXYZ,",0.7692307692307692,AROEFGRLNLNOFURSTUNWONE,0.46153846153846156,12,0.05
