scale_factor,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.75,105,FGHIUKLMINOFCRSTUVWAVE,0.5384615384615384,‘passeromncomorcrsnnint,0.0,4,0.05
0.75,105,FGHIUKLMINOFCRSTUVWAVE,0.5384615384615384,‘passeromncomorcrsnnint,0.0,4,0.1
0.75,105,FGHIUKLMINOFCRSTUVWAVE,0.5384615384615384,‘passeromncomorcrsnnint,0.0,4,0.15
0.75,105,FGHIUKLMINOFCRSTUVWAVE,0.5384615384615384,‘passeromncomorcrsnnint,0.0,4,0.2
0.75,105,FGHIUKLMINOFCRSTUVWAVE,0.5384615384615384,‘passeromncomorcrsnnint,0.0,4,0.25
0.75,105,FGHIUKLMINOFCRSTUVWAVE,0.5384615384615384,‘passeromncomorcrsnnint,0.0,4,0.3
0.75,105,FGHIUKLMINOFCRSTUVWAVE,0.5384615384615384,‘passeromncomorcrsnnint,0.0,4,0.35
0.75,105,FGHIUKLMINOFCRSTUVWAVE,0.5384615384615384,‘passeromncomorcrsnnint,0.0,4,0.4
0.75,105,FGHIUKLMINOFCRSTUVWAVE,0.5384615384615384,‘passeromncomorcrsnnint,0.0,4,0.45
0.75,105,poe mawcwssonine,0.0,,0.0,4,0.5
0.75,105,poe mawcwssonine,0.0,,0.0,4,0.55
0.75,105,poe mawcwssonine,0.0,,0.0,4,0.6
0.75,105,poe mawcwssonine,0.0,,0.0,4,0.65
0.75,105,poe mawcwssonine,0.0,,0.0,4,0.7
0.75,105,‘ABODEFGH!JKLMINOPOPSTUMINNYZ,0.6153846153846154,sascerontmaumnorspstaNir?,0.0,6,0.05
0.75,105,‘ABODEFGH!JKLMINOPOPSTUMINNYZ,0.6153846153846154,sascerontmaumnorspstaNir?,0.0,6,0.1
0.75,105,‘ABODEFGH!JKLMINOPOPSTUMINNYZ,0.6153846153846154,sascerontmaumnorspstaNir?,0.0,6,0.15
0.75,105,‘ABODEFGH!JKLMINOPOPSTUMINNYZ,0.6153846153846154,sascerontmaumnorspstaNir?,0.0,6,0.2
0.75,105,‘ABODEFGH!JKLMINOPOPSTUMINNYZ,0.6153846153846154,sascerontmaumnorspstaNir?,0.0,6,0.25
0.75,105,‘ABODEFGH!JKLMINOPOPSTUMINNYZ,0.6153846153846154,sascerontmaumnorspstaNir?,0.0,6,0.3
0.75,105,JAQUEFCH SK AHIOPDASTINONNYZ,0.3076923076923077,,0.0,6,0.35
0.75,105,JAQUEFCH SK AHIOPDASTINONNYZ,0.3076923076923077,,0.0,6,0.4
0.75,105,JAQUEFCH SK AHIOPDASTINONNYZ,0.3076923076923077,,0.0,6,0.45
0.75,105,,0.0,inal,0.0,6,0.5
0.75,105,,0.0,inal,0.0,6,0.55
0.75,105,,0.0,inal,0.0,6,0.6
0.75,105,,0.0,inal,0.0,6,0.65
0.75,105,,0.0,,0.0,6,0.7
0.75,105,ARG DEFGHIUKLMINOPORSTU\WHYZ,0.6923076923076923,-2acceronunaunorcrsnninn.,0.0,8,0.05
0.75,105,ARG DEFGHIUKLMINOPORSTU\WHYZ,0.6923076923076923,-2acceronunaunorcrsnninn.,0.0,8,0.1
0.75,105,ARG DEFGHIUKLMINOPORSTU\WHYZ,0.6923076923076923,-2acceronunaunorcrsnninn.,0.0,8,0.15
0.75,105,ARG DEFGHIUKLMINOPORSTU\WHYZ,0.6923076923076923,-2acceronunaunorcrsnninn.,0.0,8,0.2
0.75,105,"ABCDEPGHIJKLMNNOZORSTUN WV,",0.6538461538461539,,0.0,8,0.25
0.75,105,"ABCDEPGHIJKLMNNOZORSTUN WV,",0.6538461538461539,,0.0,8,0.3
0.75,105,"ABCDEPGHIJKLMNNOZORSTUN WV,",0.6538461538461539,,0.0,8,0.35
0.75,105,[secommncseerne,0.0,,0.0,8,0.4
0.75,105,[secommncseerne,0.0,,0.0,8,0.45
0.75,105,,0.0,,0.0,8,0.5
0.75,105,,0.0,,0.0,8,0.55
0.75,105,,0.0,,0.0,8,0.6
0.75,105,,0.0,,0.0,8,0.65
0.75,105,,0.0,,0.0,8,0.7
0.75,105,‘ABODEFSHIK_MINOPORSTUMINKYZ,0.5769230769230769,“acoeranuRcunosonsnw2,0.0,10,0.05
0.75,105,‘ABODEFSHIK_MINOPORSTUMINKYZ,0.5769230769230769,“acoeranuRcunosonsnw2,0.0,10,0.1
0.75,105,‘ABODEFSHIK_MINOPORSTUMINKYZ,0.5769230769230769,“acoeranuRcunosonsnw2,0.0,10,0.15
0.75,105,"[ABODEFGHI,KLMINOPORSTUVINKYZ,",0.6538461538461539,(pole,0.0,10,0.2
0.75,105,"[ABODEFGHI,KLMINOPORSTUVINKYZ,",0.6538461538461539,(pole,0.0,10,0.25
0.75,105,"/ASODEFSHI/K_NNOMeRSTIVINKYZ,",0.46153846153846156,(poopie,0.0,10,0.3
0.75,105,"/ASODEFSHI/K_NNOMeRSTIVINKYZ,",0.46153846153846156,(poopie,0.0,10,0.35
0.75,105,,0.0,,0.0,10,0.4
0.75,105,,0.0,,0.0,10,0.45
0.75,105,,0.0,,0.0,10,0.5
0.75,105,,0.0,,0.0,10,0.55
0.75,105,,0.0,,0.0,10,0.6
0.75,105,,0.0,,0.0,10,0.65
0.75,105,Pee da,0.038461538461538436,INA,0.07692307692307687,10,0.7
0.75,105,‘ABOUEFGHIJKLMNOPORSTUWWXYZ,0.8076923076923077,sasceroniaunoronstunn2,0.0,12,0.05
0.75,105,‘ABOUEFGHIJKLMNOPORSTUWWXYZ,0.8076923076923077,sasceroniaunoronstunn2,0.0,12,0.1
0.75,105,‘ABOUEFGHIJKLMNOPORSTUWWXYZ,0.8076923076923077,sasceroniaunoronstunn2,0.0,12,0.15
0.75,105,"ABOUEFGHIAKLMHIOZORSTUWW XY,",0.6153846153846154,[ft],0.0,12,0.2
0.75,105,"ABCCEFGHI,KLMHIOPORSTUWVX!2,",0.6153846153846154,,0.0,12,0.25
0.75,105,"ABCCEFGHI,KLMHIOPORSTUWVX!2,",0.6153846153846154,,0.0,12,0.3
0.75,105,,0.0,,0.0,12,0.35
0.75,105,,0.0,,0.0,12,0.4
0.75,105,,0.0,,0.0,12,0.45
0.75,105,,0.0,,0.0,12,0.5
0.75,105,,0.0,,0.0,12,0.55
0.75,105,pp neen ie,0.0,,0.0,12,0.6
0.75,105,pp neen ie,0.0,,0.0,12,0.65
0.75,105,ieee,0.0,,0.0,12,0.7
0.75,105,ABCDEFGHIJKLNINOPORSTUWWHY2,0.7692307692307692,_acoeFoRLNLUNeORSTUNWNE,0.3076923076923077,14,0.05
0.75,105,ABCDEFGHIJKLNINOPORSTUWWHY2,0.7692307692307692,_acoeFoRLNLUNeORSTUNWNE,0.3076923076923077,14,0.1
0.75,105,ABCDEFGHJELNINOPCRSTUWKY,0.6923076923076923,[sue,0.0,14,0.15
0.75,105,ABCDEFGHJELNINOPCRSTUWKY,0.6923076923076923,[sue,0.0,14,0.2
0.75,105,"ASCDEFGH JILIN NOPCRSTUIWKY,",0.6153846153846154,,0.0,14,0.25
0.75,105,ALCEFSH WJ) LU NOPCRSTU} WY,0.46153846153846156,,0.0,14,0.3
0.75,105,ALCEFSH WJ) LU NOPCRSTU} WY,0.46153846153846156,,0.0,14,0.35
0.75,105,,0.0,,0.0,14,0.4
0.75,105,,0.0,,0.0,14,0.45
0.75,105,[eesbylabdnbedold |,0.0,,0.0,14,0.5
0.75,105,[eesbylabdnbedold |,0.0,,0.0,14,0.55
0.75,105,,0.0,,0.0,14,0.6
0.75,105,PEPER RGS|,0.11538461538461542,,0.0,14,0.65
0.75,105,PEPER RGS|,0.11538461538461542,,0.0,14,0.7
0.75,105,‘ABGDEFGHIJKLMNOPORSTUVWXYZ,0.8846153846153846,-paceFonurusnororsmiwin,0.038461538461538436,16,0.05
0.75,105,‘ABGDEFGHIJKLMNOPORSTUVWXYZ,0.8846153846153846,-paceFonurusnororsmiwin,0.038461538461538436,16,0.1
0.75,105,ABCDEGHIJKLMNOZOFSTUWWXYZ,0.8076923076923077,"fod |
/ ae
/ /",0.0,16,0.15
0.75,105,ABCDEFGHIJULMINOPORSTIW IXY,0.6923076923076923,,0.0,16,0.2
0.75,105,ABCDE-GIs 1d) LINC -ONSTIWY XV,0.23076923076923073,,0.0,16,0.25
0.75,105,ABCDE-GIs 1d) LINC -ONSTIWY XV,0.23076923076923073,,0.0,16,0.3
0.75,105,,0.0,,0.0,16,0.35
0.75,105,,0.0,,0.0,16,0.4
0.75,105,,0.0,,0.0,16,0.45
0.75,105,,0.0,,0.0,16,0.5
0.75,105,,0.0,,0.0,16,0.55
0.75,105,,0.0,,0.0,16,0.6
0.75,105,,0.0,,0.0,16,0.65
0.75,105,BAA),0.038461538461538436,,0.0,16,0.7
