scale_factor,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.75,75,ABCOEFGHISIC-MANORORSTUV IZ,0.5769230769230769,acoxtonaruncrorsrutne,0.0,4,0.05
0.75,75,ABCOEFGHISIC-MANORORSTUV IZ,0.5769230769230769,acoxtonaruncrorsrutne,0.0,4,0.1
0.75,75,ABCOEFGHISIC-MANORORSTUV IZ,0.5769230769230769,acoxtonaruncrorsrutne,0.0,4,0.15
0.75,75,ABCOEFGHISIC-MANORORSTUV IZ,0.5769230769230769,acoxtonaruncrorsrutne,0.0,4,0.2
0.75,75,ABCOEFGHISIC-MANORORSTUV IZ,0.5769230769230769,acoxtonaruncrorsrutne,0.0,4,0.25
0.75,75,ABCOEFGHISIC-MANORORSTUV IZ,0.5769230769230769,acoxtonaruncrorsrutne,0.0,4,0.3
0.75,75,ABCOEFGHISIC-MANORORSTUV IZ,0.5769230769230769,acoxtonaruncrorsrutne,0.0,4,0.35
0.75,75,ABCOEFGHISIC-MANORORSTUV IZ,0.5769230769230769,acoxtonaruncrorsrutne,0.0,4,0.4
0.75,75,ABCOEFGHISIC-MANORORSTUV IZ,0.5769230769230769,acoxtonaruncrorsrutne,0.0,4,0.45
0.75,75,"econ |
eee aeneee",0.0,,0.0,4,0.5
0.75,75,"econ |
eee aeneee",0.0,,0.0,4,0.55
0.75,75,"econ |
eee aeneee",0.0,,0.0,4,0.6
0.75,75,"econ |
eee aeneee",0.0,,0.0,4,0.65
0.75,75,"econ |
eee aeneee",0.0,,0.0,4,0.7
0.75,75,ABCDEFOH.cKLMNOPORSTUVWIXYZ,0.8076923076923077,‘ecoeronnuuncecrstuwvie,0.0,6,0.05
0.75,75,ABCDEFOH.cKLMNOPORSTUVWIXYZ,0.8076923076923077,‘ecoeronnuuncecrstuwvie,0.0,6,0.1
0.75,75,ABCDEFOH.cKLMNOPORSTUVWIXYZ,0.8076923076923077,‘ecoeronnuuncecrstuwvie,0.0,6,0.15
0.75,75,ABCDEFOH.cKLMNOPORSTUVWIXYZ,0.8076923076923077,‘ecoeronnuuncecrstuwvie,0.0,6,0.2
0.75,75,ABCDEFOH.cKLMNOPORSTUVWIXYZ,0.8076923076923077,‘ecoeronnuuncecrstuwvie,0.0,6,0.25
0.75,75,ABCDEFOH.cKLMNOPORSTUVWIXYZ,0.8076923076923077,‘ecoeronnuuncecrstuwvie,0.0,6,0.3
0.75,75,ASCLEFC ORL GRSTUVYI 2,0.3846153846153846,,0.0,6,0.35
0.75,75,ASCLEFC ORL GRSTUVYI 2,0.3846153846153846,,0.0,6,0.4
0.75,75,ASCLEFC ORL GRSTUVYI 2,0.3846153846153846,,0.0,6,0.45
0.75,75,,0.0,,0.0,6,0.5
0.75,75,,0.0,,0.0,6,0.55
0.75,75,,0.0,,0.0,6,0.6
0.75,75,,0.0,,0.0,6,0.65
0.75,75,,0.0,,0.0,6,0.7
0.75,75,ARCDEFGHIAKLMNOPORSTUWWIYZ.,0.7692307692307692,‘Aaoeronimsincrorstuivoy?,0.0,8,0.05
0.75,75,ARCDEFGHIAKLMNOPORSTUWWIYZ.,0.7692307692307692,‘Aaoeronimsincrorstuivoy?,0.0,8,0.1
0.75,75,ARCDEFGHIAKLMNOPORSTUWWIYZ.,0.7692307692307692,‘Aaoeronimsincrorstuivoy?,0.0,8,0.15
0.75,75,ARCDEFGHIAKLMNOPORSTUWWIYZ.,0.7692307692307692,‘Aaoeronimsincrorstuivoy?,0.0,8,0.2
0.75,75,|ARCLETGHIJKLMNGPORSTUWWEYZ,0.6923076923076923,,0.0,8,0.25
0.75,75,|ARCLETGHIJKLMNGPORSTUWWEYZ,0.6923076923076923,,0.0,8,0.3
0.75,75,|ARCLETGHIJKLMNGPORSTUWWEYZ,0.6923076923076923,,0.0,8,0.35
0.75,75,,0.0,,0.0,8,0.4
0.75,75,,0.0,,0.0,8,0.45
0.75,75,,0.0,,0.0,8,0.5
0.75,75,,0.0,,0.0,8,0.55
0.75,75,,0.0,,0.0,8,0.6
0.75,75,"AN)

iene LAY",0.11538461538461542,,0.0,8,0.65
0.75,75,"AN)

iene LAY",0.11538461538461542,,0.0,8,0.7
0.75,75,ABCDEFGHIUKLMNOPCRSTUVIXYZ,0.8846153846153846,AcosFontcsunorcrsTuNwi?,0.11538461538461542,10,0.05
0.75,75,ABCDEFGHIUKLMNOPCRSTUVIXYZ,0.8846153846153846,AcosFontcsunorcrsTuNwi?,0.11538461538461542,10,0.1
0.75,75,ABCDEFGHIUKLMNOPCRSTUVIXYZ,0.8846153846153846,AcosFontcsunorcrsTuNwi?,0.11538461538461542,10,0.15
0.75,75,ACDEFSHIUK.NNORGRETUVINNCYZ,0.5384615384615384,\\eevetesicedeie,0.0,10,0.2
0.75,75,ACDEFSHIUK.NNORGRETUVINNCYZ,0.5384615384615384,\\eevetesicedeie,0.0,10,0.25
0.75,75,ASCDEPSINIUK.RINOZCRET MN,0.3076923076923077,Nitin,0.038461538461538436,10,0.3
0.75,75,ASCDEPSINIUK.RINOZCRET MN,0.3076923076923077,Nitin,0.038461538461538436,10,0.35
0.75,75,,0.0,(RR,0.038461538461538436,10,0.4
0.75,75,,0.0,(RR,0.038461538461538436,10,0.45
0.75,75,Vaan,0.038461538461538436,,0.0,10,0.5
0.75,75,Vaan,0.038461538461538436,,0.0,10,0.55
0.75,75,"VARALARR ARERR ALARA
Spr RRN BERR",0.0,,0.0,10,0.6
0.75,75,"VARALARR ARERR ALARA
Spr RRN BERR",0.0,,0.0,10,0.65
0.75,75,,0.0,NAGA,0.038461538461538436,10,0.7
0.75,75,ARCDEFGHISKLMNCPGRSTUWWIXYZ,0.7692307692307692,‘coeromnancrcrstunn,0.0,12,0.05
0.75,75,ARCDEFGHISKLMNCPGRSTUWWIXYZ,0.7692307692307692,‘coeromnancrcrstunn,0.0,12,0.1
0.75,75,ARCDEFGHISKLMNCPGRSTUWWIXYZ,0.7692307692307692,‘coeromnancrcrstunn,0.0,12,0.15
0.75,75,|ABCLEFGHIUKLMCECRSTUWWIX!Z,0.6153846153846154,(eee,0.0,12,0.2
0.75,75,AESLENGIAKLMuCecRsTuW x12,0.34615384615384615,,0.0,12,0.25
0.75,75,AESLENGIAKLMuCecRsTuW x12,0.34615384615384615,,0.0,12,0.3
0.75,75,,0.0,Wea,0.038461538461538436,12,0.35
0.75,75,,0.0,Wea,0.038461538461538436,12,0.4
0.75,75,lesen etita,0.0,,0.0,12,0.45
0.75,75,lender anta,0.0,,0.0,12,0.5
0.75,75,lender anta,0.0,,0.0,12,0.55
0.75,75,eevee |,0.0,,0.0,12,0.6
0.75,75,eevee |,0.0,,0.0,12,0.65
0.75,75,,0.0,,0.0,12,0.7
0.75,75,RCDEFGHIJKLMNOPORSTUYWXYZ,0.8461538461538461,-Aacocrapimunosorstu ni,0.0,14,0.05
