scale_factor,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.75,60,ABCDEFGHUJKLMNOPQRSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXY,0.9230769230769231,4,0.05
0.75,60,ABCDEFGHUJKLMNOPQRSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXY,0.9230769230769231,4,0.1
0.75,60,ABCDEFGHUJKLMNOPQRSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXY,0.9230769230769231,4,0.15
0.75,60,ABCDEFGHUJKLMNOPQRSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXY,0.9230769230769231,4,0.2
0.75,60,ABCDEFGHUJKLMNOPQRSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXY,0.9230769230769231,4,0.25
0.75,60,ABCDEFGHUJKLMNOPQRSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXY,0.9230769230769231,4,0.3
0.75,60,ABCDEFGHUJKLMNOPQRSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXY,0.9230769230769231,4,0.35
0.75,60,ABCDEFGHUJKLMNOPQRSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXY,0.9230769230769231,4,0.4
0.75,60,ABCDEFGHUJKLMNOPQRSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXY,0.9230769230769231,4,0.45
0.75,60,SCOEFG-UKL,0.23076923076923073,SCDEnXW},0.15384615384615385,4,0.5
0.75,60,SCOEFG-UKL,0.23076923076923073,SCDEnXW},0.15384615384615385,4,0.55
0.75,60,SCOEFG-UKL,0.23076923076923073,SCDEnXW},0.15384615384615385,4,0.6
0.75,60,SCOEFG-UKL,0.23076923076923073,SCDEnXW},0.15384615384615385,4,0.65
0.75,60,SCOEFG-UKL,0.23076923076923073,SCDEnXW},0.15384615384615385,4,0.7
0.75,60,ABCDEFGHIJKLMNOPCRSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPCRSTUVWX},0.8846153846153846,6,0.05
0.75,60,ABCDEFGHIJKLMNOPCRSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPCRSTUVWX},0.8846153846153846,6,0.1
0.75,60,ABCDEFGHIJKLMNOPCRSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPCRSTUVWX},0.8846153846153846,6,0.15
0.75,60,ABCDEFGHIJKLMNOPCRSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPCRSTUVWX},0.8846153846153846,6,0.2
0.75,60,ABCDEFGHIJKLMNOPCRSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPCRSTUVWX},0.8846153846153846,6,0.25
0.75,60,ABCDEFGHIJKLMNOPCRSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPCRSTUVWX},0.8846153846153846,6,0.3
0.75,60,PBCIEFGGHUKLMNGPCFe7UMWxYz,0.5,DCELFGHUJKLMNCPGS (ee,0.42307692307692313,6,0.35
0.75,60,PBCIEFGGHUKLMNGPCFe7UMWxYz,0.5,DCELFGHUJKLMNCPGS (ee,0.42307692307692313,6,0.4
0.75,60,PBCIEFGGHUKLMNGPCFe7UMWxYz,0.5,DCELFGHUJKLMNCPGS (ee,0.42307692307692313,6,0.45
0.75,60,4SCIEF(stuklinc4r7s)?,0.11538461538461542,SCUMUXLVNC,0.11538461538461542,6,0.5
