scale_factor,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.5,105,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,,0.0,10,0.05
0.5,105,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,,0.0,10,0.1
0.5,105,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,,0.0,10,0.15
0.5,105,JABCDERGHIOK LM NIOFAD RST UNAM AN Z|,0.2692307692307693,ARCO ERR RMN ORSON NAME),0.1923076923076923,10,0.2
0.5,105,JABCDERGHIOK LM NIOFAD RST UNAM AN Z|,0.2692307692307693,ARCO ERR RMN ORSON NAME),0.1923076923076923,10,0.25
0.5,105,,0.0,nee TAN NAMA,0.038461538461538436,10,0.3
0.5,105,,0.0,nee TAN NAMA,0.038461538461538436,10,0.35
0.5,105,TEER RAE RT,0.11538461538461542,iit il NiAtel,0.038461538461538436,10,0.4
0.5,105,TEER RAE RT,0.11538461538461542,iit il NiAtel,0.038461538461538436,10,0.45
0.5,105,"/ Ni A) HH ay Hf HY HH vi / {/ , 1 Wi H HH Tih i HIN | rH cH i) WN v/ 1] My TH
EE",0.0,intial,0.0,10,0.5
0.5,105,"/ Ni A) HH ay Hf HY HH vi / {/ , 1 Wi H HH Tih i HIN | rH cH i) WN v/ 1] My TH
EE",0.0,intial,0.0,10,0.55
0.5,105,eR,0.038461538461538436,iiiaiiniittidtdl,0.0,10,0.6
0.5,105,eR,0.038461538461538436,iiiaiiniittidtdl,0.0,10,0.65
0.5,105,i,0.0,iiinnnntc tid,0.0,10,0.7
0.5,105,,0.0,,0.0,20,0.05
0.5,105,,0.0,RB SBERGHREMN GHOST ANN ANA|,0.15384615384615385,20,0.1
0.5,105,,0.0,BRR ERA ST ANNA,0.11538461538461542,20,0.15
0.5,105,,0.0,TRE EA RN ANNA,0.07692307692307687,20,0.2
0.5,105,,0.0,TE A EMA,0.07692307692307687,20,0.25
0.5,105,,0.0,TE AE HA,0.07692307692307687,20,0.3
0.5,105,,0.0,TPA A AAR,0.038461538461538436,20,0.35
0.5,105,TENET OURAN ALIMENT,0.07692307692307687,TA A AAR,0.038461538461538436,20,0.4
0.5,105,HEATHEN ALN ARM,0.15384615384615385,TA AR,0.038461538461538436,20,0.45
0.5,105,LETTE ALM AN  M,0.11538461538461542,A EEA A,0.07692307692307687,20,0.5
0.5,105,TEEN ALR,0.11538461538461542,EA AA,0.038461538461538436,20,0.55
0.5,105,LT MLR,0.07692307692307687,EA A,0.038461538461538436,20,0.6
0.5,105,,0.0,i TAS AAA,0.038461538461538436,20,0.65
0.5,105,LT MR a,0.07692307692307687,i cea AA,0.0,20,0.7
0.5,105,/ABCDEFGHIJKLMNOPQRSTUVWXYZ/,0.9230769230769231,,0.0,30,0.05
0.5,105,,0.0,"[ECD EE GHIAULMN OF RATH VIANA,",0.3076923076923077,30,0.1
0.5,105,,0.0,"[RESP ER GH NLMN OF RAT YAN,",0.1923076923076923,30,0.15
0.5,105,[RA CBE GH NEMNO POR ST UVNNAY A /,0.23076923076923073,"[HEEB ERRNO ATA,",0.15384615384615385,30,0.2
0.5,105,,0.0,"[EBERLE RAT EA,",0.15384615384615385,30,0.25
0.5,105,,0.0,"[RENIN ERA EA,",0.15384615384615385,30,0.3
0.5,105,"[RACER HYUN NO PDE:

SMA A |",0.07692307692307687,"[REE HICNER A ANYOA,",0.15384615384615385,30,0.35
0.5,105,LRAT AY AUNEM NY OPA MAY AL,0.038461538461538436,"(RESIN AA,",0.11538461538461542,30,0.4
0.5,105,"TRATED MYL,",0.07692307692307687,"(RASA EA,",0.038461538461538436,30,0.45
0.5,105,"TRAY ATE AL,",0.038461538461538436,"(AEE EH,",0.07692307692307687,30,0.5
0.5,105,RAE ATE EL,0.07692307692307687,"(EATEN EPH,",0.07692307692307687,30,0.55
0.5,105,TARE ATA EL,0.07692307692307687,"(EAE EAH,",0.038461538461538436,30,0.6
0.5,105,TARE ATA EL,0.07692307692307687,"EERE EH,",0.07692307692307687,30,0.65
0.5,105,,0.0,"ELECTR,",0.11538461538461542,30,0.7
0.5,105,,0.0,"ABEDERGHIIKLM NOP ORSTUMINRYZ),",0.5384615384615384,40,0.05
0.5,105,/ ABLCDERGHIKEMNOP ORS TWNWIXYZ/,0.5,"FRED EHS ALIN MB OORT T EMM RYA),",0.0,40,0.1
0.5,105,"ABC DEGAS KEM NOP QRS

WWM XY |",0.42307692307692313,"HRED ENE ALIN MBA DAT T OHM RYAL,",0.0,40,0.15
0.5,105,,0.0,"REPENS ALIN MHA DAT TOMEI,",0.038461538461538436,40,0.2
0.5,105,,0.0,"HE PER EAN PA DAT OHA,",0.11538461538461542,40,0.25
0.5,105,,0.0,"PEPER EAUIN APA DAT OHA,",0.07692307692307687,40,0.3
0.5,105,,0.0,"PEPER AYA SAA,",0.07692307692307687,40,0.35
0.5,105,LAE DSA KEM ROY DRT OMY Ey,0.11538461538461542,"PLAIN ASAT,",0.11538461538461542,40,0.4
0.5,105,AYE DASH KEN OY DRS VOU RY EL,0.11538461538461542,"SPRAIN AA OAT,",0.11538461538461542,40,0.45
0.5,105,"AEDS HEN DROP,",0.1923076923076923,"PLP,",0.07692307692307687,40,0.5
0.5,105,PNT,0.07692307692307687,"(PIA EEA,",0.038461538461538436,40,0.55
0.5,105,Nee,0.038461538461538436,"AAA,",0.038461538461538436,40,0.6
0.5,105,oes,0.0,"EAH,",0.07692307692307687,40,0.65
0.5,105,Pr os,0.038461538461538436,"ELE,",0.07692307692307687,40,0.7
0.5,105,/ABGDEFGHIJKEMNOPQRST UVWXYZ /,0.7692307692307692,JRBQDERGHIIKEM NO PORST DN WANE /,0.3076923076923077,50,0.05
0.5,105,,0.0,FISD EEG PKU H DPORST DH NINE /,0.07692307692307687,50,0.1
0.5,105,,0.0,PEIIEEG PRY HOP RRET DH NE,0.1923076923076923,50,0.15
0.5,105,/ABOOAEGH! PALM KO PORS,0.23076923076923073,PETTY YP PRREE LY NAKA],0.038461538461538436,50,0.2
0.5,105,,0.0,PREM AR DPR REELING E],0.038461538461538436,50,0.25
0.5,105,,0.0,PERETEE YR PPRREELINEL,0.11538461538461542,50,0.3
0.5,105,,0.0,PEREPEE REPRE EL,0.11538461538461542,50,0.35
0.5,105,,0.0,PERERFELAAT EERE,0.11538461538461542,50,0.4
0.5,105,FSG DPR PEMA,0.11538461538461542,PEREFELAA PREP,0.1923076923076923,50,0.45
0.5,105,PATA PRR PPA,0.07692307692307687,PERAFEL AEF PRAEEEA,0.11538461538461542,50,0.5
0.5,105,,0.0,PERERA,0.07692307692307687,50,0.55
0.5,105,,0.0,AREER,0.11538461538461542,50,0.6
0.5,105,SS @ ge Se EE,0.038461538461538436,AEE,0.07692307692307687,50,0.65
0.5,105,,0.0,AAA,0.038461538461538436,50,0.7
0.5,105,ABCDEFGHISKUMNOPQRS TUVWXYZ,0.8846153846153846,ABE DEF CAI KUMNQRORSTUVINAYZ,0.5,60,0.05
0.5,105,,0.0,"ABE RECA IW REMNGRORE TYNAN ,",0.1923076923076923,60,0.1
0.5,105,,0.0,"ABLOFEE AP REMNGRORE TINY ,",0.1923076923076923,60,0.15
0.5,105,,0.0,PBEPEEA ERM YDRRET MALT,0.1923076923076923,60,0.2
0.5,105,,0.0,PEPPER ERY DRAIN,0.07692307692307687,60,0.25
0.5,105,,0.0,PEEPEERE RY PORE MAT |,0.11538461538461542,60,0.3
0.5,105,PBST ERR YSRORE MINT |,0.11538461538461542,PEETEREE IAPR |,0.11538461538461542,60,0.35
0.5,105,CU ERR IY SRORE TMAINY 7 |,0.07692307692307687,PRETEEN,0.11538461538461542,60,0.4
0.5,105,ABET EERO IT |,0.1923076923076923,FAERIE,0.07692307692307687,60,0.45
0.5,105,PESTER INT |,0.15384615384615385,ALL,0.07692307692307687,60,0.5
0.5,105,PETER 7 |,0.07692307692307687,LL,0.038461538461538436,60,0.55
0.5,105,PRETEEN |,0.11538461538461542,ATER,0.11538461538461542,60,0.6
0.5,105,,0.0,ATE,0.07692307692307687,60,0.65
0.5,105,CREPE res,0.11538461538461542,AT,0.07692307692307687,60,0.7
0.5,105,,0.0,ABCOEFGHIDKLMNGRORSTHYWXY7],0.6538461538461539,70,0.05
0.5,105,,0.0,ABCPFFEAIPYL MR GRRRSTPY WX],0.34615384615384615,70,0.1
0.5,105,—ABCDERGAIPKLMINGPORSTP VWXYZ],0.6153846153846154,AGP ERB APL GRR TP YW,0.23076923076923073,70,0.15
0.5,105,—ABCDERGAIPYLMAGPORITPYWxy¥Z],0.42307692307692313,AEP EEA EPR RT PH],0.15384615384615385,70,0.2
0.5,105,,0.0,AIPEEA PEPE RRL IY,0.15384615384615385,70,0.25
0.5,105,,0.0,AIPEREPEPLY RELI,0.15384615384615385,70,0.3
0.5,105,,0.0,FIPEREPEPIY RATES AYT,0.15384615384615385,70,0.35
0.5,105,,0.0,FIPEENEPIY PRIVAT,0.1923076923076923,70,0.4
0.5,105,PIPER PPP EI PRT PIT,0.15384615384615385,FAIPEENEPIYPRT IAT,0.1923076923076923,70,0.45
0.5,105,PIPE ECPI RRP TT,0.11538461538461542,PIP APPA,0.07692307692307687,70,0.5
0.5,105,,0.0,PIE,0.038461538461538436,70,0.55
0.5,105,,0.0,PPE,0.038461538461538436,70,0.6
0.5,105,PPE eras,0.038461538461538436,Pere TT ey seh,0.0,70,0.65
0.5,105,POPES,0.11538461538461542,reas,0.0,70,0.7
0.5,105,! ABLDEFGHISKLMNOPOQRSTWVWRXYZ |,0.6538461538461539,| ABEDERGALKLMNOVORGTBVINKYE,0.42307692307692313,80,0.05
0.5,105,! ABLDEFGHISKLMNDPQRSTWVWRYZ |,0.6538461538461539,| ABEDERGAIPKLMNPHORSTPVINRYE,0.46153846153846156,80,0.1
0.5,105,,0.0,[AB EOE ASAI PKLYNPIORSTPynRrF,0.23076923076923073,80,0.15
0.5,105,,0.0,PPELOE PSA PKL YNP IRA Pype,0.07692307692307687,80,0.2
0.5,105,,0.0,PPLE PL IPIR IP PPE |,0.11538461538461542,80,0.25
0.5,105,,0.0,PPLERELEIPISFIPPEE |,0.11538461538461542,80,0.3
