scale_factor,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.75,60,ABCDEFGHIKLMNOPORS TUVWXYZ,0.8846153846153846,ABCDEFGHIUKLMNOPORSTUVWXYZ,0.9230769230769231,4,0.05
0.75,60,ABCDEFGHIKLMNOPORS TUVWXYZ,0.8846153846153846,ABCDEFGHIUKLMNOPORSTUVWXYZ,0.9230769230769231,4,0.1
0.75,60,ABCDEFGHIKLMNOPORS TUVWXYZ,0.8846153846153846,ABCDEFGHIUKLMNOPORSTUVWXYZ,0.9230769230769231,4,0.15
0.75,60,ABCDEFGHIKLMNOPORS TUVWXYZ,0.8846153846153846,ABCDEFGHIUKLMNOPORSTUVWXYZ,0.9230769230769231,4,0.2
0.75,60,ABCDEFGHIKLMNOPORS TUVWXYZ,0.8846153846153846,ABCDEFGHIUKLMNOPORSTUVWXYZ,0.9230769230769231,4,0.25
0.75,60,ABCDEFGHIKLMNOPORS TUVWXYZ,0.8846153846153846,ABCDEFGHIUKLMNOPORSTUVWXYZ,0.9230769230769231,4,0.3
0.75,60,ABCDEFGHIKLMNOPORS TUVWXYZ,0.8846153846153846,ABCDEFGHIUKLMNOPORSTUVWXYZ,0.9230769230769231,4,0.35
0.75,60,ABCDEFGHIKLMNOPORS TUVWXYZ,0.8846153846153846,ABCDEFGHIUKLMNOPORSTUVWXYZ,0.9230769230769231,4,0.4
0.75,60,ABCDEFGHIKLMNOPORS TUVWXYZ,0.8846153846153846,ABCDEFGHIUKLMNOPORSTUVWXYZ,0.9230769230769231,4,0.45
0.75,60,FAM,0.07692307692307687,,0.0,4,0.5
0.75,60,FAM,0.07692307692307687,,0.0,4,0.55
0.75,60,FAM,0.07692307692307687,,0.0,4,0.6
0.75,60,FAM,0.07692307692307687,,0.0,4,0.65
0.75,60,FAM,0.07692307692307687,,0.0,4,0.7
0.75,60,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,"ABCDEFGHIIKLMNOPORS TUVWXYZ,",0.8461538461538461,6,0.05
0.75,60,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,"ABCDEFGHIIKLMNOPORS TUVWXYZ,",0.8461538461538461,6,0.1
0.75,60,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,"ABCDEFGHIIKLMNOPORS TUVWXYZ,",0.8461538461538461,6,0.15
0.75,60,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,"ABCDEFGHIIKLMNOPORS TUVWXYZ,",0.8461538461538461,6,0.2
0.75,60,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,"ABCDEFGHIIKLMNOPORS TUVWXYZ,",0.8461538461538461,6,0.25
0.75,60,ABCDEFGHISKLMNOPQRSTUVWXYZ,0.9615384615384616,"ABCDEFGHIIKLMNOPORS TUVWXYZ,",0.8461538461538461,6,0.3
0.75,60,"GHUKLMNOPC

 

RETUVWAYZ",0.3846153846153846,,0.0,6,0.35
0.75,60,"GHUKLMNOPC

 

RETUVWAYZ",0.3846153846153846,,0.0,6,0.4
0.75,60,"GHUKLMNOPC

 

RETUVWAYZ",0.3846153846153846,,0.0,6,0.45
0.75,60,"MY)
PREF RERE MNE",0.07692307692307687,,0.0,6,0.5
0.75,60,"MY)
PREF RERE MNE",0.07692307692307687,,0.0,6,0.55
0.75,60,"MY)
PREF RERE MNE",0.07692307692307687,,0.0,6,0.6
0.75,60,"MY)
PREF RERE MNE",0.07692307692307687,,0.0,6,0.65
0.75,60,"RRA RAMANA
RE",0.07692307692307687,,0.0,6,0.7
0.75,60,"ABCDEFGHIJKLMNOPQRSTUVWXYZ,",0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,8,0.05
0.75,60,"ABCDEFGHIJKLMNOPQRSTUVWXYZ,",0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,8,0.1
0.75,60,"ABCDEFGHIJKLMNOPQRSTUVWXYZ,",0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,8,0.15
0.75,60,"ABCDEFGHIJKLMNOPQRSTUVWXYZ,",0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,8,0.2
0.75,60,ASCDEFGHITKEMNOPQRSTUVWAYZ,0.8461538461538461,"ASCDERGHINK

 

NOPQRST VANE",0.5,8,0.25
0.75,60,ASCDEFGHITKEMNOPQRSTUVWAYZ,0.8461538461538461,"ASCDERGHINK

 

NOPQRST VANE",0.5,8,0.3
0.75,60,ASCDEFGHITKEMNOPQRSTUVWAYZ,0.8461538461538461,"ASCDERGHINK

 

NOPQRST VANE",0.5,8,0.35
0.75,60,"\ASCDEF

 

PIKELMN OP QR STV SZ",0.34615384615384615,,0.0,8,0.4
0.75,60,"\ASCDEF

 

PIKELMN OP QR STV SZ",0.34615384615384615,,0.0,8,0.45
0.75,60,,0.0,,0.0,8,0.5
0.75,60,,0.0,,0.0,8,0.55
0.75,60,,0.0,,0.0,8,0.6
